,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Gross Profit Margin,26.8%,26.1%,28.2%,25.4%,28.8%,33.6%,28.4%,27.8%,,,27.8%,26.9%,27.4%,27.0%,28.7%,27.8%,27.7%,26.1%,27.7%,26.3%
Operating Margin,16.2%,16.5%,17.4%,14.2%,16.4%,20.3%,14.9%,13.6%,,,16.7%,8.3%,14.0%,13.8%,12.7%,11.1%,15.7%,7.2%,12.4%,8.7%
Net Profit Margin,10.2%,15.3%,17.9%,12.7%,14.4%,17.2%,12.8%,11.7%,,,14.6%,7.8%,11.3%,12.3%,11.8%,9.6%,12.5%,7.4%,11.1%,8.8%
Return on Assets,9.1%,15.1%,15.1%,9.8%,10.4%,11.5%,8.3%,7.1%,,,10.2%,9.1%,8.3%,7.3%,6.5%,6.8%,7.0%,6.0%,5.8%,5.8%
Return on Equity,10.1%,16.1%,16.6%,10.5%,11.3%,12.1%,8.9%,7.5%,,,2.9%,1.0%,2.0%,2.1%,2.0%,1.3%,2.2%,1.1%,1.8%,1.1%
Return on Total Capital,10.1%,16.1%,16.6%,10.5%,11.3%,12.1%,8.9%,7.5%,,,11.3%,10.0%,8.9%,7.9%,7.1%,7.4%,7.5%,6.5%,6.5%,6.2%
SG&A to Sale,11.0%,9.9%,11.0%,11.7%,12.7%,13.6%,13.8%,14.5%,,,11.1%,18.6%,14.6%,13.2%,16.0%,16.7%,12.8%,18.9%,15.3%,17.6%
Depreciation & Amortisation,70.9,70.4,75.0,83.3,88.6,102.7,101.8,92.5,,,26.4,25.9,23.3,23.7,23.4,23.4,22.0,21.7,22.0,22.0
Tax Rate,32.3%,23.0%,18.5%,20.1%,20.2%,20.1%,20.0%,20.0%,,,20.3%,19.7%,19.4%,19.4%,20.8%,19.9%,19.9%,19.9%,20.0%,20.0%
Current Ratio,7.95,8.64,9.57,10.9,12.5,10.7,11.0,11.7,,,8.42,10.6,11.0,10.7,9.76,9.38,11.7,11.0,11.3,11.7
Quick Ratio,3.32,3.79,4.14,5.80,8.37,6.22,6.08,4.01,,,5.01,5.69,6.08,5.88,5.35,4.71,4.01,3.67,4.16,5.86
Days Inventory Outstanding,184.3,175.3,198.7,197.6,188.5,176.6,185.1,210.6,,,181.1,191.6,200.3,208.5,224.8,232.1,226.9,211.0,193.2,183.0
Days Sale Outstanding,10.9,15.1,21.7,17.6,10.2,7.88,14.3,12.4,,,17.0,11.2,14.3,13.9,16.1,13.4,12.4,13.1,9.68,10.9
Days Payable Outstanding,21.1,20.8,28.6,22.2,21.3,23.5,21.1,23.4,,,26.8,26.3,20.7,23.4,24.4,27.6,29.1,27.1,25.8,21.5
Cash Conversion Cycle,181.1,158.3,192.8,198.3,181.0,162.9,174.8,198.9,,,164.7,185.4,191.7,197.6,217.5,213.3,214.5,195.6,181.7,173.5
Debt to Asset Ratio,0.12,0.11,0.098,0.087,0.079,0.071,0.071,0.071,,,0.090,0.073,0.071,0.073,0.081,0.085,0.071,0.078,0.077,0.075
Debt to Equity Ratio,0.13,0.12,0.11,0.096,0.086,0.077,0.076,0.077,,,0.099,0.079,0.076,0.079,0.088,0.093,0.077,0.085,0.084,0.082
Interest Coverage Ratio,482.4,"4,683","26,454","5,255","24,095","2,537","1,454","1,177",,,"1,961","1,048","1,006",,,,"1,668",,,
Cash and Short Term Investments,"1,744","1,886","2,088","2,156","2,770","2,050","1,947","2,217",,,"2,143","1,906","1,947","2,042","1,970","1,992","2,217","2,442","2,446","2,510"
"Total Receivables, Net",96.8,162.8,216.6,168.2,94.3,70.7,130.2,110.3,,,160.6,101.4,130.2,123.2,137.3,118.0,110.3,112.7,82.2,91.9
Total Inventory,"1,286","1,504","1,344","1,474","1,018","1,087","1,331","1,377",,,"1,163","1,287","1,331","1,365","1,420","1,541","1,377","1,259","1,126","1,120"
Total Current Assets,"3,127","3,558","3,654","3,801","3,923","3,212","3,415","3,716",,,"3,488","3,321","3,415","3,560","3,541","3,659","3,716","3,829","3,669","3,734"
"Property/Plant/Equipment, Total - Net",561.2,596.7,684.1,776.6,796.9,"1,814","1,769","1,704",,,"1,784","1,773","1,769","1,751","1,743","1,723","1,704","1,690","1,675","1,655"
Total Assets,"3,761","4,214","4,390","4,634","4,735","5,045","5,206","5,445",,,"5,291","5,114","5,206","5,332","5,308","5,405","5,445","5,549","5,375","5,427"
Accounts Payable,99.1,231.4,179.1,138.2,143.1,137.0,139.2,162.3,,,204.8,132.0,139.2,162.8,139.7,212.5,162.3,176.8,141.5,121.9
Accrued Expenses,6.47,19.1,17.7,26.3,15.3,22.0,38.0,35.7,,,70.8,94.1,38.0,61.0,94.4,115.0,35.7,56.6,86.9,109.6
Debt Due,126.1,0.00,0.00,12.0,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Total Current Liabilities,393.5,411.7,381.9,347.3,313.7,299.8,309.4,317.0,,,414.0,314.1,309.4,332.5,362.7,390.2,317.0,346.8,324.9,318.4
Long Term Debt,,,,,,,,,,,,,,,,,,,,
Total Liabilities,440.2,459.9,430.1,402.1,373.0,356.4,367.1,386.7,,,474.8,372.9,367.1,389.9,427.3,459.0,386.7,434.6,414.8,409.5
Common Stock,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,,,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0
Additional Paid-In Capital,297.3,297.3,297.3,297.3,297.3,297.3,297.3,297.3,,,297.3,297.3,297.3,297.3,297.3,297.3,297.3,297.3,297.3,297.3
Retained Earnings (Accumulated Deficit),"2,658","3,087","3,290","3,561","3,689","4,015","4,164","4,384",,,"4,142","4,066","4,164","4,268","4,207","4,272","4,384","4,441","4,286","4,343"
Shareholders' Equity,"3,301","3,730","3,932","4,203","4,331","4,657","4,806","5,026",,,"4,784","4,709","4,806","4,910","4,849","4,914","5,026","5,083","4,928","4,986"
Cash from Operating Activities,161.0,486.9,762.3,348.9,"1,049",563.2,215.9,438.8,,,216.8,-102.5,57.2,101.9,83.9,22.4,230.3,231.5,242.4,68.6
Cash from Investing Activities,"-1,331",-324.5,-482.9,-27.0,-748.6,-303.1,2.94,577.8,,,-36.4,214.5,-80.7,-85.8,26.0,84.9,552.7,-6.15,-104.9,-506.9
Cash from Financing Activities,-54.9,-299.5,-449.7,-160.9,-375.2,-242.2,-276.9,-156.3,,,-155.9,-120.8,-0.12,,-155.9,0.00,-0.083,,-241.5,0.00
Net Change in Cash,"-1,225",-137.1,-168.7,161.2,-73.4,18.6,-59.6,859.9,,,24.0,-9.58,-23.4,12.6,-41.9,106.1,783.1,224.5,-105.2,-437.5
Free Cashflows,91.3,379.6,596.1,190.8,910.1,-559.3,159.0,408.1,,,203.9,-115.0,36.7,93.1,69.1,18.7,226.9,223.2,236.2,64.2
Free Cashflow per Share,0.26,1.10,1.73,0.55,2.64,-1.62,0.46,1.18,,,0.59,-0.33,0.11,0.27,0.20,0.054,0.66,0.65,0.68,0.19
