,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Cash Conversion Cycle,-23.3,-26.8,-26.0,-28.7,-26.8,-22.5,-20.6,-13.5,,,-6.34,-15.2,-24.4,-17.4,-8.41,-12.5,-17.9,3.04,0.29,-7.25
Debt to Asset Ratio,0.51,0.46,0.54,0.55,0.61,0.65,0.60,0.58,,,0.59,0.61,0.60,0.53,0.56,0.56,0.58,0.61,0.78,0.88
Debt to Equity Ratio,1.02,0.86,1.16,1.21,1.58,1.90,1.47,1.37,,,1.44,1.55,1.47,1.13,1.25,1.27,1.37,1.56,3.50,7.06
Interest Coverage Ratio,11.5,19.2,18.4,15.8,17.1,11.1,16.9,33.5,,,,,49.2,141.0,,,57.8,,,
Cash and Short Term Investments,105.5,253.5,273.6,212.5,125.0,186.1,82.0,114.6,,,71.9,125.8,82.0,264.2,66.5,67.5,114.6,85.8,63.4,59.1
"Total Receivables, Net",73.5,132.0,103.5,73.1,68.2,73.9,106.8,93.9,,,30.2,38.4,106.8,61.4,37.0,56.2,93.9,36.7,25.9,24.9
Total Inventory,9.39,9.73,11.7,12.9,19.0,19.8,16.6,18.5,,,13.5,15.0,16.6,13.9,14.2,15.3,18.5,16.3,17.9,17.6
Total Current Assets,213.1,421.1,412.7,326.5,252.1,314.9,248.1,265.4,,,158.1,221.0,248.1,364.4,159.6,186.3,265.4,185.1,195.0,215.6
"Property/Plant/Equipment, Total - Net","1,507","1,427","1,333","1,266","1,533","1,606","1,440","1,410",,,"1,522","1,480","1,440","1,404","1,388","1,369","1,410","1,644","1,831","2,238"
Total Assets,"2,300","2,405","1,981","1,818","2,003","2,135","1,890","1,868",,,"1,887","1,913","1,890","1,978","1,749","1,762","1,868","2,035","2,222","2,655"
Accounts Payable,124.0,152.6,154.5,147.4,136.0,135.6,137.6,117.8,,,60.7,84.7,137.6,119.3,68.9,81.7,117.8,45.3,35.5,56.0
Accrued Expenses,86.1,87.3,86.5,105.3,140.8,84.0,99.6,75.0,,,82.7,107.5,99.6,106.2,108.2,95.8,75.0,64.7,80.1,101.3
Debt Due,110.0,0.00,400.0,0.00,180.0,330.0,70.0,70.0,,,220.0,220.0,70.0,0.00,0.00,30.0,70.0,0.00,390.0,605.0
Total Current Liabilities,440.9,413.2,805.7,378.7,597.9,694.1,470.7,426.3,,,473.7,522.7,470.7,394.0,312.4,330.0,426.3,265.7,626.4,954.7
Long Term Debt,500.0,450.0,,350.0,350.0,420.0,350.0,350.0,,,350.0,350.0,350.0,350.0,350.0,350.0,350.0,668.1,797.0,"1,062"
Total Liabilities,"1,164","1,109","1,062",995.0,"1,226","1,398","1,126","1,081",,,"1,115","1,164","1,126","1,049",971.0,986.7,"1,081","1,239","1,729","2,326"
Common Stock,160.0,160.0,160.0,160.0,160.0,151.0,151.0,151.0,,,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0
Additional Paid-In Capital,,,,,,,,,,,,,,,,,,,,
Retained Earnings (Accumulated Deficit),976.0,"1,136","1,211","1,115","1,069",586.2,613.2,636.9,,,621.6,597.8,613.2,778.4,626.7,624.0,636.9,645.3,342.4,178.5
Shareholders' Equity,"1,136","1,296",918.9,823.3,776.9,737.1,764.1,787.8,,,772.6,748.8,764.1,929.4,777.7,775.0,787.8,796.3,493.4,329.5
Cash from Operating Activities,422.2,618.8,717.1,387.6,394.5,385.8,491.3,450.8,,,-6.67,76.0,221.3,279.9,-35.6,11.3,195.2,63.1,-155.1,-50.9
Cash from Investing Activities,-113.4,-167.4,85.5,-126.5,-449.6,-348.5,-84.2,-176.5,,,-23.8,-22.1,-9.37,-27.7,-41.4,-40.3,-67.1,-336.8,-246.5,-428.4
Cash from Financing Activities,-268.0,-304.0,-782.4,-321.7,-31.4,23.7,-511.2,-241.7,,,-75.5,0.00,-255.7,-70.0,-120.8,30.0,-81.0,245.0,379.1,475.0
Net Change in Cash,40.8,147.4,20.3,-60.7,-86.5,61.1,-104.1,32.6,,,-105.9,53.9,-43.8,182.3,-197.8,1.03,47.1,-28.7,-22.5,-4.30
Free Cashflows,303.8,448.2,569.4,241.2,-74.8,22.1,381.6,246.8,,,-42.6,53.1,199.1,253.4,-88.5,-27.5,109.5,-281.8,-416.6,-473.3
Free Cashflow per Share,19.0,28.0,37.7,16.0,-4.95,1.46,25.3,16.3,,,-2.82,3.52,13.2,16.8,-5.86,-1.82,7.25,-18.7,-27.6,-31.4
