,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Total Current Assets,"14,299","14,722","19,007","21,651","25,571","29,209","29,745","33,916",,,"28,829","29,733","29,745","29,350","31,819","31,365","33,916","32,750","34,084","34,704"
"Property/Plant/Equipment, Total - Net",328.6,"1,132","1,048",963.2,"5,436","6,433","5,318","10,382",,,"6,660","6,866","5,318","5,436","9,904","10,019","10,382","10,311","10,340","10,376"
Total Assets,"21,364","26,176","30,668","31,406","43,277","48,790","47,684","57,566",,,"48,670","49,322","47,684","48,553","54,675","54,599","57,566","57,557","58,138","58,985"
Accounts Payable,551.9,942.1,"1,872","1,523","1,471","1,431","1,080","1,662",,,924.5,904.8,"1,080","1,072","1,328","1,659","1,662",,,
Accrued Expenses,304.9,513.1,679.5,580.8,737.4,802.7,"1,012",961.5,,,635.3,720.8,"1,012",813.8,830.6,844.4,961.5,,,
Debt Due,"6,749","5,419","5,824","11,096","8,026","9,476","6,997","8,218",,,"9,294","9,934","6,997","7,846","11,122","10,303","8,218","10,692","9,463","9,230"
Total Current Liabilities,"7,921","7,388","9,013","13,941","11,821","13,356","10,755","12,841",,,"12,439","13,487","10,755","11,413","16,276","14,227","12,841","15,154","13,745","13,381"
Long Term Debt,"5,979","10,028","12,834","8,156","16,679","20,391","20,725","26,775",,,"20,467","19,961","20,725","20,890","21,299","22,615","26,775","23,971","25,741","26,711"
Total Liabilities,"13,974","17,545","22,022","22,435","29,614","34,853","32,430","41,838",,,"33,995","34,563","32,430","33,334","39,406","38,992","41,838","41,304","42,183","42,801"
Common Stock,"4,726","5,641","5,783","5,783","7,668","7,668","8,668","8,668",,,"8,668","8,668","8,668","8,668","8,668","8,668","8,668","8,668","8,668","8,668"
Additional Paid-In Capital,,,,,,,,,,,,,,,,,,,,
Retained Earnings (Accumulated Deficit),"2,699","3,068","2,963","3,323","3,430","3,599","3,807","3,881",,,"3,268","3,386","3,807","3,730","3,435","3,860","3,881","4,536","4,426","4,765"
Shareholders' Equity,"7,345","8,596","8,629","8,914","10,951","11,389","12,665","12,882",,,"12,165","12,270","12,665","12,610","12,389","12,725","12,882","13,487","13,357","13,651"
Cash from Operating Activities,-103.1,383.3,"-1,032",-425.1,-635.6,"-1,891","3,439","1,214",,,687.6,"1,208","1,749",-65.4,-572.8,853.0,-311.2,175.6,3.03,"1,658"
Cash from Investing Activities,"-2,142","-3,919","-1,579","1,115","-3,913","-3,630",-559.5,"-7,202",,,-390.6,-612.8,"1,007","-1,547","-1,311","-2,491",-542.9,"-1,352",-638.9,"-1,411"
Cash from Financing Activities,"1,362","3,354","2,877",564.5,"5,104","4,935","-1,491","6,875",,,334.0,-245.3,"-2,194",633.8,"3,677",469.0,"2,095",-677.2,89.3,656.3
Net Change in Cash,-883.1,-174.5,275.0,"1,255",550.0,-591.7,"1,438",889.9,,,632.6,393.0,567.6,-977.7,"1,793","-1,188","1,263","-1,879",-535.5,886.7
Free Cashflows,-192.0,197.4,"-1,163",-547.5,"-1,288","-3,392","2,536",-24.8,,,459.0,937.2,"1,527",-266.9,-883.1,635.0,-820.4,-165.1,-165.1,"1,509"
Free Cashflow per Share,-0.041,0.035,-0.20,-0.095,-0.17,-0.44,0.29,-0.003,,,0.053,0.11,0.18,-0.031,-0.10,0.073,-0.095,-0.019,-0.019,0.17
