,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Debt to Asset Ratio,0.21,0.20,0.077,0.064,0.071,0.066,0.071,0.070,,,0.061,0.060,0.071,0.066,0.059,0.055,0.070,0.065,0.060,0.064
Debt to Equity Ratio,0.26,0.24,0.083,0.069,0.077,0.071,0.077,0.076,,,0.065,0.065,0.077,0.071,0.063,0.059,0.076,0.070,0.065,0.069
Interest Coverage Ratio,,3.38,226.0,,,,,,,,,,,,,,,,,
Cash and Short Term Investments,432.6,650.3,"2,009","2,693","3,388","3,471","4,107","4,654",,,"3,598","3,809","4,107","4,350","4,241","4,324","4,654","3,003","2,756","2,864"
"Total Receivables, Net",106.1,362.3,173.3,169.4,157.0,156.2,175.3,145.3,,,100.9,124.2,175.3,161.3,94.0,109.8,145.3,148.3,87.7,120.1
Total Inventory,44.2,38.2,34.3,34.3,42.2,32.2,29.0,27.0,,,31.0,29.7,29.0,25.2,25.9,26.0,27.0,26.5,26.7,23.4
Total Current Assets,594.3,"1,068","2,238","2,914","3,606","3,676","4,326","4,847",,,"3,750","3,984","4,326","4,554","4,376","4,481","4,847","3,179","2,887","3,030"
"Property/Plant/Equipment, Total - Net","3,621","3,113","2,800","2,386","2,160","2,074","1,918","1,812",,,"1,971","1,950","1,918","1,864","1,847","1,818","1,812","3,674","3,637","3,621"
Total Assets,"5,953","6,011","7,342","7,688","8,409","8,650","9,253","9,320",,,"8,712","8,847","9,253","9,225","9,151","9,043","9,320","9,443","9,008","9,050"
Accounts Payable,77.3,119.2,120.5,98.8,104.9,94.7,104.5,67.2,,,74.0,78.7,104.5,53.7,65.9,49.8,67.2,44.2,35.5,52.4
Accrued Expenses,210.0,246.7,216.5,175.8,201.9,191.0,195.2,198.6,,,137.8,160.6,195.2,149.4,132.3,149.1,198.6,152.0,130.1,151.7
Debt Due,547.5,591.7,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Total Current Liabilities,"1,046","1,130",493.3,422.0,519.8,488.6,567.8,556.0,,,446.2,447.9,567.8,515.4,447.7,408.1,556.0,518.2,435.1,471.2
Long Term Debt,130.0,,,,,,,,,,,,,,,,,,,
Total Liabilities,"1,225","1,182",562.0,494.0,597.0,570.5,656.1,650.8,,,532.1,534.1,656.1,607.3,540.9,500.5,650.8,614.9,543.3,580.9
Common Stock,"1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300",,,"1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300"
Additional Paid-In Capital,"1,590","1,590","1,590","1,590","1,590","1,590","1,590","1,590",,,"1,590","1,590","1,590","1,590","1,590","1,590","1,590","1,590","1,590","1,590"
Retained Earnings (Accumulated Deficit),870.9,873.2,"2,632","3,318","3,886","4,203","4,492","4,901",,,"4,178","4,298","4,492","4,750","4,623","4,784","4,901","5,137","4,948","5,101"
Shareholders' Equity,"4,728","4,829","6,772","7,180","7,794","8,052","8,562","8,611",,,"8,146","8,277","8,562","8,582","8,569","8,499","8,611","8,770","8,405","8,409"
Cash from Operating Activities,463.4,700.8,695.9,645.2,804.5,739.5,776.9,864.2,,,103.4,128.4,320.1,258.3,180.7,129.8,295.4,248.5,92.8,193.8
Cash from Investing Activities,-242.5,-319.7,"1,391",-447.4,"-1,006","-1,018",-944.7,"1,433",,,113.3,-185.3,-643.6,-38.7,283.8,-113.0,"1,300","-1,565",-872.6,-168.3
Cash from Financing Activities,-97.5,-167.5,-890.1,-195.0,-97.5,-260.0,-260.0,-292.5,,,-260.0,0.00,0.00,,-292.5,0.00,0.00,,-292.5,0.00
Net Change in Cash,123.4,217.7,"1,359",-79.6,-92.1,-626.1,-364.8,"1,935",,,-24.4,-48.9,-314.7,197.5,168.7,-26.9,"1,596","-1,321","-1,126",-28.4
Free Cashflows,159.8,544.8,487.8,576.1,713.9,556.6,665.3,780.5,,,83.7,89.5,281.1,254.9,141.9,107.6,276.1,"-1,666",77.4,156.0
Free Cashflow per Share,1.23,4.19,3.75,4.43,5.49,4.28,5.12,6.00,,,0.64,0.69,2.16,1.96,1.09,0.83,2.12,-12.8,0.60,1.20
