,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Total Assets,,,,"2,013","2,223","2,782","3,217","3,824",,,,,"3,217","3,817","3,444","3,539","3,824","3,914","4,016","4,182"
Accounts Payable,,,,205.6,104.9,149.7,143.2,138.6,,,,,143.2,100.9,138.4,141.5,138.6,127.5,136.2,126.9
Accrued Expenses,,,,67.6,51.1,60.3,61.2,69.8,,,,,61.2,31.6,49.2,58.5,69.8,36.6,22.7,54.7
Debt Due,,,,500.1,539.9,609.4,360.0,256.9,,,,,360.0,164.9,255.8,303.9,256.9,308.0,366.6,544.0
Total Current Liabilities,,,,792.7,809.9,955.6,723.6,618.3,,,,,723.6,422.2,545.0,632.6,618.3,568.7,609.4,864.5
Long Term Debt,,,,350.4,442.4,688.9,"1,196",905.4,,,,,"1,196","1,167",608.1,652.5,905.4,"1,010","1,126","1,085"
Total Liabilities,,,,"1,179","1,305","1,712","1,994","1,601",,,,,"1,994","1,663","1,229","1,363","1,601","1,661","1,828","2,044"
Common Stock,,,,450.0,650.0,650.0,720.0,960.0,,,,,720.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
Additional Paid-In Capital,,,,,29.0,,77.0,736.8,,,,,77.0,736.8,736.8,736.8,736.8,736.8,736.8,736.8
Retained Earnings (Accumulated Deficit),,,,385.9,262.2,387.3,396.8,511.4,,,,,396.8,434.1,492.2,463.8,511.4,544.0,488.0,446.2
Shareholders' Equity,,,,833.6,910.7,"1,064","1,217","2,219",,,,,"1,217","2,149","2,210","2,171","2,219","2,250","2,185","2,136"
Cash from Operating Activities,,,,233.5,296.1,259.0,207.0,320.1,,,28.0,103.6,26.8,25.1,68.1,153.2,73.6,29.3,13.8,-9.47
Cash from Investing Activities,,,,-60.1,-303.8,-561.6,-442.5,-677.9,,,-95.0,-159.5,-157.5,-107.1,-168.7,-170.0,-232.1,-171.3,-102.1,-108.8
Cash from Financing Activities,,,,-178.1,77.7,310.3,240.1,443.0,,,103.7,46.1,110.6,672.8,-468.8,33.4,205.7,143.3,127.5,115.7
Net Change in Cash,,,,-5.33,18.8,7.34,2.63,80.3,,,36.2,-10.4,-20.5,588.4,-568.0,14.2,45.7,4.01,44.8,7.04
Free Cashflows,,,,172.8,-2.17,-305.5,-228.1,-261.0,,,-67.7,-45.6,-130.0,-67.9,-60.9,5.99,-138.1,-93.2,-32.0,-57.1
Free Cashflow per Share,,,,0.18,-0.002,-0.32,-0.24,-0.27,,,,,-0.14,-0.071,-0.063,0.006,-0.14,-0.097,-0.033,-0.060
