,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Operating Margin,2.7%,2.3%,4.7%,4.5%,2.5%,5.0%,3.5%,5.2%,,,3.5%,3.2%,3.8%,6.0%,6.3%,4.6%,3.7%,7.0%,3.7%,3.5%
Net Profit Margin,0.6%,0.1%,2.0%,2.8%,0.7%,2.4%,-0.1%,1.8%,,,0.1%,0.0%,-1.1%,2.4%,2.7%,1.4%,0.9%,2.8%,1.0%,0.4%
Return on Assets,1.0%,0.2%,2.9%,3.6%,0.7%,2.3%,-0.1%,1.3%,,,0.0%,0.0%,-0.1%,0.2%,0.7%,1.0%,1.3%,1.4%,1.2%,0.9%
Return on Equity,3.1%,0.5%,9.9%,5.3%,1.2%,4.3%,-0.1%,2.4%,,,0.0%,0.0%,-0.4%,0.9%,1.0%,0.5%,0.3%,0.9%,0.4%,0.1%
Return on Total Capital,2.9%,0.5%,8.0%,5.1%,1.1%,4.1%,-0.1%,2.2%,,,0.1%,0.1%,-0.1%,0.4%,1.2%,1.7%,2.2%,2.5%,2.0%,1.7%
SG&A to Sale,4.4%,4.4%,4.6%,5.2%,6.4%,7.1%,8.6%,8.0%,,,8.1%,9.2%,10.4%,8.0%,8.5%,7.0%,8.3%,7.6%,7.7%,6.8%
Depreciation & Amortisation,14.6,13.7,12.3,17.5,15.1,19.2,31.3,33.6,,,7.92,7.72,7.93,7.59,,8.20,10.2,7.44,,1.18
Tax Rate,0.2%,34.9%,22.0%,15.2%,34.3%,25.9%,62.7%,14.0%,,,47.1%,-452.7%,-70.9%,2.3%,17.2%,25.2%,22.4%,22.7%,29.6%,39.4%
Current Ratio,1.16,1.18,1.16,2.45,2.07,1.70,1.88,1.98,,,1.89,1.86,1.88,2.00,2.01,1.97,1.98,2.11,2.02,1.95
Quick Ratio,0.38,0.39,0.36,0.61,0.54,0.43,0.55,0.58,,,0.54,0.52,0.55,0.48,0.57,0.55,0.58,0.63,0.62,0.66
Days Inventory Outstanding,89.9,94.8,96.8,101.2,133.3,156.6,183.7,204.6,,,155.6,167.2,180.3,193.1,198.5,195.5,205.1,214.8,209.7,209.4
Days Sale Outstanding,51.5,62.9,65.0,62.7,78.0,82.5,108.0,117.4,,,95.7,100.5,108.0,86.0,102.7,103.5,117.7,113.9,120.6,133.1
Days Payable Outstanding,2.70,3.05,5.20,7.02,5.86,4.68,6.39,6.18,,,5.97,6.06,5.95,2.92,0.00,0.00,3.30,3.28,0.00,0.00
Cash Conversion Cycle,142.7,148.8,152.4,155.5,202.7,228.0,280.6,314.2,,,250.8,263.1,283.2,294.5,294.7,298.8,308.9,331.5,327.2,336.8
Debt to Asset Ratio,0.67,0.70,0.74,0.37,0.44,0.50,0.50,0.46,,,0.51,0.51,0.50,0.47,0.46,0.47,0.46,0.42,0.43,0.44
Debt to Equity Ratio,2.06,2.31,2.78,0.59,0.78,1.05,1.06,0.89,,,1.07,1.09,1.06,0.90,0.89,0.93,0.89,0.73,0.79,0.83
Interest Coverage Ratio,1.16,0.90,1.92,2.18,1.48,2.36,1.11,1.60,,,1.08,0.87,1.21,1.66,1.83,1.51,1.31,2.08,1.33,1.20
Cash and Short Term Investments,92.4,44.9,221.8,498.0,342.3,542.2,488.0,443.0,,,469.1,469.6,488.0,472.2,338.1,450.7,443.0,325.8,235.5,190.7
"Total Receivables, Net",550.0,639.1,715.1,720.6,844.8,957.1,"1,093","1,129",,,"1,095","1,076","1,093",817.3,954.8,978.4,"1,129","1,099","1,191","1,338"
Total Inventory,863.8,933.2,997.8,"1,102","1,531","1,664","1,600","1,815",,,"1,593","1,605","1,600","1,591","1,589","1,604","1,815","1,781","1,847","1,857"
Total Current Assets,"1,700","1,927","2,328","2,878","3,259","3,830","3,762","3,882",,,"3,838","3,832","3,762","3,398","3,398","3,534","3,882","3,700","3,845","3,960"
"Property/Plant/Equipment, Total - Net",14.2,10.7,13.3,19.6,32.3,225.5,261.4,344.6,,,226.4,262.3,261.4,336.2,338.7,350.4,344.6,171.0,261.2,271.3
Total Assets,"2,242","2,398","3,039","3,562","3,965","4,836","4,765","5,016",,,"4,803","4,848","4,765","4,453","4,462","4,571","5,016","4,512","4,795","4,923"
Accounts Payable,14.3,43.5,60.2,85.5,30.1,65.4,48.2,54.9,,,58.3,57.5,48.2,,,,54.9,,,
Accrued Expenses,11.8,10.7,15.6,19.5,20.7,61.6,19.1,20.8,,,20.8,14.6,19.1,,,,20.8,,,
Debt Due,"1,426","1,560","1,890","1,009","1,490","2,070","1,872","1,856",,,"1,881","1,915","1,872","1,595","1,582","1,667","1,856","1,612","1,744","1,878"
Total Current Liabilities,"1,465","1,629","2,011","1,172","1,577","2,257","1,998","1,961",,,"2,027","2,057","1,998","1,696","1,689","1,793","1,961","1,752","1,908","2,033"
Long Term Debt,43.6,40.6,186.9,102.4,108.6,110.1,347.5,304.8,,,344.5,352.9,347.5,318.9,318.5,308.5,304.8,113.7,111.6,109.8
Total Liabilities,"1,510","1,674","2,235","1,326","1,737","2,439","2,406","2,324",,,"2,444","2,481","2,406","2,071","2,064","2,159","2,324","1,904","2,061","2,185"
Common Stock,240.0,240.0,240.0,623.4,623.6,623.6,625.9,854.9,,,623.6,625.9,625.9,625.9,625.9,625.9,854.9,854.9,854.9,854.9
Additional Paid-In Capital,160.3,160.3,160.3,"1,165","1,166","1,166","1,169","1,215",,,"1,166","1,169","1,169","1,169","1,169","1,169","1,215","1,215","1,215","1,215"
Retained Earnings (Accumulated Deficit),330.9,324.0,403.7,446.6,437.8,529.5,479.1,536.2,,,487.2,487.2,479.1,499.3,515.2,527.6,536.2,538.4,547.6,551.4
Shareholders' Equity,731.4,724.3,804.4,"2,236","2,228","2,320","2,275","2,607",,,"2,278","2,283","2,275","2,295","2,311","2,323","2,607","2,609","2,614","2,618"
Cash from Operating Activities,110.8,-187.9,9.82,0.90,-551.0,-221.4,-49.1,-246.5,,,135.8,-41.1,59.5,294.9,,39.2,-468.0,96.0,,-167.8
Cash from Investing Activities,9.02,20.2,-159.7,-35.8,-55.7,-201.5,-3.80,6.46,,,-0.91,-1.49,8.65,2.76,,-0.34,0.37,133.9,,-9.40
Cash from Financing Activities,-130.4,120.3,326.4,311.0,450.4,618.0,-3.97,202.9,,,-75.0,45.9,-51.6,-305.8,,74.9,460.5,-337.3,,132.3
Net Change in Cash,-10.3,-47.6,177.0,276.2,-155.7,195.0,-57.5,-37.3,,,59.7,3.29,16.5,-8.37,,113.8,-7.21,-117.1,,-45.0
Free Cashflows,108.9,-191.1,2.50,-10.8,-569.9,-386.0,-61.3,-246.5,,,135.8,-52.9,59.2,294.9,,39.2,-468.0,96.0,,-167.8
Free Cashflow per Share,0.045,-0.080,0.001,-0.002,-0.091,-0.062,-0.010,-0.029,,,0.022,-0.008,0.009,0.047,,0.006,-0.055,0.011,,-0.020
