,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Gross Profit,83.5,112.5,138.2,129.3,119.8,127.4,129.9,95.0,,,36.0,35.2,31.8,24.6,24.2,25.4,20.9,22.7,23.1,22.8
"Selling/General/Administrative Expenses, Total",63.7,76.2,94.6,126.9,110.4,123.7,114.4,107.2,,,28.0,27.8,33.4,28.3,27.3,27.9,23.8,24.3,28.8,23.9
Operating Income,19.8,36.3,43.7,2.44,9.39,3.77,15.5,-12.2,,,7.94,7.37,-1.51,-3.73,-3.08,-2.49,-2.92,-1.53,-5.78,-1.12
Net Income,20.5,26.5,11.2,0.092,0.67,-23.8,4.38,119.4,,,4.87,4.74,-3.38,-2.25,-6.22,134.5,-6.59,-2.54,-6.71,-2.26
EBITDA,51.1,66.8,68.0,30.0,43.0,36.5,39.3,15.9,,,14.0,13.4,4.28,3.32,4.10,4.61,3.98,5.46,1.74,6.72
Gross Profit Margin,34.8%,36.6%,31.7%,30.6%,32.8%,32.7%,36.5%,29.8%,,,37.5%,37.1%,36.0%,32.4%,30.2%,31.5%,25.4%,31.3%,31.3%,31.6%
Operating Margin,8.2%,11.8%,10.0%,0.6%,2.6%,1.0%,4.3%,-3.8%,,,8.3%,7.8%,-1.7%,-4.9%,-3.9%,-3.1%,-3.5%,-2.1%,-7.8%,-1.5%
Net Profit Margin,8.6%,8.6%,2.6%,0.0%,0.2%,-6.1%,1.2%,37.4%,,,5.1%,5.0%,-3.8%,-3.0%,-7.8%,166.8%,-8.0%,-3.5%,-9.1%,-3.1%
Return on Assets,1.8%,2.3%,1.0%,0.0%,0.0%,-1.5%,0.3%,7.3%,,,-1.3%,-1.0%,0.3%,0.2%,-0.4%,7.4%,7.2%,7.2%,7.4%,-1.1%
Return on Equity,2.0%,2.5%,1.0%,0.0%,0.1%,-1.9%,0.3%,8.3%,,,0.4%,0.4%,-0.3%,-0.2%,-0.5%,9.3%,-0.5%,-0.2%,-0.5%,-0.2%
Return on Total Capital,2.0%,2.5%,1.0%,0.0%,0.1%,-1.8%,0.3%,7.9%,,,-1.5%,-1.1%,0.3%,0.3%,-0.5%,7.9%,7.9%,7.9%,8.1%,-1.2%
SG&A to Sale,26.5%,24.8%,21.7%,30.0%,30.2%,31.8%,32.1%,33.6%,,,29.2%,29.3%,37.7%,37.3%,34.1%,34.5%,28.9%,33.4%,39.1%,33.1%
Depreciation & Amortisation,31.3,30.6,24.4,27.6,33.6,32.7,23.8,28.1,,,6.02,6.00,5.79,7.05,7.18,7.10,6.90,6.99,7.52,7.84
Tax Rate,0.0%,23.5%,52.7%,97.0%,136.5%,-25.0%,48.7%,20.8%,,,19.9%,26.2%,-17.4%,-16.7%,-12.9%,17.7%,-25.3%,2.1%,5.4%,-6.4%
Current Ratio,9.56,11.2,13.3,3.06,3.60,2.28,3.56,8.10,,,3.29,3.62,3.56,4.07,3.46,9.64,8.10,8.11,10.0,8.17
Quick Ratio,0.80,1.00,1.25,0.18,0.23,0.25,0.37,0.54,,,0.34,0.37,0.37,0.41,0.38,0.63,0.54,0.54,0.82,0.77
Days Inventory Outstanding,"1,056",812.8,434.7,544.9,"1,064",964.8,825.3,777.1,,,810.7,794.1,802.1,785.2,793.3,800.6,765.3,753.4,755.1,722.9
Days Sale Outstanding,71.8,53.3,39.4,45.9,64.6,69.8,63.6,61.3,,,74.8,67.0,63.6,58.7,67.2,65.1,61.3,62.2,71.2,70.6
Days Payable Outstanding,18.7,0.36,0.00,32.4,56.5,33.8,45.9,42.9,,,40.6,38.5,45.8,43.7,34.1,30.8,30.6,31.3,30.3,31.3
Cash Conversion Cycle,"1,135",870.4,473.8,523.3,"1,089",997.7,845.8,813.9,,,841.0,829.1,817.2,814.0,829.0,843.3,799.6,789.0,795.2,766.7
Debt to Asset Ratio,0.091,0.073,0.065,0.22,0.20,0.24,0.18,0.13,,,0.20,0.18,0.18,0.17,0.19,0.13,0.13,0.12,0.11,0.11
Debt to Equity Ratio,0.10,0.079,0.070,0.29,0.25,0.32,0.23,0.15,,,0.24,0.22,0.23,0.21,0.23,0.16,0.15,0.14,0.12,0.12
Interest Coverage Ratio,132.8,22.4,"2,115",0.31,0.84,0.29,2.17,,,,4.05,7.44,,,,,,,,
Cash and Short Term Investments,59.9,41.6,151.3,263.7,76.9,60.7,24.3,291.7,,,78.5,43.8,24.3,23.0,27.5,348.2,291.7,290.5,232.9,161.0
"Total Receivables, Net",47.2,44.8,47.1,53.2,64.7,74.4,62.1,53.6,,,71.2,64.2,62.1,57.1,62.5,58.0,53.6,53.8,60.3,58.2
Total Inventory,452.9,414.3,294.7,581.1,852.8,532.0,491.9,461.7,,,517.2,503.2,491.9,488.0,483.8,477.4,461.7,456.5,442.6,394.9
Total Current Assets,565.9,506.1,500.8,898.1,"1,002",679.0,590.0,810.6,,,678.9,623.3,590.0,570.8,574.9,885.7,810.6,804.7,739.5,617.1
"Property/Plant/Equipment, Total - Net",183.5,163.0,170.6,215.6,216.8,309.3,369.5,384.5,,,322.9,354.2,369.5,277.5,349.7,349.3,384.5,304.6,385.4,429.8
Total Assets,"1,134","1,136","1,164","1,465","1,583","1,651","1,640","1,651",,,"1,665","1,646","1,640","1,616","1,623","1,677","1,651","1,642","1,583","1,576"
Accounts Payable,0.39,,,52.1,23.9,24.5,32.4,20.2,,,25.1,24.4,32.4,22.1,19.7,17.3,20.2,18.0,18.1,18.2
Accrued Expenses,,0.40,0.47,4.67,25.4,33.1,22.3,21.0,,,27.0,22.5,22.3,15.8,17.5,21.5,21.0,24.5,16.5,17.3
Debt Due,20.3,1.13,0.00,237.0,200.1,214.1,67.9,23.8,,,106.7,80.8,67.9,79.9,71.8,22.3,23.8,24.1,24.5,24.8
Total Current Liabilities,59.2,45.0,37.8,293.9,278.4,298.0,165.6,100.0,,,206.4,172.2,165.6,140.3,165.9,91.9,100.0,99.2,73.8,75.6
Long Term Debt,,,,0.34,0.23,61.6,97.6,68.1,,,81.3,92.9,97.6,101.3,101.0,95.1,68.1,61.9,55.7,49.3
Total Liabilities,103.1,83.1,75.9,329.4,316.7,396.6,301.7,209.5,,,324.9,302.4,301.7,280.4,305.8,225.9,209.5,202.8,173.0,168.7
Common Stock,900.0,900.0,900.0,910.6,"1,041","1,041","1,122","1,122",,,"1,122","1,122","1,122","1,122","1,122","1,122","1,122","1,122","1,122","1,122"
Additional Paid-In Capital,195.7,195.7,195.7,196.7,208.7,208.7,208.7,208.7,,,208.7,208.7,208.7,208.7,208.7,208.7,208.7,208.7,208.7,208.7
Retained Earnings (Accumulated Deficit),1.74,26.2,37.4,37.5,28.1,5.50,8.90,115.0,,,8.52,13.3,8.90,6.66,-10.8,123.7,115.0,112.5,83.3,81.1
Shareholders' Equity,"1,030","1,053","1,088","1,135","1,266","1,255","1,338","1,441",,,"1,340","1,344","1,338","1,335","1,317","1,452","1,441","1,439","1,410","1,407"
Cash from Operating Activities,45.5,95.2,214.6,38.6,-250.1,29.0,56.3,4.53,,,4.25,18.4,10.9,-11.1,-5.64,0.19,21.1,6.60,-25.6,11.4
Cash from Investing Activities,-7.42,-85.3,-103.8,-168.4,-42.1,-122.1,-60.8,347.7,,,-10.9,-37.8,-22.1,-6.10,29.9,376.0,-52.1,-1.95,-3.69,-77.3
Cash from Financing Activities,-43.8,-28.2,-1.13,242.3,105.4,76.9,-31.9,-84.8,,,31.6,-15.3,-8.33,15.8,-19.7,-55.4,-25.5,-5.85,-28.3,-5.99
Net Change in Cash,-5.70,-18.3,109.6,112.5,-186.9,-16.2,-36.4,267.4,,,25.0,-34.7,-19.5,-1.35,4.52,320.8,-56.6,-1.20,-57.6,-71.9
Free Cashflows,30.7,58.7,193.9,25.3,-272.5,-85.6,-26.5,-49.9,,,-6.89,-18.8,-10.3,-12.5,-11.3,-7.29,-18.8,4.57,-29.6,4.90
Free Cashflow per Share,0.034,0.065,0.22,0.028,-0.26,-0.082,-0.024,-0.044,,,-0.006,-0.017,-0.009,-0.011,-0.010,-0.006,-0.017,0.004,-0.026,0.004
