,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
"Selling/General/Administrative Expenses, Total","2,665","2,695","3,114","3,751","3,765","3,870","4,081","4,547",,,974.5,"1,022","1,062","1,084","1,072","1,153","1,237","1,210","1,376","1,290"
Operating Income,"1,296","1,614","1,407","1,237","1,337",-774.7,488.8,271.2,,,435.7,107.4,-206.9,273.8,248.6,214.3,-465.4,435.1,257.5,309.6
Net Income,"1,316","1,306","1,490",989.4,"1,052",-629.5,384.9,6.90,,,356.6,76.5,-169.5,168.9,191.2,177.3,-530.5,325.0,104.9,298.1
EBITDA,"1,689","2,038","1,810","1,631","1,722",-448.5,755.1,557.7,,,524.9,198.0,-221.7,357.7,334.0,324.0,-458.0,537.0,302.4,482.1
Gross Profit Margin,85.2%,83.3%,73.2%,79.7%,69.2%,51.4%,61.6%,63.7%,,,64.8%,61.4%,59.5%,65.3%,64.4%,72.0%,54.0%,72.2%,80.1%,83.1%
Operating Margin,17.8%,19.4%,13.7%,11.8%,10.9%,-6.0%,3.7%,2.0%,,,13.4%,3.1%,-6.2%,8.1%,7.2%,6.4%,-13.5%,12.4%,7.5%,9.0%
Net Profit Margin,21.2%,18.8%,19.9%,11.8%,12.4%,-9.5%,4.8%,0.1%,,,16.9%,3.6%,-8.6%,7.7%,8.6%,7.4%,-28.5%,12.9%,3.8%,10.4%
Return on Assets,0.9%,0.7%,0.6%,0.4%,0.4%,-0.2%,0.1%,0.0%,,,-0.2%,-0.3%,0.1%,0.1%,0.1%,0.1%,0.0%,0.0%,0.0%,0.1%
Return on Equity,9.9%,6.3%,6.8%,4.4%,3.9%,-2.4%,1.2%,0.0%,,,1.1%,0.2%,-0.5%,0.5%,0.6%,0.5%,-1.4%,0.9%,0.3%,0.8%
Return on Total Capital,6.5%,4.3%,4.1%,2.5%,2.0%,-1.0%,0.5%,0.0%,,,-0.7%,-1.2%,0.5%,0.6%,0.3%,0.4%,0.0%,0.2%,0.1%,0.2%
SG&A to Sale,36.6%,32.4%,30.4%,35.7%,30.8%,29.9%,31.0%,33.6%,,,30.0%,29.6%,32.0%,32.0%,31.2%,34.6%,35.8%,34.6%,40.0%,37.4%
Depreciation & Amortisation,392.9,422.2,401.6,394.9,384.3,326.2,265.3,286.5,,,89.2,90.6,-15.8,83.9,85.4,109.7,7.40,101.9,44.9,172.5
Tax Rate,3.7%,21.9%,-5.9%,20.0%,21.3%,18.7%,21.2%,97.5%,,,18.2%,28.8%,18.1%,38.3%,23.1%,17.3%,-14.0%,25.3%,59.3%,3.7%
Current Ratio,0.082,0.086,0.13,0.13,0.17,0.17,0.18,0.20,,,0.16,0.17,0.18,0.27,0.29,0.28,0.20,0.31,0.29,0.34
Quick Ratio,0.001,0.014,0.015,0.016,0.000,0.000,0.007,0.004,,,0.000,0.000,0.007,0.000,0.002,0.003,0.004,0.003,0.002,0.000
Days Inventory Outstanding,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Days Sale Outstanding,5.27,104.5,131.5,125.9,1.10,1.33,46.0,25.7,,,2.25,2.60,46.0,1.99,16.7,18.9,25.6,15.7,14.0,2.32
Days Payable Outstanding,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash Conversion Cycle,19.5,54.6,108.2,127.1,54.6,1.19,23.6,35.2,,,2.01,2.40,24.3,23.5,9.35,17.9,22.1,20.5,14.9,8.12
Debt to Asset Ratio,0.92,0.90,0.92,0.92,0.91,0.91,0.89,0.90,,,0.89,0.89,0.89,0.89,0.90,0.90,0.90,0.90,0.90,0.90
Debt to Equity Ratio,11.6,8.84,11.8,11.1,10.2,10.1,8.09,8.64,,,7.72,7.81,8.09,8.42,9.28,9.11,8.64,8.90,9.13,9.29
Interest Coverage Ratio,,,,,,,,,,,,,,,,,,,,
Cash and Short Term Investments,"8,185","9,284","25,453","23,550","40,562","36,042","36,608","48,962",,,"31,496","31,691","36,608","53,124","71,018","54,303","48,962","62,036","79,044","81,869"
"Total Receivables, Net",105.0,"2,385","3,691","3,624",37.0,47.0,"1,657",954.0,,,79.0,93.0,"1,657",73.0,623.0,696.0,954.0,590.0,528.0,88.0
Total Inventory,"1,484","1,576","1,706","1,826","1,194","1,285","1,034","1,017",,,"1,176","1,204","1,034","1,045","1,015","1,015","1,017","1,017","1,009","1,096"
Total Current Assets,"11,661","14,338","32,109","30,250","43,082","38,739","41,271","53,135",,,"34,193","34,263","41,271","55,752","74,515","58,016","53,135","66,567","82,990","85,885"
"Property/Plant/Equipment, Total - Net","3,831","3,568","3,349","3,072","2,770","3,671","3,588","3,536",,,"3,629","3,597","3,588","3,537","3,540","3,530","3,536","3,558","3,515","3,453"
Total Assets,"168,023","202,392","279,662","274,169","304,621","297,470","300,604","355,849",,,"287,737","292,908","300,604","312,813","341,324","336,160","355,849","369,887","381,158","390,007"
Accounts Payable,,,,,,,,,,,,,,,,,,,,
Accrued Expenses,944.0,956.0,"1,144","1,313","1,346","1,258","1,702","1,989",,,"1,086",,"1,702",,"1,465",,"1,989",,"1,961",9.00
Debt Due,"35,992","20,077","40,410","26,490","55,703","35,613","29,072","28,345",,,"20,869","21,369","29,072","35,178","45,169","25,887","28,345","27,080","61,770","55,519"
Total Current Liabilities,"142,267","167,645","239,063","230,571","248,420","232,671","225,104","261,004",,,"209,974","196,100","225,104","210,006","255,331","210,402","261,004","215,171","291,154","251,731"
Long Term Debt,"6,962","10,102","14,443","17,463","25,411","34,147","38,757","54,364",,,"40,687","40,074","38,757","44,375","49,199","52,565","54,364","53,826","48,700","52,251"
Total Liabilities,"154,612","181,819","257,831","251,578","277,513","270,765","267,552","318,927",,,"254,738","259,650","267,552","279,602","308,117","302,920","318,927","332,528","343,536","352,095"
Common Stock,"8,158","10,542","10,542","10,542","12,387","12,387","15,140","17,411",,,"15,140","15,140","15,140","15,140","15,140","15,140","17,411","17,411","17,411","17,411"
Additional Paid-In Capital,"1,483","3,868","3,868","3,868","5,713","5,713","8,465","10,146",,,"8,465","8,465","8,465","8,465","8,465","8,465","10,146","10,146","10,146","10,146"
Retained Earnings (Accumulated Deficit),"2,333","5,116","6,537","7,336","8,330","7,554","7,954","8,007",,,"8,040","8,120","7,954","8,127","8,341","8,529","8,007","8,335","8,444","8,746"
Shareholders' Equity,"13,322","20,573","21,830","22,591","27,108","26,705","33,052","36,922",,,"32,999","33,258","33,052","33,211","33,207","33,240","36,922","37,359","37,622","37,912"
Cash from Operating Activities,939.6,"-37,404","-16,556","-29,918","-1,115","-24,630","-18,211","6,233",,,"-2,763","-11,558","-1,924",-556.4,"7,850","-8,053","6,990","-2,893","-16,111","-4,303"
Cash from Investing Activities,"-8,968","-4,745","-4,458","-3,559","1,477","1,998","15,114","-33,580",,,"4,669","9,494",176.3,"-2,325","-14,267","-4,131","-12,855","1,673","16,278",-394.2
Cash from Financing Activities,"8,407","42,159","21,210","34,131","-1,982","22,175","2,778","27,510",,,"-1,921","2,099","1,776","2,838","6,269","12,242","6,160",934.5,4.84,"4,415"
Net Change in Cash,378.3,10.1,195.8,660.9,"-1,592",-458.6,-347.4,157.9,,,-21.0,28.8,25.5,-48.4,-140.4,52.9,293.9,-289.2,165.6,-285.4
Free Cashflows,291.1,"-37,699","-16,781","-30,150","-1,268","-24,879","-18,389","6,072",,,"-2,829","-11,609","-1,966",-587.8,"7,815","-8,095","6,937","-2,926","-16,143","-4,341"
Free Cashflow per Share,0.018,-1.79,-0.80,-1.43,-0.051,-1.00,-0.61,0.17,,,-0.093,-0.38,-0.065,-0.019,0.26,-0.27,0.20,-0.084,-0.46,-0.12
