,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Return on Assets,12.1%,10.8%,9.3%,3.0%,-4.2%,1.9%,3.0%,5.7%,,,3.7%,1.6%,1.6%,1.9%,1.3%,4.3%,5.7%,5.5%,7.3%,7.7%
Return on Equity,23.3%,17.2%,15.8%,5.4%,-7.5%,3.3%,5.2%,9.3%,,,1.9%,-2.4%,,3.5%,1.0%,2.7%,2.2%,3.3%,3.6%,3.0%
Return on Total Capital,15.9%,12.8%,12.0%,4.2%,-5.9%,2.6%,4.2%,8.3%,,,4.9%,2.2%,2.2%,2.6%,1.8%,6.3%,8.2%,8.2%,10.4%,10.5%
SG&A to Sale,4.7%,4.6%,4.6%,5.0%,5.2%,5.2%,5.8%,5.5%,,,5.6%,4.7%,,4.9%,4.4%,5.1%,7.3%,3.7%,4.9%,6.2%
Depreciation & Amortisation,"40,094","50,940","55,950","125,849","148,849","76,972","72,671","59,620",,,"13,070","32,690",,"12,731","15,168","16,047","15,624","14,578","15,314","17,248"
Tax Rate,43.9%,42.3%,45.1%,61.8%,-151.6%,44.8%,23.2%,39.6%,,,23.4%,-27.7%,,1.2%,74.4%,25.0%,52.3%,21.5%,30.1%,35.1%
Current Ratio,0.87,1.70,1.56,1.95,3.34,4.71,3.60,2.32,,,5.69,3.67,3.60,3.73,2.10,2.27,2.32,2.08,3.96,2.27
Quick Ratio,0.28,0.53,0.47,0.34,0.74,2.38,2.39,0.85,,,2.53,1.56,2.39,1.42,0.84,0.82,0.85,0.66,1.02,0.72
Days Inventory Outstanding,76.6,76.0,75.0,95.6,133.5,163.6,135.9,98.6,,,142.3,135.1,120.5,157.0,152.8,140.3,93.8,89.1,87.7,91.5
Days Sale Outstanding,56.7,65.9,61.4,47.3,52.3,55.0,73.3,88.2,,,49.0,68.0,72.2,73.4,92.7,84.0,88.3,90.3,60.9,49.9
Days Payable Outstanding,19.7,23.2,26.5,32.5,38.9,39.6,38.2,35.9,,,24.9,37.5,45.0,49.4,43.5,45.6,33.6,34.5,35.2,23.6
Cash Conversion Cycle,98.3,105.5,105.9,117.6,151.1,191.8,159.7,139.4,,,169.4,144.3,149.9,200.1,185.9,179.8,134.9,140.9,128.6,133.1
Debt to Asset Ratio,0.55,0.45,0.46,0.46,0.42,0.40,0.40,0.39,,,0.38,0.40,0.40,0.40,0.40,0.39,0.39,0.40,0.37,0.40
Debt to Equity Ratio,1.24,0.83,0.84,0.85,0.73,0.66,0.67,0.63,,,0.62,0.66,0.67,0.66,0.66,0.63,0.63,0.68,0.58,0.66
Interest Coverage Ratio,22.3,17.6,18.0,7.89,,3.35,3.65,8.49,,,5.42,,,7.49,8.71,8.50,9.14,8.48,10.8,9.42
Cash and Short Term Investments,"42,711","70,104","77,177","129,311","117,539","143,962","145,337","131,696",,,"142,727","136,036","145,337","158,830","112,875","123,552","131,696","141,132","110,048","73,707"
"Total Receivables, Net","27,662","38,187","40,828","32,297","27,939","22,956","28,486","41,365",,,"19,366","26,837","28,486","21,530","29,693","28,688","41,365","43,838","29,995","24,907"
Total Inventory,"9,124","9,901","12,219","13,034","16,280","13,725","10,318","9,100",,,"13,009","11,898","10,318","10,440","10,749","9,362","9,100","8,686","8,665","9,651"
Total Current Assets,"86,583","123,306","134,422","183,054","169,501","185,793","187,498","185,591",,,"178,911","178,074","187,498","194,373","158,069","164,229","185,591","203,160","158,041","112,750"
"Property/Plant/Equipment, Total - Net","294,142","335,576","414,894","377,877","348,052","432,608","368,872","371,291",,,"402,904","378,180","368,872","349,504","407,127","383,482","371,291","361,966","334,380","384,014"
Total Assets,"446,908","600,649","706,310","765,584","708,274","676,236","625,115","631,034",,,"640,198","624,278","625,115","615,505","639,895","621,247","631,034","639,562","575,024","607,231"
Accounts Payable,"2,308","3,493","4,319","4,272","4,266","3,003","3,752","3,310",,,"2,360","4,548","3,752","2,783","3,247","3,297","3,310","3,586","3,371","1,347"
Accrued Expenses,"32,412","30,371","31,424","33,678","25,274","20,365","18,815","22,627",,,"17,658","18,541","18,815","17,724","17,945","20,181","22,627","16,319","15,965","18,512"
Debt Due,"33,174","5,076","12,792","24,655",0.00,0.00,"13,219","13,343",,,"2,849","13,642","13,219","10,078","24,112","13,382","13,343","13,319",8.80,545.0
Total Current Liabilities,"99,296","72,645","86,193","94,109","50,762","39,405","52,080","80,148",,,"31,443","48,516","52,080","52,041","75,099","72,263","80,148","97,597","39,880","49,634"
Long Term Debt,"92,240","111,774","121,162","116,308","112,073","104,298","81,796","49,614",,,"96,056","84,108","81,796","79,272","50,480","49,778","49,614","49,065","62,653","66,710"
Total Liabilities,"247,301","273,016","322,620","352,767","299,803","268,646","250,542","243,460",,,"244,669","247,719","250,542","243,633","254,735","240,374","243,460","258,834","210,651","241,112"
Common Stock,"4,095","4,609","4,934","4,957","5,433","5,394","4,901","4,858",,,"5,112","5,053","4,901","4,697","4,969","4,873","4,858","4,783","4,615","4,613"
Additional Paid-In Capital,"14,853","105,188","112,599","113,141","124,007","123,104","111,853","110,884",,,"116,660","115,323","111,853","107,206","113,416","111,218","110,884","109,155","105,329","105,271"
Retained Earnings (Accumulated Deficit),"180,218","212,585","261,712","260,183","242,836","241,339","221,205","235,669",,,"237,225","218,787","221,205","224,703","229,668","228,221","235,669","231,102","235,348","236,921"
Shareholders' Equity,"199,607","327,633","383,690","412,817","408,471","407,590","374,573","387,574",,,"395,529","376,559","374,573","371,872","385,160","380,873","387,574","380,728","364,373","366,119"
Cash from Operating Activities,"91,969","105,674","122,448","141,995","104,161","81,913","86,805","105,655",,,"12,587","18,719",,"32,398","6,708","32,519","33,166","29,945","10,685","33,623"
Cash from Investing Activities,"-133,060","-144,847","-95,143","-98,764","-77,022","-97,374","-82,929","3,749",,,"32,912","-5,927",,"30,025","-6,657",-434.3,"-20,364","-12,059","-1,775","-66,411"
Cash from Financing Activities,"22,215","67,511","-23,063","8,397","-59,929","-19,486","-21,615","-55,595",,,"-12,465","-7,116",,"-3,434","-32,784","-17,870","-2,175",-439.6,"-27,996","-9,458"
Net Change in Cash,"-19,891","28,795","2,132","51,961","-33,713","-34,217","-17,151","53,778",,,"32,888","5,847",,"59,163","-32,964","14,767","10,090","17,433","-18,536","-42,286"
Free Cashflows,"22,201","19,852","36,226","74,504","41,650","45,553","42,742","68,826",,,"4,056","10,001",,"22,159","-3,682","25,024","24,557","18,584","3,245","24,101"
Free Cashflow per Share,6.69,5.00,9.13,18.8,10.5,11.5,10.8,17.3,,,0.74,2.52,,5.58,-0.98,6.30,6.19,4.68,0.78,6.07
