,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Gross Profit Margin,36.3%,35.3%,35.1%,37.0%,33.9%,33.9%,36.0%,36.1%,,,36.4%,36.6%,36.2%,35.8%,36.4%,35.6%,36.3%,34.7%,35.9%,35.4%
Operating Margin,17.3%,19.6%,19.5%,21.0%,19.0%,16.6%,16.7%,17.4%,,,18.8%,17.4%,17.2%,13.6%,18.4%,18.3%,18.0%,19.1%,16.8%,14.9%
Net Profit Margin,12.1%,14.4%,14.9%,15.5%,14.9%,12.6%,12.4%,13.4%,,,13.9%,12.8%,13.0%,10.3%,14.2%,14.2%,13.8%,14.2%,11.9%,10.7%
Return on Assets,7.5%,9.1%,11.6%,11.4%,12.2%,9.0%,7.9%,7.8%,,,7.6%,8.0%,7.6%,7.6%,7.1%,7.3%,7.4%,8.3%,7.4%,6.5%
Return on Equity,16.7%,19.4%,23.3%,22.4%,22.4%,16.8%,14.4%,14.6%,,,4.8%,3.6%,4.6%,2.2%,4.0%,4.1%,4.9%,3.9%,2.2%,2.2%
Return on Total Capital,10.1%,13.8%,14.9%,14.2%,15.9%,12.5%,10.2%,10.7%,,,10.5%,10.8%,10.2%,10.8%,9.4%,10.2%,10.7%,11.1%,10.7%,10.0%
SG&A to Sale,15.7%,12.4%,15.6%,16.1%,14.9%,17.3%,19.4%,18.7%,,,17.6%,19.2%,19.0%,22.1%,18.0%,17.3%,18.3%,15.6%,19.1%,20.5%
Depreciation & Amortisation,317.3,344.0,347.0,314.2,386.3,404.7,408.3,442.3,,,111.4,118.0,62.1,127.6,125.7,123.1,66.0,121.9,99.1,114.8
Tax Rate,27.4%,22.4%,19.4%,21.4%,19.0%,19.6%,22.1%,20.2%,,,22.5%,22.9%,21.6%,20.4%,19.5%,20.1%,20.9%,22.6%,22.9%,21.8%
Current Ratio,2.81,2.68,3.08,4.00,3.73,3.52,3.75,3.10,,,3.62,3.67,3.75,2.97,3.89,3.30,3.10,3.70,3.11,2.71
Quick Ratio,0.086,0.056,0.046,0.032,0.020,0.014,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Days Inventory Outstanding,783.3,768.6,622.8,690.5,600.5,690.8,802.5,863.4,,,803.5,798.5,821.1,852.6,907.5,901.2,909.3,845.9,918.3,994.5
Days Sale Outstanding,,,,,,,,,,,,,,,,,,,,
Days Payable Outstanding,30.7,27.1,26.0,28.4,19.9,20.9,28.3,29.5,,,28.0,27.4,29.4,31.3,32.4,30.5,29.1,27.3,27.8,27.4
Cash Conversion Cycle,756.8,736.9,592.7,661.8,583.6,667.4,771.7,834.5,,,775.9,770.8,790.4,820.8,875.6,871.2,880.4,818.0,892.5,967.1
Debt to Asset Ratio,0.60,0.54,0.56,0.51,0.48,0.45,0.46,0.49,,,0.48,0.48,0.46,0.49,0.49,0.50,0.49,0.48,0.50,0.51
Debt to Equity Ratio,1.47,1.18,1.25,1.05,0.91,0.85,0.89,0.97,,,0.92,0.96,0.89,0.97,0.98,1.03,0.97,0.93,1.01,1.05
Interest Coverage Ratio,29.5,17.5,18.3,24.0,29.9,27.3,37.3,56.4,,,43.1,36.5,54.0,30.0,49.8,74.4,79.8,40.5,16.5,15.6
Cash and Short Term Investments,"2,031","1,566","1,815",911.4,"1,661",831.8,"1,348","1,445",,,"2,143",661.3,"1,348","1,607","2,254","1,225","1,445","2,744","1,622","1,287"
"Total Receivables, Net",,,,,,,,,,,,,,,,,,,,
Total Inventory,"36,160","37,818","48,687","53,827","57,996","60,034","64,058","72,263",,,"62,396","62,925","64,058","68,110","67,625","71,304","72,263","72,442","74,720","75,353"
Total Current Assets,"38,916","40,989","52,291","55,950","60,509","61,705","66,228","75,668",,,"65,632","64,939","66,228","71,058","71,487","74,290","75,668","77,143","77,895","78,245"
"Property/Plant/Equipment, Total - Net","2,469","2,220","2,702","3,890","3,872","3,683","4,633","4,739",,,"3,643","4,646","4,633","4,619","4,640","4,654","4,739","4,752","4,766","5,052"
Total Assets,"41,982","43,821","56,194","61,029","65,309","66,344","72,244","81,845",,,"70,247","71,581","72,244","77,061","77,497","80,309","81,845","83,553","84,438","85,320"
Accounts Payable,"1,083","1,527","2,090","2,129","1,576","1,995","2,379","2,284",,,"2,136","2,168","2,379","2,468","2,384","2,316","2,284","2,380","2,070","2,068"
Accrued Expenses,502.0,987.0,883.0,"1,030","1,190","1,106","1,347","1,406",,,"1,141","1,037","1,347","1,118","1,314","1,265","1,406","1,296","1,391","1,383"
Debt Due,"9,333","9,268","6,955","5,299","6,001","7,898","8,800","12,000",,,"9,200","9,000","8,800","14,060","8,100","11,405","12,000","8,100","13,050","17,700"
Total Current Liabilities,"13,827","15,281","16,997","13,976","16,209","17,527","17,639","24,374",,,"18,138","17,673","17,639","23,959","18,373","22,499","24,374","20,871","25,053","28,914"
Long Term Debt,"10,973","8,258","14,008","17,002","14,000","12,000","15,500","15,100",,,"14,500","16,500","15,500","13,200","19,200","17,500","15,100","18,600","16,600","14,000"
Total Liabilities,"24,986","23,739","31,262","31,321","31,091","30,180","33,584","39,971",,,"33,382","34,694","33,584","37,613","38,045","40,487","39,971","39,969","42,067","43,363"
Common Stock,"2,209","2,213","2,223","2,227","2,231","2,186","2,187","2,189",,,"2,187","2,187","2,187","2,189","2,189","2,189","2,189","2,189","2,189","2,189"
Additional Paid-In Capital,"1,396","1,452","1,594","1,672","1,778","1,790","1,819","1,873",,,"1,819","1,819","1,819","1,873","1,873","1,873","1,873","1,873","1,873","1,873"
Retained Earnings (Accumulated Deficit),"13,459","16,474","21,165","25,874","30,208","31,470","33,919","37,183",,,"32,146","32,190","33,919","34,803","34,790","35,178","37,183","38,869","37,690","37,292"
Shareholders' Equity,"16,996","20,081","24,931","29,706","34,227","35,413","37,909","41,171",,,"36,132","36,174","37,909","38,801","38,791","39,155","41,171","42,849","41,662","41,255"
Cash from Operating Activities,"-4,151","4,197",-222.2,"2,027","7,815","4,431","1,391","1,525",,,291.8,-689.4,"2,192","-2,328","2,546","-1,130","2,437","2,083","-1,403",-554.8
Cash from Investing Activities,"-1,708",231.3,-837.4,-962.7,-341.5,-171.1,"-1,190",-596.4,,,-119.2,"-1,117",-121.8,-121.6,-158.9,-134.0,-84.7,-232.4,-129.2,-403.5
Cash from Financing Activities,"5,256","-4,550","1,380","-1,579","-6,603","-5,009",561.8,-831.7,,,684.1,325.0,"-1,384","2,708","-1,740",235.8,"-2,133",-551.1,409.9,623.0
Net Change in Cash,-602.0,-121.7,320.5,-514.5,871.1,-749.5,762.1,97.0,,,856.6,"-1,481",686.3,259.3,647.0,"-1,028",219.1,"1,300","-1,122",-335.3
Free Cashflows,"-4,791","4,067","-1,071",510.8,"7,388","4,204",-14.1,973.6,,,180.0,"-1,798","2,073","-2,450","2,401","-1,253","2,275","1,948","-1,518",-937.1
Free Cashflow per Share,-2.19,1.86,-0.49,0.23,3.38,1.92,-0.006,0.44,,,0.082,-0.82,0.95,-1.12,1.10,-0.57,1.04,0.89,-0.69,-0.43
