,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
"Cost of Revenue, Total","1,043","1,226","1,840","1,650","1,672","1,971","2,063","2,660",,,484.7,456.2,553.8,642.4,508.0,547.0,963.1,896.5,564.0,568.0
Gross Profit,484.7,343.5,312.5,462.3,423.1,537.7,440.7,460.8,,,95.6,125.7,114.7,131.9,104.0,103.7,121.1,143.6,91.8,86.7
"Selling/General/Administrative Expenses, Total",242.6,212.7,191.4,202.7,186.8,177.9,196.1,220.6,,,48.5,44.0,55.7,52.0,56.2,56.7,55.7,50.6,53.4,56.4
Operating Income,239.2,130.8,121.1,259.7,236.4,359.8,244.6,240.2,,,47.1,81.7,58.9,79.9,47.8,47.0,65.4,93.0,38.4,30.3
Net Income,149.0,94.1,112.4,400.9,225.4,308.0,216.7,179.2,,,55.6,66.6,46.8,62.0,41.0,30.1,46.1,72.6,45.9,18.3
EBITDA,395.8,281.0,278.7,428.5,366.7,525.2,434.1,454.3,,,95.1,125.8,109.8,129.5,99.5,94.0,131.4,144.7,90.7,83.7
Gross Profit Margin,31.7%,21.9%,14.5%,21.9%,20.2%,21.4%,17.6%,14.8%,,,16.5%,21.6%,17.2%,17.0%,17.0%,15.9%,11.2%,13.8%,14.0%,13.2%
Operating Margin,15.7%,8.3%,5.6%,12.3%,11.3%,14.3%,9.8%,7.7%,,,8.1%,14.0%,8.8%,10.3%,7.8%,7.2%,6.0%,8.9%,5.9%,4.6%
Net Profit Margin,9.8%,6.0%,5.2%,19.0%,10.8%,12.3%,8.7%,5.7%,,,9.6%,11.4%,7.0%,8.0%,6.7%,4.6%,4.3%,7.0%,7.0%,2.8%
Return on Assets,6.1%,3.2%,3.7%,13.2%,6.5%,7.3%,4.6%,3.3%,,,5.6%,5.7%,4.7%,4.3%,3.7%,3.0%,3.0%,3.1%,3.4%,3.5%
Return on Equity,15.8%,13.8%,13.2%,32.0%,9.7%,12.3%,8.5%,6.8%,,,2.3%,2.7%,1.8%,2.4%,1.6%,1.2%,1.8%,2.7%,1.8%,0.7%
Return on Total Capital,10.8%,8.9%,8.1%,22.0%,8.0%,9.5%,6.5%,5.2%,,,7.8%,7.6%,6.5%,6.8%,6.2%,5.2%,5.2%,5.5%,5.3%,5.1%
SG&A to Sale,15.9%,13.5%,8.9%,9.6%,8.9%,7.1%,7.8%,7.1%,,,8.3%,7.6%,8.3%,6.7%,9.2%,8.7%,5.1%,4.9%,8.1%,8.6%
Depreciation & Amortisation,156.5,150.2,157.6,168.8,130.3,165.4,189.5,214.1,,,48.0,44.0,50.9,49.5,51.7,47.0,66.0,51.7,52.3,53.5
Tax Rate,18.8%,-8.7%,-22.5%,8.6%,6.2%,7.4%,5.7%,12.8%,,,6.7%,8.7%,4.4%,14.0%,9.6%,21.1%,7.5%,16.5%,1.9%,8.9%
Current Ratio,1.10,0.85,0.93,1.05,1.43,1.25,0.92,0.79,,,1.27,1.33,0.92,0.92,0.89,0.81,0.79,0.82,0.83,0.82
Quick Ratio,0.19,0.19,0.23,0.37,0.51,0.30,0.23,0.46,,,0.39,0.38,0.23,0.47,0.45,0.46,0.46,0.48,0.26,0.26
Days Inventory Outstanding,350.2,358.2,217.0,184.5,149.6,137.4,142.5,104.1,,,133.5,139.3,143.1,148.1,156.4,140.5,101.7,88.7,88.1,83.1
Days Sale Outstanding,65.3,78.0,61.4,71.9,57.5,48.8,50.2,133.4,,,58.0,52.0,50.2,151.1,150.9,153.8,133.4,135.2,40.0,39.6
Days Payable Outstanding,61.1,42.3,24.0,23.1,22.3,21.9,26.1,33.1,,,20.0,17.2,24.4,15.4,0.00,0.00,20.8,19.0,0.00,0.00
Cash Conversion Cycle,344.1,394.3,251.2,233.4,188.1,164.5,160.2,149.4,,,179.1,177.2,162.5,247.7,306.5,290.9,193.5,217.8,174.8,122.9
Debt to Asset Ratio,0.67,0.77,0.72,0.58,0.40,0.45,0.48,0.57,,,0.45,0.43,0.48,0.55,0.57,0.58,0.57,0.57,0.50,0.49
Debt to Equity Ratio,2.00,3.38,2.59,1.41,0.67,0.81,0.91,1.31,,,0.82,0.75,0.91,1.21,1.35,1.37,1.31,1.31,1.01,0.97
Interest Coverage Ratio,3.41,1.96,1.62,5.72,9.60,8.47,4.45,2.69,,,3.39,5.93,4.12,3.67,1.77,1.89,6.24,3.84,1.68,1.42
Cash and Short Term Investments,82.1,89.2,157.9,98.5,330.3,296.2,164.6,53.0,,,112.0,111.2,164.6,114.3,102.9,84.7,53.0,172.8,119.5,160.5
"Total Receivables, Net",273.4,335.5,361.9,415.8,329.9,335.7,344.1,"1,140",,,399.3,358.3,344.1,"1,078","1,090","1,140","1,140","1,255",376.1,372.9
Total Inventory,"1,215","1,192",995.8,672.2,698.5,785.9,825.5,692.3,,,770.6,792.7,825.5,908.7,942.6,790.4,692.3,725.1,709.0,653.8
Total Current Assets,"1,581","1,629","1,532","1,207","1,394","1,468","1,356","1,946",,,"1,324","1,298","1,356","2,104","2,138","2,017","1,946","2,157","1,212","1,197"
"Property/Plant/Equipment, Total - Net","1,094","1,161","1,148","1,434","1,861","2,422","2,436","2,821",,,"2,495","2,461","2,436","2,556","2,544","2,786","2,821","2,793","2,769","2,729"
Total Assets,"2,823","2,992","3,067","3,018","3,869","4,545","4,892","6,053",,,"4,454","4,397","4,892","5,802","5,981","6,091","6,053","6,220","5,258","5,189"
Accounts Payable,167.6,116.5,125.7,82.8,121.4,115.1,180.1,302.9,,,97.0,96.1,180.1,,,,302.9,,,
Accrued Expenses,19.7,27.0,30.8,37.8,39.2,24.9,26.4,33.1,,,20.7,24.5,26.4,,,,33.1,,,
Debt Due,888.4,"1,396","1,151",782.7,572.6,987.9,"1,208","2,006",,,853.3,776.6,"1,208","1,527","1,946","2,052","2,006","2,018","1,194","1,233"
Total Current Liabilities,"1,436","1,925","1,649","1,155",975.4,"1,176","1,467","2,474",,,"1,044",972.7,"1,467","2,276","2,400","2,495","2,474","2,626","1,460","1,462"
Long Term Debt,437.1,374.1,541.4,570.3,503.0,750.2,760.9,846.6,,,852.2,800.0,760.9,790.3,928.0,918.4,846.6,775.8,"1,060",971.8
Total Liabilities,"1,881","2,310","2,205","1,764","1,555","2,038","2,332","3,437",,,"2,010","1,884","2,332","3,181","3,439","3,518","3,437","3,531","2,645","2,557"
Common Stock,350.0,450.0,450.0,450.0,600.0,600.0,600.0,600.0,,,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Additional Paid-In Capital,36.0,36.0,36.0,36.0,"1,346","1,346","1,346","1,346",,,"1,346","1,346","1,346","1,346","1,346","1,346","1,346","1,346","1,346","1,346"
Retained Earnings (Accumulated Deficit),533.6,170.8,324.7,725.4,320.8,509.4,558.2,617.3,,,444.6,511.2,558.2,620.1,541.1,571.3,617.3,690.0,615.8,634.2
Shareholders' Equity,941.2,682.8,851.0,"1,253","2,314","2,507","2,560","2,616",,,"2,445","2,513","2,560","2,622","2,543","2,573","2,616","2,689","2,613","2,631"
Cash from Operating Activities,234.8,94.0,426.1,587.4,315.6,145.7,19.5,"1,019",,,84.5,152.1,-273.8,-134.9,123.9,219.8,795.6,482.6,343.1,264.0
Cash from Investing Activities,-365.6,-190.3,-195.1,-215.3,-647.1,-405.1,-120.4,"-1,215",,,-20.6,-10.8,-27.5,-239.9,-532.3,-294.7,-148.3,48.4,420.2,-19.9
Cash from Financing Activities,157.0,75.3,-124.3,-418.9,399.4,387.3,-18.5,84.8,,,-278.1,-141.6,361.5,328.3,393.1,56.7,-679.0,-411.2,-816.6,-203.0
Net Change in Cash,26.3,-21.0,109.9,-50.2,67.9,127.9,-119.4,-111.7,,,-214.1,-0.30,60.2,-46.4,-15.3,-18.2,-31.7,119.8,-53.3,41.1
Free Cashflows,-97.5,-112.2,190.4,153.4,25.1,-270.5,-134.4,465.8,,,36.1,134.1,-276.1,-177.3,-38.9,-39.6,707.3,463.2,319.7,252.3
Free Cashflow per Share,-0.081,-0.093,0.16,0.13,0.021,-0.23,-0.11,0.39,,,0.030,0.11,-0.23,-0.15,-0.032,-0.033,0.59,0.39,0.27,0.21
