,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Debt to Equity Ratio,0.96,1.39,1.56,1.49,1.34,1.32,1.58,1.63,,,1.59,1.67,1.58,1.72,1.76,1.76,1.63,1.66,1.79,1.81
Interest Coverage Ratio,39.5,24.8,14.0,11.6,13.0,27.3,22.1,23.7,,,20.9,18.9,29.9,26.1,27.8,17.2,26.2,15.3,15.1,16.3
Cash and Short Term Investments,"1,173",960.5,834.8,"1,156","1,203",992.5,"1,234","1,322",,,"1,034","1,084","1,234","1,202","1,288","1,478","1,322","1,313","1,332","1,502"
"Total Receivables, Net",43.1,43.1,49.4,53.5,52.3,61.9,76.9,47.1,,,60.5,69.5,76.9,69.2,64.6,45.4,47.1,73.4,64.5,187.3
Total Inventory,"10,567","14,641","18,805","19,967","21,297","24,623","28,596","32,433",,,"27,159","29,402","28,596","32,157","32,624","33,470","32,433","33,584","34,472","35,256"
Total Current Assets,"11,991","16,197","20,253","21,897","23,509","25,857","30,956","34,191",,,"28,571","30,727","30,956","33,743","34,190","35,234","34,191","35,737","36,759","38,186"
"Property/Plant/Equipment, Total - Net",86.8,873.8,949.4,"1,013","1,131","1,073","1,025","1,075",,,"1,031","1,024","1,025","1,058","1,036","1,076","1,075","1,055","1,085","1,124"
Total Assets,"18,421","22,783","26,993","28,934","30,957","33,487","38,498","42,574",,,"36,203","38,328","38,498","41,298","41,711","42,794","42,574","44,111","45,150","46,608"
Accounts Payable,212.1,287.2,543.7,426.1,398.0,439.1,522.6,"2,469",,,"1,131",916.5,522.6,416.0,469.9,776.6,"2,469",864.3,911.2,
Accrued Expenses,442.2,589.2,653.2,825.7,935.2,987.7,"1,536","1,310",,,"1,005","1,185","1,536","1,047","1,116","1,267","1,310","1,192","1,148","1,347"
Debt Due,"5,061","6,716","7,069","8,220","7,583","8,338","8,635","9,410",,,"8,225","8,324","8,635","11,095","10,240","9,693","9,410","11,180","13,323","15,025"
Total Current Liabilities,"6,159","8,358","9,459","10,811","10,067","10,625","12,086","14,598",,,"11,414","11,653","12,086","16,409","15,140","15,031","14,598","14,866","17,289","19,183"
Long Term Debt,"2,514","3,923","5,994","5,376","6,565","7,298","10,305","10,442",,,"9,648","11,128","10,305","8,506","10,210","10,979","10,442","11,330","10,323","9,416"
Total Liabilities,"9,033","13,239","16,466","17,298","17,732","19,046","23,583","26,369",,,"22,216","23,972","23,583","26,118","26,583","27,276","26,369","27,557","28,984","30,005"
Common Stock,"3,285","3,292","3,713","3,715","4,179","4,179","4,179","4,180",,,"4,179","4,179","4,179","4,180","4,180","4,180","4,180","4,180","4,180","4,180"
Additional Paid-In Capital,315.6,316.9,318.6,318.6,318.6,318.6,318.6,319.4,,,318.6,318.6,318.6,319.4,319.4,319.4,319.4,319.4,319.4,319.4
Retained Earnings (Accumulated Deficit),"5,786","5,934","6,496","7,603","8,727","9,943","10,413","11,693",,,"9,489","9,852","10,413","10,672","10,616","11,008","11,693","12,043","11,658","12,099"
Shareholders' Equity,"9,387","9,544","10,527","11,636","13,225","14,441","14,913","16,205",,,"13,987","14,352","14,913","15,175","15,124","15,516","16,205","16,555","16,170","16,613"
Cash from Operating Activities,"-2,955","-3,012","-2,353",328.1,210.0,-200.4,"-2,081",546.2,,,-736.9,"-1,513",751.0,-660.7,-247.9,70.2,"1,403","-2,635",-390.6,-492.8
Cash from Investing Activities,-52.6,-49.0,54.5,-667.8,-147.3,-813.9,5.51,-881.9,,,280.3,9.51,-162.3,103.9,-64.8,-232.6,-688.5,108.0,-54.4,-132.0
Cash from Financing Activities,"3,486","2,639","2,383",153.3,199.3,733.9,"2,508",415.7,,,752.6,"1,584",-519.4,665.4,348.3,222.2,-820.2,"2,660",466.8,795.2
Net Change in Cash,478.4,-422.3,84.4,-186.4,262.1,-280.4,432.5,79.1,,,296.0,81.2,69.4,108.7,37.1,57.4,-106.1,131.3,18.7,170.0
Free Cashflows,"-2,994","-3,050","-2,498",186.7,68.4,-271.7,"-2,163",404.4,,,-759.0,"-1,529",708.2,-694.5,-257.4,0.49,"1,374","-2,685",-438.7,-554.1
Free Cashflow per Share,-0.72,-0.73,-0.60,0.045,0.016,-0.065,-0.52,0.097,,,-0.18,-0.37,0.17,-0.17,-0.062,0.000,0.33,-0.64,-0.10,-0.13
