,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
"Selling/General/Administrative Expenses, Total",91.2,98.6,113.6,149.5,165.5,606.6,796.4,806.8,,,261.4,158.4,235.3,184.1,190.1,187.0,229.4,205.7,237.5,220.7
Operating Income,-49.6,-20.9,27.2,2.47,9.27,27.7,-286.4,-112.7,,,-166.9,17.0,-117.7,-38.0,-20.1,49.2,-103.8,-27.9,-84.1,-24.1
Net Income,-91.7,-58.5,-1.19,13.0,17.5,-53.7,-345.1,-173.4,,,-180.3,-28.3,-112.1,21.2,-62.7,-12.7,-119.2,-73.6,-101.8,165.1
EBITDA,12.2,40.5,93.6,71.5,60.2,234.7,97.1,292.0,,,-70.8,121.6,-20.6,70.4,74.4,154.1,-6.93,80.0,24.3,87.9
Gross Profit Margin,31.0%,40.3%,49.5%,41.7%,41.2%,30.6%,22.8%,25.5%,,,18.9%,27.3%,20.2%,22.8%,25.8%,30.4%,19.4%,25.3%,22.6%,24.6%
Operating Margin,-31.8%,-10.9%,9.6%,0.7%,2.2%,1.3%,-12.8%,-4.1%,,,-33.4%,2.6%,-20.2%,-5.9%,-3.1%,6.3%,-16.1%,-4.0%,-12.4%,-3.0%
Net Profit Margin,-58.7%,-30.4%,-0.4%,3.6%,4.1%,-2.6%,-15.4%,-6.4%,,,-36.1%,-4.4%,-19.3%,3.3%,-9.5%,-1.6%,-18.5%,-10.5%,-15.0%,20.7%
Return on Assets,-4.4%,-3.0%,-0.1%,0.6%,0.8%,-0.6%,-2.5%,-1.3%,,,-2.7%,-3.0%,-3.2%,-2.2%,-1.3%,-1.2%,-1.2%,-1.8%,-2.1%,-0.9%
Return on Equity,-8.7%,-5.9%,-0.1%,0.7%,0.9%,-0.7%,-4.2%,-2.1%,,,-2.4%,-0.4%,-1.4%,0.3%,-0.8%,-0.2%,-1.5%,-0.9%,-1.3%,2.0%
Return on Total Capital,-4.7%,-3.2%,-0.1%,0.7%,0.9%,-0.5%,-3.5%,-1.7%,,,-2.9%,-3.2%,-3.5%,-2.9%,-1.7%,-1.6%,-1.7%,-2.6%,-3.0%,-1.2%
SG&A to Sale,58.4%,51.2%,40.0%,41.1%,39.0%,29.3%,35.6%,29.6%,,,52.4%,24.7%,40.5%,28.7%,28.8%,24.1%,35.5%,29.3%,35.0%,27.6%
Depreciation & Amortisation,61.7,61.5,66.4,69.0,50.9,207.1,383.5,404.8,,,96.1,104.6,97.1,108.4,94.6,104.9,96.9,107.9,108.4,112.0
Tax Rate,0.0%,0.0%,118.4%,-21.4%,-5.3%,56.5%,-79.3%,-25.5%,,,-214.6%,95.0%,-4.6%,14.3%,-22.3%,65.1%,-1.7%,-16.1%,4.4%,1.2%
Current Ratio,1.87,0.54,6.15,10.6,10.5,1.11,0.62,0.31,,,5.54,6.90,0.62,0.44,0.34,0.30,0.31,0.29,0.28,0.57
Quick Ratio,0.41,0.15,1.07,2.90,2.46,0.46,0.25,0.097,,,2.11,3.66,0.25,0.13,0.13,0.13,0.097,0.086,0.078,0.44
Days Inventory Outstanding,0.70,0.73,0.62,0.49,0.42,6.06,10.3,8.96,,,0.061,0.054,5.33,9.92,9.10,9.12,9.19,9.02,9.08,9.05
Days Sale Outstanding,12.3,15.5,106.7,147.5,125.5,50.2,39.5,32.9,,,21.5,15.8,39.5,40.8,39.0,38.9,32.9,34.9,33.6,37.5
Days Payable Outstanding,33.3,15.5,12.7,9.08,9.92,19.2,36.1,28.5,,,2.45,3.15,23.9,29.6,19.4,21.1,21.8,21.6,21.4,21.2
Cash Conversion Cycle,0.13,-3.30,47.3,105.8,115.1,7.59,11.4,20.3,,,18.3,12.9,-4.45,29.2,27.8,24.1,23.5,20.2,22.4,22.3
Debt to Asset Ratio,0.47,0.49,0.053,0.041,0.049,0.22,0.32,0.38,,,0.14,0.13,0.32,0.35,0.35,0.36,0.38,0.40,0.41,0.40
Debt to Equity Ratio,0.88,0.95,0.056,0.043,0.051,0.40,0.50,0.68,,,0.16,0.15,0.50,0.59,0.59,0.60,0.68,0.73,0.78,0.74
Interest Coverage Ratio,,,0.85,1.70,9.43,0.94,,,,,,1.11,,,,1.42,,,,
Cash and Short Term Investments,48.7,54.0,392.6,379.9,468.9,432.7,"1,024",480.1,,,"1,876","1,827","1,024",533.1,330.7,252.7,480.1,504.7,528.6,"1,317"
"Total Receivables, Net",5.24,8.15,83.1,147.2,146.0,284.7,242.0,245.8,,,172.6,150.9,242.0,264.1,269.6,283.5,245.8,265.9,257.9,290.5
Total Inventory,0.23,0.23,0.26,0.32,0.26,47.5,50.0,49.6,,,0.31,0.44,50.0,49.5,46.0,53.3,49.6,52.9,52.1,55.7
Total Current Assets,56.4,63.4,479.5,537.9,623.6,818.2,"1,373",874.6,,,"2,084","2,012","1,373",918.3,717.0,658.7,874.6,928.8,950.0,"1,741"
"Property/Plant/Equipment, Total - Net","1,619","1,559","1,514","1,470","1,431","6,672","7,187","8,943",,,"3,937","3,910","7,187","8,352","8,469","8,617","8,943","9,250","9,437","9,711"
Total Assets,"1,978","1,932","2,035","2,040","2,087","14,450","13,088","14,318",,,"8,849","8,736","13,088","13,790","13,703","13,787","14,318","14,695","14,940","14,897"
Accounts Payable,4.47,5.32,4.69,5.87,7.72,143.4,197.9,118.4,,,15.4,28.8,197.9,99.1,104.5,125.4,118.4,127.0,120.2,132.2
Accrued Expenses,9.58,11.7,24.3,7.65,31.7,110.2,171.8,127.5,,,105.2,80.2,171.8,116.1,138.6,156.2,127.5,184.6,213.4,185.0
Debt Due,0.00,76.0,25.5,12.9,0.003,268.6,624.0,"2,241",,,36.2,9.97,624.0,634.2,"1,647","1,674","2,241","2,461","2,520","2,359"
Total Current Liabilities,30.1,117.5,78.0,50.8,59.2,735.9,"2,215","2,853",,,376.0,291.5,"2,215","2,106","2,132","2,183","2,853","3,150","3,367","3,067"
Long Term Debt,894.0,818.0,0.17,,,"2,081","1,635","2,138",,,754.6,754.1,"1,635","2,239","2,215","2,253","2,138","2,171","2,289","2,365"
Total Liabilities,927.0,939.2,107.5,83.4,101.5,"3,154","4,164","5,476",,,"1,222","1,138","4,164","4,839","4,837","4,914","5,476","5,826","6,190","5,973"
Common Stock,466.9,466.9,933.8,947.7,958.0,"3,240","3,240","3,240",,,"3,240","3,240","3,240","3,240","3,240","3,240","3,240","3,240","3,240","3,240"
Additional Paid-In Capital,391.0,391.0,857.9,860.7,862.7,"4,477","4,477","4,477",,,"4,477","4,477","4,477","4,477","4,477","4,477","4,477","4,477","4,477","4,477"
Retained Earnings (Accumulated Deficit),193.4,134.9,135.6,148.2,165.1,108.5,-234.7,-403.4,,,-90.3,-118.2,-234.7,-213.5,-276.2,-288.9,-403.4,-477.0,-578.8,-413.6
Shareholders' Equity,"1,051",992.8,"1,927","1,957","1,986","7,825","8,246","8,078",,,"7,627","7,599","8,246","8,268","8,205","8,192","8,078","8,004","7,902","8,068"
Cash from Operating Activities,-19.8,10.4,32.2,-6.31,92.0,272.0,112.3,15.5,,,-48.6,57.7,71.0,-118.3,35.6,134.9,-36.7,107.7,52.4,73.7
Cash from Investing Activities,-109.7,-7.60,-39.9,-13.5,-81.7,-670.7,97.8,"-2,001",,,968.6,3.83,-607.7,-610.0,-964.8,-173.6,-253.0,-358.9,-101.1,-218.4
Cash from Financing Activities,-121.0,,41.2,3.86,-0.58,-60.5,-113.8,"2,057",,,-387.9,-11.6,-13.1,609.5,959.0,6.24,482.5,301.3,78.8,-129.2
Net Change in Cash,-250.5,2.84,33.5,-15.9,9.74,-459.2,96.4,71.4,,,532.1,50.0,-549.8,-118.8,29.8,-32.4,192.8,50.1,30.1,-274.0
Free Cashflows,-20.5,8.94,14.4,-11.9,84.2,-685.5,-756.3,-688.7,,,-236.5,-209.9,-75.0,-193.0,-121.2,-63.9,-310.6,-136.7,-269.1,-135.2
Free Cashflow per Share,-0.044,0.019,0.015,-0.013,0.088,-0.21,-0.23,-0.21,,,-0.073,-0.065,-0.023,-0.060,-0.037,-0.020,-0.096,-0.042,-0.083,-0.042
