,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Return on Total Capital,,,,0.2%,12.0%,7.7%,7.8%,8.2%,,,7.9%,8.0%,7.8%,8.1%,8.2%,8.2%,8.2%,8.4%,8.5%,8.4%
SG&A to Sale,,,,12.6%,16.0%,13.2%,14.3%,14.6%,,,13.8%,13.1%,15.0%,14.1%,13.3%,13.1%,17.8%,13.6%,13.5%,13.2%
Depreciation & Amortisation,,,,,,,,,,,,,,,,,,,,
Tax Rate,,,,0.0%,0.0%,0.0%,0.0%,0.0%,,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
Current Ratio,,,,,3.80,4.79,3.68,2.39,,,7.54,3.01,3.68,2.56,3.43,4.45,2.39,1.02,1.48,1.68
Quick Ratio,,,,0.00,0.54,0.68,0.50,0.63,,,0.93,0.37,0.50,0.29,0.30,0.49,0.63,0.36,0.40,0.50
Days Inventory Outstanding,,,,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Days Sale Outstanding,,,,"2,246",16.8,16.9,17.4,16.6,,,16.8,16.1,17.4,16.4,14.7,15.3,16.6,15.6,18.5,14.1
Days Payable Outstanding,,,,220.0,19.9,29.0,26.3,30.6,,,22.9,21.8,24.9,27.1,23.2,21.8,27.9,28.6,22.7,21.2
Cash Conversion Cycle,,,,"2,026",-0.24,-7.57,-12.2,-16.7,,,-4.60,-4.89,-12.3,-8.60,-5.61,-7.77,-17.4,-7.83,-4.63,-4.31
Debt to Asset Ratio,,,,0.25,0.21,0.21,0.21,0.18,,,0.20,0.21,0.21,0.21,0.21,0.18,0.18,0.19,0.19,0.18
Debt to Equity Ratio,,,,0.34,0.26,0.26,0.26,0.23,,,0.25,0.27,0.26,0.27,0.26,0.21,0.23,0.24,0.23,0.22
Interest Coverage Ratio,,,,,10.0,11.0,11.4,13.7,,,12.5,12.1,9.54,12.3,13.1,14.3,15.7,21.3,21.2,21.3
Cash and Short Term Investments,,,,120.2,113.0,100.0,89.3,92.4,,,114.4,107.9,89.3,99.4,166.8,107.9,92.4,96.1,175.5,116.3
"Total Receivables, Net",,,,163.0,52.0,54.2,58.5,59.3,,,55.2,53.6,58.5,55.9,50.6,53.8,59.3,56.2,67.5,51.4
Total Inventory,,,,,,,,,,,,,,,,,,,,
Total Current Assets,,,,,366.3,382.7,429.1,222.9,,,448.6,438.2,429.1,487.2,577.5,493.4,222.9,158.9,247.7,171.3
"Property/Plant/Equipment, Total - Net",,,,,"6,325","6,377","6,428","6,457",,,"6,375","6,427","6,428","6,431","6,431","6,458","6,457","6,457","6,457","6,482"
Total Assets,,,,"6,684","7,045","7,035","7,129","7,082",,,"7,035","7,155","7,129","7,189","7,225","7,063","7,082","7,148","7,209","7,239"
Accounts Payable,,,,6.25,47.3,34.0,42.3,50.6,,,31.0,30.0,42.3,37.5,31.6,34.2,50.6,36.4,33.3,31.7
Accrued Expenses,,,,76.7,49.1,45.9,42.2,42.9,,,28.5,38.5,42.2,47.9,30.9,40.6,42.9,48.0,30.9,40.2
Debt Due,,,,0.00,0.00,0.00,32.0,0.00,,,,,32.0,34.0,35.0,36.0,0.00,0.00,30.0,30.0
Total Current Liabilities,,,,,96.4,79.9,116.5,93.4,,,59.5,145.7,116.5,190.2,168.2,110.8,93.4,155.1,166.9,101.9
Long Term Debt,,,,"1,080","1,080","1,080","1,048",900.0,,,"1,080","1,080","1,048","1,038","1,029",819.7,900.0,900.0,870.0,870.0
Total Liabilities,,,,"1,694","1,452","1,450","1,466","1,309",,,"1,425","1,510","1,466","1,535","1,505","1,243","1,309","1,379","1,365","1,296"
Common Stock,,,,"4,978","4,978","4,978","4,978","4,978",,,"4,978","4,978","4,978","4,978","4,978","4,978","4,978","4,978","4,978","4,978"
Additional Paid-In Capital,,,,,,,,,,,,,,,,,,,,
Retained Earnings (Accumulated Deficit),,,,12.0,615.3,606.6,684.6,793.9,,,632.4,666.7,684.6,675.9,742.4,841.9,793.9,791.2,865.5,964.5
Shareholders' Equity,,,,"4,990","5,594","5,585","5,663","5,772",,,"5,611","5,645","5,663","5,654","5,721","5,820","5,772","5,769","5,844","5,943"
Cash from Operating Activities,,,,"-5,938",235.8,554.2,483.6,662.8,,,155.1,74.3,151.9,100.0,157.7,306.7,98.5,89.6,157.5,96.7
Cash from Investing Activities,,,,,,,,,,,,,,,,,,,,
Cash from Financing Activities,,,,"6,058",-243.0,-567.3,-494.3,-659.7,,,-143.7,-80.7,-170.6,-89.9,-90.3,-365.6,-114.0,-85.9,-78.1,-155.9
Net Change in Cash,,,,120.2,-7.20,-13.0,-10.7,3.09,,,11.4,-6.46,-18.6,10.1,67.4,-58.9,-15.5,3.70,79.4,-59.2
Free Cashflows,,,,"-5,938",235.8,554.2,483.6,662.8,,,155.1,74.3,151.9,100.0,157.7,306.7,98.5,89.6,157.5,96.7
Free Cashflow per Share,,,,-12.2,0.48,1.14,0.99,1.36,,,0.32,0.15,0.31,0.20,0.32,0.63,0.20,0.18,0.32,0.20
