,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
SG&A to Sale,3.5%,2.8%,6.3%,8.2%,26.0%,36.9%,34.7%,9.8%,,,38.2%,40.2%,20.6%,19.8%,18.7%,7.2%,7.0%,10.7%,14.4%,28.0%
Depreciation & Amortisation,24.9,36.7,35.4,33.0,33.7,29.1,25.2,36.6,,,7.15,5.08,5.64,6.41,12.4,10.7,10.5,9.57,12.1,11.0
Tax Rate,16.6%,58.0%,1.7%,11.8%,-38.6%,0.2%,0.1%,-0.2%,,,0.2%,0.0%,1.5%,2.7%,-1.5%,-0.3%,-0.1%,-0.3%,-2.1%,0.5%
Current Ratio,1.33,1.27,0.81,1.58,2.87,1.94,1.20,1.31,,,2.43,2.09,1.20,1.18,1.20,1.24,1.31,1.44,1.52,1.59
Quick Ratio,0.70,0.82,0.51,0.81,0.38,0.35,0.25,0.60,,,0.22,0.22,0.25,0.23,0.28,0.36,0.60,0.66,0.73,0.68
Days Inventory Outstanding,27.5,32.3,30.2,64.6,291.1,464.2,663.2,199.5,,,"1,009","1,096",917.1,630.4,579.8,364.3,194.9,153.8,136.0,165.8
Days Sale Outstanding,115.6,140.8,179.6,75.3,130.2,141.8,164.6,149.6,,,110.7,138.6,164.6,133.3,160.9,130.9,149.6,128.6,120.3,111.2
Days Payable Outstanding,59.5,79.6,121.0,93.0,91.9,69.1,113.0,51.3,,,89.7,104.2,138.3,121.0,91.1,72.5,52.4,51.4,49.3,55.8
Cash Conversion Cycle,54.8,65.2,193.7,132.3,372.1,580.0,647.5,248.2,,,"1,059","1,116",887.4,667.5,625.5,399.8,260.8,231.4,213.5,243.6
Debt to Asset Ratio,0.66,0.68,0.93,0.52,0.28,0.31,0.48,0.48,,,0.34,0.43,0.48,0.50,0.52,0.50,0.48,0.44,0.42,0.38
Debt to Equity Ratio,1.96,2.07,7.16,0.97,0.36,0.42,0.87,0.85,,,0.48,0.69,0.87,0.92,1.01,0.94,0.85,0.73,0.67,0.58
Interest Coverage Ratio,1.97,0.89,,,,,,19.9,,,,,6.63,,4.14,10.9,46.7,19.4,4.49,
Cash and Short Term Investments,176.7,57.9,36.6,510.7,"1,080",208.0,33.2,106.1,,,120.9,50.5,33.2,66.0,49.5,119.2,106.1,77.2,75.7,59.5
"Total Receivables, Net","1,100","1,514",785.5,368.3,289.6,247.9,301.8,893.9,,,163.0,203.1,301.8,293.9,400.6,504.3,893.9,856.6,850.3,634.8
Total Inventory,389.2,284.0,106.5,505.1,735.8,885.1,"1,104",874.7,,,"1,527","1,620","1,104","1,140","1,249","1,059",874.7,809.6,762.5,792.9
Total Current Assets,"2,095","2,343","1,237","1,499","2,220","1,408","1,472","1,967",,,"1,848","1,911","1,472","1,552","1,756","1,748","1,967","1,855","1,779","1,503"
"Property/Plant/Equipment, Total - Net",122.5,176.6,181.6,198.0,164.1,751.0,947.1,921.5,,,171.5,158.1,947.1,955.2,933.8,921.9,921.5,909.2,155.9,164.0
Total Assets,"2,593","2,925","1,804","2,270","3,316","3,119","2,916","3,578",,,"3,098","2,653","2,916","2,993","3,165","3,170","3,578","3,418","3,313","3,067"
Accounts Payable,735.4,923.6,643.1,237.7,154.1,87.2,251.7,256.9,,,140.1,159.2,251.7,178.7,196.4,262.9,256.9,306.1,263.2,260.1
Accrued Expenses,,0.32,0.073,,92.8,90.8,92.8,90.7,,,79.6,77.7,92.8,106.4,108.0,105.3,90.7,95.9,89.1,81.4
Debt Due,172.8,249.0,359.9,231.1,190.5,220.1,569.5,590.4,,,290.1,403.8,569.5,727.8,852.4,685.1,590.4,515.4,443.3,273.2
Total Current Liabilities,"1,573","1,849","1,529",946.1,774.2,724.8,"1,231","1,504",,,761.1,916.1,"1,231","1,313","1,466","1,406","1,504","1,293","1,171",942.7
Long Term Debt,0.24,1.55,0.76,81.7,0.47,78.1,8.47,4.58,,,130.0,60.3,8.47,7.05,5.61,4.15,4.58,5.49,4.69,11.8
Total Liabilities,"1,717","1,986","1,679","1,182",917.1,964.0,"1,413","1,707",,,"1,047","1,139","1,413","1,496","1,657","1,596","1,707","1,500","1,387","1,177"
Common Stock,586.5,586.5,"1,173","3,557","8,430","8,434","8,434","8,434",,,"8,434","8,434","8,434","8,434","8,434","8,434","8,434","8,434","8,434","8,434"
Additional Paid-In Capital,248.6,254.5,254.6,254.6,254.6,254.6,254.6,254.6,,,254.6,254.6,254.6,254.6,254.6,254.6,254.6,254.6,254.6,254.6
Retained Earnings (Accumulated Deficit),63.1,119.7,"-1,229","-1,433","-1,730","-2,024","-2,673","-2,300",,,"-2,127","-2,663","-2,673","-2,678","-2,665","-2,598","-2,300","-2,252","-2,243","-2,278"
Shareholders' Equity,876.4,960.7,234.5,"1,219","2,528","2,280","1,629","1,999",,,"2,177","1,640","1,629","1,624","1,636","1,702","1,999","2,047","2,055","2,020"
Cash from Operating Activities,-191.2,-113.6,-745.0,-219.7,-869.9,-365.2,-134.1,130.4,,,9.72,-50.5,-40.1,-96.3,-152.4,246.7,132.5,-9.42,57.6,165.2
Cash from Investing Activities,-47.1,-86.3,44.7,-467.4,367.7,-428.1,-279.9,-25.8,,,-78.8,-56.0,-84.5,-17.6,24.1,-1.11,-31.2,70.9,23.4,0.16
Cash from Financing Activities,72.7,81.1,679.0,758.8,"1,469",-82.9,244.1,-34.0,,,56.4,37.0,106.2,146.6,111.0,-176.3,-115.3,-86.9,-81.3,-181.9
Net Change in Cash,-165.6,-118.8,-21.3,71.7,967.2,-876.1,-169.9,70.6,,,-12.7,-69.4,-18.4,32.7,-17.3,69.3,-14.0,-25.4,-0.37,-16.5
Free Cashflows,-224.1,-201.4,-752.0,-222.9,-878.8,-780.6,-411.6,110.1,,,-61.5,-103.2,-114.6,-110.6,-140.5,245.4,115.8,-10.1,56.8,164.7
Free Cashflow per Share,-0.39,-0.34,-0.64,-0.063,-0.10,-0.093,-0.049,0.013,,,-0.007,-0.012,-0.014,-0.013,-0.017,0.029,0.014,-0.001,0.007,0.020
