,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Return on Assets,-4.3%,20.0%,8.0%,-6.6%,-1.6%,-1.4%,-3.0%,-1.3%,,,-1.1%,-2.9%,-2.4%,-2.2%,-2.0%,-1.2%,-1.1%,-1.5%,-0.3%,0.4%
Return on Equity,-34.9%,40.9%,6.6%,-5.9%,-1.4%,-1.7%,-5.5%,-3.7%,,,-0.9%,-5.0%,0.2%,-0.3%,-1.5%,-2.3%,0.5%,-1.4%,2.3%,-0.2%
Return on Total Capital,-29.6%,39.1%,5.4%,-4.9%,-1.3%,-1.6%,-2.8%,-1.7%,,,-1.1%,-3.7%,-2.8%,-2.7%,-3.0%,-1.8%,-1.7%,-2.3%,-0.4%,0.6%
SG&A to Sale,-209.2%,-424.2%,127.7%,147.2%,53.5%,67.7%,49.6%,50.0%,,,70.5%,43.9%,45.4%,53.3%,62.2%,42.1%,55.2%,56.5%,40.1%,52.4%
Depreciation & Amortisation,25.8,27.2,81.6,111.7,205.7,214.2,448.1,669.8,,,86.5,162.7,139.3,152.8,172.2,175.4,169.5,175.2,181.8,199.6
Tax Rate,-0.1%,0.0%,0.0%,0.0%,-3.8%,-8.4%,-11.5%,-7.3%,,,-4.6%,-3.8%,51.5%,10.3%,-4.5%,-22.9%,-48.0%,0.3%,1.7%,-3.9%
Current Ratio,0.080,0.25,8.00,22.5,22.6,1.15,1.63,2.05,,,0.94,0.86,1.63,2.73,1.55,2.02,2.05,2.15,1.95,1.88
Quick Ratio,0.043,0.019,0.31,0.19,0.22,0.039,0.38,0.36,,,0.14,0.14,0.38,0.26,0.27,0.31,0.36,0.17,0.23,0.22
Days Inventory Outstanding,0.00,0.00,716.8,"1,176","1,471","3,163",698.3,202.9,,,"2,189",932.3,414.0,266.5,173.0,168.4,161.9,155.3,143.5,130.8
Days Sale Outstanding,-193.7,-126.3,173.2,88.5,20.5,50.7,89.3,49.9,,,176.5,113.1,89.3,60.4,45.5,58.2,52.0,44.6,56.3,49.6
Days Payable Outstanding,508.9,309.8,39.5,43.3,47.0,60.3,56.5,52.1,,,150.4,136.7,92.6,64.4,51.6,48.8,43.3,39.1,41.9,38.3
Cash Conversion Cycle,-46.8,-4.82,889.9,"1,090","1,421","3,696","1,885","1,035",,,"3,374","2,538","2,409","2,077","1,272","1,143",977.5,800.5,840.3,864.6
Debt to Asset Ratio,0.85,0.46,0.21,0.20,0.12,0.25,0.55,0.46,,,0.54,0.56,0.55,0.48,0.48,0.46,0.46,0.46,0.47,0.46
Debt to Equity Ratio,5.66,0.85,0.26,0.25,0.13,0.33,1.25,1.45,,,1.20,1.29,1.25,1.57,1.53,1.47,1.45,1.45,1.49,1.47
Interest Coverage Ratio,,,,,,,0.18,0.11,,,,0.48,0.63,,,0.85,,,1.98,
Cash and Short Term Investments,37.8,160.2,"1,268",999.3,"2,702",310.5,"1,383","2,797",,,959.1,"1,113","1,383","6,065","2,099","3,927","2,797","2,650","2,231","1,595"
"Total Receivables, Net",70.2,13.9,75.5,64.1,54.1,152.7,986.0,878.7,,,772.1,870.0,986.0,816.4,724.4,953.7,878.7,764.1,"1,085","1,022"
Total Inventory,,,575.4,690.4,"2,401","3,951","1,659","1,043",,,"3,210","1,667","1,659","1,043","1,043","1,043","1,043","1,036","1,053","1,050"
Total Current Assets,131.0,183.7,"1,943","7,452","5,510","4,489","4,189","5,049",,,"5,113","5,393","4,189","8,637","4,100","6,245","5,049","9,522","9,414","8,817"
"Property/Plant/Equipment, Total - Net",233.4,230.5,"2,322","3,510","12,557","14,074","25,933","27,934",,,"23,336","26,241","25,933","28,323","27,980","27,902","27,934","23,358","24,090","23,442"
Total Assets,"2,068","1,701","5,687","12,786","21,995","25,149","40,062","53,964",,,"41,080","40,804","40,062","56,866","55,804","54,361","53,964","53,181","54,188","52,940"
Accounts Payable,64.5,31.7,,46.6,52.3,68.8,385.4,308.1,,,356.2,358.8,385.4,267.2,354.9,249.3,308.1,216.1,393.3,223.2
Accrued Expenses,,,,36.1,67.6,122.0,125.6,197.8,,,134.3,246.3,125.6,360.6,139.9,169.0,197.8,199.2,59.2,67.9
Debt Due,796.9,27.3,74.0,68.9,12.5,"3,557","1,377","1,019",,,"4,388","4,859","1,377","1,484","1,372","1,501","1,019",980.0,"1,090","1,145"
Total Current Liabilities,"1,637",728.4,243.0,330.5,243.8,"3,918","2,577","2,468",,,"5,419","6,283","2,577","3,159","2,640","3,087","2,468","4,431","4,818","4,699"
Long Term Debt,55.3,42.1,931.8,"2,073","1,187","1,168","16,710","19,325",,,"13,805","13,525","16,710","21,090","20,820","19,106","19,325","17,781","18,075","17,351"
Total Liabilities,"1,757",779.7,"1,186","2,557","2,558","6,293","22,204","24,812",,,"22,316","22,897","22,204","27,391","26,518","25,208","24,812","24,326","25,211","24,306"
Common Stock,"60,431","66,925","180,638","361,275","561,362","561,362","561,362","17,964",,,"561,362","561,362","561,362","561,372","561,372","561,372","17,964","17,964","17,964","17,964"
Additional Paid-In Capital,,,,,,,,,,,,,,,,,,,,
Retained Earnings (Accumulated Deficit),"-8,344","-7,968","-7,672","-8,268","-8,527","-8,848","-9,830",-560.9,,,"-8,973","-9,898","-9,830","-10,034","-10,163","-10,551",-560.9,-790.2,-396.8,-436.8
Shareholders' Equity,310.7,921.2,"4,498","10,227","19,437","18,855","17,741","17,064",,,"18,635","17,779","17,741","17,484","17,302","17,170","17,064","16,767","16,889","16,547"
Cash from Operating Activities,-211.3,-642.8,-977.8,"-2,272",630.7,"-1,393",110.1,-501.8,,,-338.0,599.0,-75.3,424.3,-564.8,-310.1,-51.2,0.34,-263.5,-154.7
Cash from Investing Activities,455.7,672.4,-765.4,"-4,188","1,224","-3,902","-5,659","-2,482",,,"-5,245",-285.1,-827.9,"-1,538","-3,159","3,384","-1,170",49.6,"-1,063",-513.0
Cash from Financing Activities,-442.8,92.7,"2,851","6,175",-871.1,"3,525","6,418","3,511",,,"5,087",53.9,"1,279","5,367",-489.4,"-1,296",-70.1,-86.3,614.0,-177.7
Net Change in Cash,-198.4,122.3,"1,108",-268.5,"1,083","-1,772","1,073","1,414",,,33.9,154.1,269.8,"4,682","-3,966","1,760","-1,130",-147.0,-418.6,-636.0
Free Cashflows,-211.3,-642.8,-977.8,"-2,272",630.7,"-1,393",110.1,-501.8,,,-338.0,599.0,-75.3,424.3,-564.8,-310.1,-51.2,0.34,-263.5,-154.7
Free Cashflow per Share,-0.35,-0.96,-0.54,-0.63,0.11,-0.25,0.020,-0.089,,,-0.060,0.11,-0.013,0.076,-0.10,-0.055,-0.009,0.000,-0.047,-0.028
