,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Return on Assets,2.0%,0.6%,1.8%,1.5%,0.5%,1.6%,0.1%,0.3%,,,1.1%,0.5%,0.1%,0.8%,0.4%,0.0%,0.3%,-0.4%,-0.2%,0.5%
Return on Equity,3.2%,1.2%,3.2%,2.4%,0.8%,2.9%,0.1%,0.6%,,,0.4%,0.3%,-0.6%,1.3%,-0.2%,-0.5%,-0.1%,-0.2%,0.4%,1.1%
Return on Total Capital,3.2%,1.2%,3.2%,2.4%,0.8%,2.9%,0.1%,0.6%,,,2.4%,1.1%,0.1%,1.4%,0.8%,0.1%,0.6%,-0.9%,-0.4%,1.2%
SG&A to Sale,97.1%,98.1%,98.6%,98.4%,98.8%,99.0%,99.1%,99.1%,,,99.2%,99.3%,98.7%,98.7%,99.3%,99.2%,99.2%,99.6%,99.5%,99.4%
Depreciation & Amortisation,32.8,35.6,37.6,34.6,24.4,14.3,9.82,7.50,,,2.98,3.09,0.26,2.52,2.54,2.60,-0.15,2.43,2.24,2.24
Tax Rate,49.2%,42.6%,40.8%,35.8%,36.2%,21.6%,74.1%,27.3%,,,24.1%,33.1%,1.4%,17.5%,30.5%,6.1%,81.8%,28.3%,21.6%,11.8%
Current Ratio,2.00,1.67,2.56,2.30,2.10,1.88,2.25,2.15,,,1.62,1.62,2.25,1.80,1.68,1.70,2.15,1.59,1.69,1.66
Quick Ratio,1.28,1.15,1.55,1.30,1.18,1.10,1.50,0.98,,,0.95,0.96,1.50,1.07,0.92,0.89,0.98,0.93,1.07,0.96
Days Inventory Outstanding,0.13,0.088,0.001,0.000,0.000,0.001,0.002,0.001,,,0.000,0.00,0.001,0.003,0.003,0.001,0.000,0.001,0.001,0.007
Days Sale Outstanding,18.2,21.8,8.20,11.9,13.4,9.59,9.86,7.29,,,13.2,12.7,9.86,11.0,11.3,11.3,7.29,11.2,9.55,8.37
Days Payable Outstanding,9.66,11.9,6.69,7.39,9.35,7.09,7.28,6.55,,,10.0,10.8,8.08,5.45,7.17,10.8,9.12,8.72,8.85,7.65
Cash Conversion Cycle,-9.69,-16.2,-4.47,-7.66,-10.3,-7.92,-5.64,-6.30,,,-12.0,-9.83,-5.40,-3.36,-7.52,-10.7,-6.11,-11.1,-7.20,-7.58
Debt to Asset Ratio,0.42,0.53,0.35,0.39,0.44,0.49,0.41,0.43,,,0.58,0.58,0.41,0.52,0.56,0.55,0.43,0.59,0.56,0.57
Debt to Equity Ratio,0.73,1.12,0.54,0.64,0.77,0.97,0.70,0.76,,,1.36,1.39,0.70,1.08,1.28,1.23,0.76,1.47,1.27,1.33
Interest Coverage Ratio,,,,,,,,,,,,,,,,,,,,
Cash and Short Term Investments,787.2,437.9,543.8,628.0,437.5,560.8,696.5,"1,211",,,860.5,938.4,696.5,"1,078","1,331","1,366","1,211","1,331","1,066","1,280"
"Total Receivables, Net",996.6,"1,618","1,138","1,142","1,246","1,487","1,420","1,017",,,"1,772","1,832","1,420","1,593","1,619","1,522","1,017","1,871","1,871","1,785"
Total Inventory,12.6,0.083,0.060,0.003,,0.36,0.22,0.071,,,,,0.22,0.53,0.18,,0.071,0.11,0.34,2.63
Total Current Assets,"1,876","2,364","1,881","2,020","2,224","2,537","2,127","2,239",,,"3,033","3,101","2,127","2,684","2,963","2,900","2,239","3,214","2,951","3,078"
"Property/Plant/Equipment, Total - Net",115.9,105.6,82.2,46.2,32.7,33.4,29.6,22.8,,,30.0,31.4,29.6,27.8,26.4,24.5,22.8,21.4,20.1,18.6
Total Assets,"2,253","2,709","2,116","2,275","2,459","2,779","2,340","2,445",,,"3,270","3,315","2,340","2,895","3,172","3,110","2,445","3,419","3,156","3,281"
Accounts Payable,531.4,"1,189",638.7,755.0,954.1,"1,224",851.4,960.1,,,"1,620","1,453",851.4,715.0,"1,327","1,561",960.1,"1,933","1,512","1,734"
Accrued Expenses,,,,,,,,,,,,,,,,,,,,
Debt Due,195.9,103.7,0.020,2.21,2.14,12.4,2.83,4.03,,,181.8,205.3,2.83,143.7,6.04,20.5,4.03,5.56,134.8,11.7
Total Current Liabilities,938.3,"1,412",734.3,876.7,"1,059","1,352",943.3,"1,039",,,"1,869","1,910",943.3,"1,488","1,765","1,702","1,039","2,017","1,745","1,854"
Long Term Debt,0.11,0.020,,,,,,,,,,,,,,,,,,
Total Liabilities,950.7,"1,430",742.6,886.3,"1,072","1,367",960.9,"1,055",,,"1,885","1,927",960.9,"1,502","1,779","1,717","1,055","2,033","1,763","1,872"
Common Stock,"1,089","1,089","1,089","1,089","1,089","1,089","1,089","1,089",,,"1,089","1,089","1,089","1,089","1,089","1,089","1,089","1,089","1,089","1,089"
Additional Paid-In Capital,258.7,258.7,258.7,258.7,258.7,258.7,258.7,258.7,,,258.7,258.7,258.7,258.7,258.7,258.7,258.7,258.7,258.7,258.7
Retained Earnings (Accumulated Deficit),25.4,0.005,52.2,59.0,70.9,89.8,58.8,70.5,,,62.7,66.5,58.8,80.5,83.8,71.3,70.5,66.4,73.1,88.3
Shareholders' Equity,"1,302","1,279","1,373","1,388","1,388","1,412","1,379","1,387",,,"1,385","1,388","1,379","1,392","1,393","1,391","1,387","1,383","1,390","1,403"
Cash from Operating Activities,280.0,12.5,-28.4,163.0,-184.5,70.0,-139.5,262.2,,,176.7,-155.6,-133.5,-27.3,580.2,-236.8,-53.8,203.2,-558.8,287.7
Cash from Investing Activities,-233.4,3.75,85.6,-46.0,-15.2,-16.7,17.9,-3.60,,,6.47,19.0,-1.33,-0.67,-0.93,-0.43,-1.57,-0.35,-0.70,-0.65
Cash from Financing Activities,-130.5,-43.6,-0.10,-27.1,-0.016,-21.4,-33.0,2.45,,,148.0,-1.00,-180.0,130.0,-130.0,2.45,0.00,2.00,124.5,-121.9
Net Change in Cash,-83.9,-27.3,57.1,89.9,-199.7,32.0,-154.6,261.1,,,331.2,-137.6,-314.9,102.0,449.2,-234.8,-55.4,204.8,-435.0,165.1
Free Cashflows,224.1,-11.1,-46.4,160.5,-195.8,54.9,-145.6,261.5,,,175.0,-159.5,-134.0,-27.3,579.7,-236.9,-53.9,202.9,-559.1,287.6
Free Cashflow per Share,0.21,-0.010,-0.043,0.15,-0.18,0.050,-0.13,0.24,,,0.16,-0.15,-0.12,-0.025,0.53,-0.22,-0.049,0.19,-0.51,0.26
