,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Return on Total Capital,13.5%,16.6%,14.3%,13.7%,13.9%,15.7%,14.2%,16.2%,,,19.6%,20.3%,14.2%,13.8%,14.5%,14.9%,16.2%,16.3%,16.7%,17.2%
SG&A to Sale,11.2%,11.2%,11.1%,12.2%,12.8%,16.2%,16.7%,16.2%,,,17.7%,16.7%,15.9%,17.2%,16.5%,15.3%,15.7%,16.2%,17.5%,14.9%
Depreciation & Amortisation,366.7,368.4,390.2,419.3,475.2,"1,070","1,197","1,226",,,290.5,317.9,314.2,305.1,305.9,305.9,308.7,298.2,300.1,301.2
Tax Rate,16.2%,13.2%,10.8%,10.0%,9.3%,9.4%,10.2%,12.0%,,,12.1%,10.2%,10.1%,13.2%,12.1%,11.1%,11.6%,11.4%,13.6%,12.2%
Current Ratio,4.72,5.19,3.83,3.92,4.85,4.04,5.07,4.46,,,5.99,4.75,5.07,5.58,5.52,4.13,4.46,4.87,4.49,3.89
Quick Ratio,3.39,3.80,2.28,2.74,3.44,2.72,3.44,2.68,,,2.70,2.27,3.44,3.85,3.67,2.37,2.68,3.16,2.90,2.39
Days Inventory Outstanding,24.2,28.1,27.6,31.4,39.1,28.3,33.7,35.2,,,25.1,27.8,36.9,39.1,37.7,38.0,38.1,35.6,39.1,38.7
Days Sale Outstanding,66.1,64.3,65.1,64.7,62.9,55.5,59.4,64.2,,,28.8,30.1,59.4,54.6,61.0,60.9,64.2,62.4,60.3,55.5
Days Payable Outstanding,41.3,40.8,35.6,36.6,39.6,31.8,39.7,39.5,,,22.0,23.7,37.7,39.8,39.7,44.5,44.3,39.1,39.6,38.4
Cash Conversion Cycle,44.1,51.9,56.6,55.7,65.3,32.3,51.2,55.9,,,34.8,27.2,46.6,56.3,55.0,49.8,60.2,59.3,59.1,59.2
Debt to Asset Ratio,0.18,0.16,0.16,0.16,0.14,0.15,0.13,0.13,,,0.13,0.15,0.13,0.12,0.13,0.15,0.13,0.12,0.13,0.15
Debt to Equity Ratio,0.25,0.22,0.21,0.21,0.19,0.22,0.19,0.19,,,0.17,0.20,0.19,0.18,0.18,0.23,0.19,0.18,0.20,0.22
Interest Coverage Ratio,216.2,273.2,250.5,125.6,176.5,195.8,215.5,333.6,,,192.7,256.4,206.8,273.8,305.1,364.7,401.6,361.3,366.0,519.1
Cash and Short Term Investments,"4,324","4,654","2,716","3,231","4,354","6,974","8,293","7,988",,,"5,791","5,899","8,293","9,594","10,158","9,903","7,988","8,522","8,617","9,360"
"Total Receivables, Net","1,810","1,898","2,031","2,073","2,013","3,217","3,522","3,950",,,"2,007","2,292","3,522","3,226","3,680","3,689","3,950","3,914","3,847","3,628"
Total Inventory,614.8,636.7,653.2,840.7,944.7,"1,223","1,426","1,376",,,"1,262","1,479","1,426","1,626","1,352","1,656","1,376","1,511","1,708","1,533"
Total Current Assets,"6,777","7,228","5,455","6,194","7,362","11,516","13,334","13,393",,,"9,128","9,763","13,334","14,559","15,307","15,341","13,393","14,119","14,346","14,743"
"Property/Plant/Equipment, Total - Net","2,446","2,879","3,781","4,081","3,995","9,389","8,791","8,565",,,"3,786","3,683","8,791","8,602","8,538","8,515","8,565","8,573","8,473","8,456"
Total Assets,"10,788","12,058","15,185","16,507","18,133","27,286","29,363","30,842",,,"21,203","22,079","29,363","30,209","30,548","31,871","30,842","31,874","32,682","33,714"
Accounts Payable,945.4,868.5,794.7,945.9,860.0,"1,575","1,548","1,594",,,915.2,"1,421","1,548","1,557","1,579","1,936","1,594","1,581","1,680","1,537"
Accrued Expenses,190.8,219.6,235.4,247.0,284.5,534.6,444.3,645.5,,,301.5,395.2,444.3,380.0,536.0,"1,225",645.5,401.6,606.7,"1,546"
Debt Due,17.8,20.2,23.2,139.4,63.8,104.1,82.7,65.9,,,28.0,26.2,82.7,78.0,75.8,76.3,65.9,63.8,52.4,40.8
Total Current Liabilities,"1,436","1,393","1,423","1,580","1,518","2,850","2,628","3,003",,,"1,525","2,056","2,628","2,607","2,771","3,715","3,003","2,897","3,195","3,792"
Long Term Debt,23.9,48.9,50.9,72.2,61.4,253.1,211.4,156.8,,,42.7,42.7,211.4,171.7,156.3,146.8,156.8,152.1,143.9,133.3
Total Liabilities,"1,947","1,985","2,354","2,577","2,538","3,975","3,706","4,019",,,"2,791","3,371","3,706","3,661","3,826","4,772","4,019","3,915","4,342","4,931"
Common Stock,180.0,180.0,180.0,180.0,180.0,329.7,329.7,329.7,,,180.0,180.0,329.7,329.7,329.7,329.7,329.7,329.7,329.7,329.7
Additional Paid-In Capital,285.3,285.3,285.3,285.3,285.3,713.0,713.0,713.0,,,285.3,285.3,713.0,713.0,713.0,713.0,713.0,713.0,713.0,713.0
Retained Earnings (Accumulated Deficit),"7,396","8,345","9,337","10,325","11,616","16,882","18,498","21,034",,,"13,619","13,715","18,498","19,189","19,497","19,756","21,034","21,900","22,194","22,513"
Shareholders' Equity,"7,912","8,885","11,239","12,202","13,697","17,994","19,877","20,900",,,"16,269","16,486","19,877","20,539","20,741","21,043","20,900","21,801","22,118","22,417"
Cash from Operating Activities,"1,007","1,450","1,693","1,770","2,215","4,482","3,693","5,352",,,669.6,"1,213",832.6,"1,283","1,434","1,307","1,328",954.2,"1,055","1,756"
Cash from Investing Activities,"-2,407",-846.7,-800.4,"-1,630","-1,193","-1,962","-1,590","-2,526",,,874.1,-94.5,"-2,395","-1,223",249.8,33.4,"-1,586","-1,512",-184.0,-768.6
Cash from Financing Activities,-482.7,-611.5,-677.8,-640.2,-839.2,"-1,653","-1,776","-1,712",,,-596.4,"-1,135",-17.4,-51.5,-804.9,-219.5,-636.1,-16.8,-968.8,-216.1
Net Change in Cash,"-1,886",-12.5,246.4,-535.0,180.7,861.4,332.4,"1,099",,,953.6,-11.8,"-1,581",2.94,872.9,"1,119",-896.1,-582.0,-109.3,757.2
Free Cashflows,465.3,697.1,473.3,"1,083","1,908","1,944","3,138","4,363",,,511.7,"1,124",773.1,"1,181","1,183","1,071",928.6,698.7,735.1,"1,432"
Free Cashflow per Share,1.41,2.11,1.44,3.29,5.79,5.90,9.52,13.2,,,1.55,3.41,2.34,3.58,3.59,3.25,2.82,2.12,2.23,4.34
