,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Operating Margin,3.8%,-6.3%,-15.9%,-9.6%,-3.9%,9.5%,15.4%,18.3%,,,14.3%,12.1%,21.9%,17.1%,22.4%,19.1%,14.6%,15.0%,18.4%,14.5%
Net Profit Margin,2.0%,-6.1%,-17.2%,-13.8%,-10.5%,4.5%,5.1%,4.7%,,,7.1%,5.0%,4.4%,4.5%,5.9%,5.9%,2.4%,1.8%,6.0%,1.6%
Return on Assets,2.5%,-5.6%,-12.6%,-7.1%,-5.5%,2.1%,2.7%,2.2%,,,3.1%,3.5%,2.6%,2.5%,2.4%,2.5%,2.2%,1.8%,1.7%,1.2%
Return on Equity,6.5%,-27.2%,-106.7%,-49.7%,-25.1%,9.8%,12.5%,10.2%,,,4.0%,3.0%,2.9%,2.5%,3.3%,3.5%,1.3%,0.9%,3.2%,1.1%
Return on Total Capital,4.5%,-11.5%,-41.8%,-21.4%,-14.1%,4.3%,5.7%,4.6%,,,6.6%,7.6%,5.7%,5.2%,5.1%,5.4%,4.6%,3.5%,3.4%,2.4%
SG&A to Sale,5.0%,5.1%,9.7%,11.0%,9.6%,9.6%,9.0%,9.7%,,,9.4%,10.5%,9.6%,8.8%,9.5%,9.3%,11.0%,10.2%,8.8%,8.1%
Depreciation & Amortisation,35.2,50.2,64.9,60.0,60.1,77.7,108.3,155.2,,,22.8,31.1,31.7,35.8,40.1,41.0,38.2,40.3,41.0,42.3
Tax Rate,39.5%,17.4%,14.3%,-4.8%,-47.0%,-5.8%,4.3%,1.0%,,,2.7%,7.4%,4.0%,1.2%,1.8%,1.9%,-1.5%,-4.8%,0.9%,-1.7%
Current Ratio,1.69,1.22,1.05,1.34,1.50,1.40,1.02,1.12,,,1.27,1.09,1.02,1.13,1.12,1.21,1.12,1.14,1.11,1.11
Quick Ratio,1.02,0.73,0.57,0.44,0.62,0.61,0.59,0.64,,,0.52,0.61,0.59,0.70,0.71,0.81,0.64,0.59,0.58,0.65
Days Inventory Outstanding,39.5,76.5,80.1,93.5,69.8,96.7,73.9,49.3,,,70.1,44.4,35.5,48.5,53.5,53.7,49.0,63.2,82.6,87.0
Days Sale Outstanding,156.3,198.6,173.8,165.3,153.7,147.3,106.0,111.3,,,101.9,123.0,106.0,120.4,123.8,147.5,111.3,100.6,117.2,158.4
Days Payable Outstanding,65.8,65.5,66.1,82.7,79.3,93.9,69.6,68.4,,,87.7,74.7,67.2,55.9,51.6,55.1,66.7,71.6,77.6,97.7
Cash Conversion Cycle,138.2,171.4,207.5,192.3,133.7,150.3,126.7,84.9,,,93.7,80.8,91.7,113.5,121.5,130.2,106.0,101.5,101.6,108.8
Debt to Asset Ratio,0.63,0.81,0.81,0.65,0.52,0.55,0.52,0.48,,,0.53,0.53,0.52,0.50,0.49,0.49,0.48,0.50,0.53,0.56
Debt to Equity Ratio,1.84,4.70,7.19,5.22,2.45,2.81,2.47,2.28,,,2.64,2.66,2.47,2.38,2.31,2.31,2.28,2.50,2.74,3.21
Interest Coverage Ratio,4.20,,,,,4.11,6.63,6.28,,,6.15,4.62,9.32,5.96,6.99,6.84,5.23,5.50,7.07,6.97
Cash and Short Term Investments,34.9,25.5,311.2,"1,411",785.9,664.8,379.1,334.2,,,626.0,533.8,379.1,310.1,258.6,299.3,334.2,336.3,336.3,406.7
"Total Receivables, Net","1,066","1,392","1,234",987.1,"1,118","1,093",996.8,"1,026",,,907.0,"1,158",996.8,"1,093","1,147","1,393","1,026",916.8,"1,087","1,551"
Total Inventory,431.4,619.0,583.3,495.7,443.6,720.6,335.5,319.2,,,486.2,171.7,335.5,319.9,399.4,331.1,319.2,512.1,609.5,666.3
Total Current Assets,"1,773","2,313","2,463","3,089","2,693","2,492","1,726","1,803",,,"2,201","2,060","1,726","1,763","1,834","2,077","1,803","1,788","2,059","2,648"
"Property/Plant/Equipment, Total - Net",196.9,788.8,836.3,"1,308","1,889","2,811","3,622","4,172",,,"3,407","3,517","3,622","3,633","3,710","3,777","4,172","4,429","4,854","5,267"
Total Assets,"2,197","3,346","3,695","4,833","5,229","6,312","6,733","7,313",,,"6,545","6,771","6,733","6,827","6,931","7,222","7,313","7,802","8,454","9,361"
Accounts Payable,346.2,552.7,439.9,514.1,552.4,578.8,416.8,492.1,,,564.5,543.3,416.8,338.3,355.8,393.8,492.1,449.2,604.1,827.8
Accrued Expenses,29.1,105.8,83.9,62.7,107.7,117.0,120.3,157.9,,,88.4,90.6,120.3,101.5,123.1,149.4,157.9,133.0,138.6,169.7
Debt Due,382.0,773.3,"1,123","1,082",521.9,421.9,570.5,486.7,,,471.7,548.4,570.5,533.7,593.0,651.6,486.7,541.2,535.0,806.1
Total Current Liabilities,"1,047","1,903","2,343","2,304","1,799","1,782","1,699","1,603",,,"1,738","1,884","1,699","1,562","1,632","1,720","1,603","1,568","1,861","2,394"
Long Term Debt,341.6,788.3,648.4,802.3,863.2,"1,602","1,698","1,846",,,"1,726","1,712","1,698","1,844","1,765","1,787","1,846","2,285","2,503","2,753"
Total Liabilities,"1,394","2,696","3,000","3,164","2,715","3,458","3,471","3,528",,,"3,486","3,620","3,471","3,429","3,419","3,531","3,528","3,916","4,443","5,243"
Common Stock,420.0,420.0,503.9,503.9,566.9,566.9,567.0,572.8,,,566.9,567.0,567.0,567.7,572.8,572.8,572.8,572.8,572.8,572.8
Additional Paid-In Capital,150.7,150.7,200.2,201.6,391.8,227.8,228.0,239.5,,,227.8,228.0,228.0,229.4,239.5,239.5,239.5,239.5,239.5,239.5
Retained Earnings (Accumulated Deficit),187.0,2.71,-444.9,-746.6,"-1,032",-745.7,-574.1,-445.4,,,-658.8,-617.4,-574.1,-537.4,-517.6,-464.8,-445.4,-431.4,-379.0,-361.2
Shareholders' Equity,757.7,573.4,417.3,606.7,"1,109","1,233","1,405","1,550",,,"1,319","1,361","1,405","1,443","1,478","1,531","1,550","1,564","1,620","1,634"
Cash from Operating Activities,-465.2,-190.6,-268.2,288.8,-396.7,696.4,667.0,620.0,,,148.7,120.5,74.4,141.5,-98.5,75.1,501.9,100.2,169.5,2.15
Cash from Investing Activities,-195.0,-655.5,-219.8,-639.5,"-1,299","-1,180",-965.8,-648.8,,,-289.7,-150.1,-173.3,-151.4,18.0,-78.9,-436.5,-473.5,-334.2,-455.6
Cash from Financing Activities,563.9,835.8,672.9,"1,452",508.8,672.4,219.8,11.4,,,38.1,64.1,-9.29,123.5,-63.1,93.5,-142.6,487.5,170.1,472.4
Net Change in Cash,-96.2,-10.4,184.9,"1,101","-1,187",188.7,-79.0,-17.4,,,-102.9,34.6,-108.2,113.5,-143.6,89.7,-77.1,114.2,5.34,18.9
Free Cashflows,-531.0,-832.1,-385.0,-258.0,-890.2,-277.4,-134.2,-100.0,,,-83.6,-15.7,-77.8,83.0,-200.3,-50.3,67.6,-196.7,-203.0,-371.8
Free Cashflow per Share,-1.26,-1.98,-0.76,-0.51,-1.57,-0.49,-0.24,-0.17,,,-0.15,-0.028,-0.14,0.15,-0.35,-0.088,0.12,-0.34,-0.35,-0.65
