,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Gross Profit,544.1,729.0,768.9,936.1,"1,476","1,757",264.5,"1,683",,,446.0,"-1,068",432.6,449.6,453.1,461.9,408.4,400.3,356.9,331.4
"Selling/General/Administrative Expenses, Total",136.3,249.4,362.8,547.6,784.4,887.4,"1,143","1,286",,,271.9,310.5,306.3,339.9,329.8,320.5,295.5,295.9,301.6,310.0
Operating Income,342.4,459.8,305.0,137.6,726.0,938.4,"-1,106",340.3,,,186.3,"-1,609",106.3,101.1,119.3,120.2,-0.30,95.5,52.6,24.2
Net Income,215.1,357.4,240.3,117.7,582.9,830.1,"-1,603",281.8,,,282.7,"-2,266",122.0,104.8,121.6,102.4,-47.1,107.6,-3.84,9.51
EBITDA,350.3,468.3,334.1,192.8,789.9,982.2,"-1,058",386.4,,,199.7,"-1,591",108.9,114.6,133.1,133.4,-4.38,109.3,65.8,36.4
Gross Profit Margin,66.6%,81.5%,58.0%,58.1%,66.4%,74.1%,11.0%,66.6%,,,74.3%,-172.1%,73.1%,74.2%,71.9%,73.4%,61.7%,69.5%,65.7%,63.5%
Operating Margin,41.9%,51.4%,23.0%,8.5%,32.7%,39.6%,-45.9%,13.5%,,,31.0%,-259.2%,17.9%,16.7%,18.9%,19.1%,0.0%,16.6%,9.7%,4.6%
Net Profit Margin,35.2%,42.1%,24.5%,10.5%,31.2%,40.3%,-302.7%,14.3%,,,55.5%,228.0%,24.8%,20.5%,23.5%,19.2%,-11.0%,23.0%,-0.9%,2.3%
Return on Assets,8.6%,12.3%,5.4%,1.8%,6.5%,6.0%,-10.2%,1.9%,,,4.8%,-10.0%,-11.1%,-12.3%,-13.3%,3.1%,1.9%,1.9%,1.1%,0.5%
Return on Equity,15.9%,22.5%,10.6%,4.7%,7.7%,10.2%,-28.6%,5.0%,,,3.5%,-41.3%,2.2%,1.8%,2.1%,1.8%,-0.8%,1.9%,-0.1%,0.2%
Return on Total Capital,14.0%,14.8%,6.8%,2.7%,6.8%,5.6%,-11.8%,2.3%,,,5.4%,-12.0%,-11.8%,-13.1%,-13.9%,3.7%,2.3%,2.9%,1.6%,0.7%
SG&A to Sale,16.7%,27.9%,27.4%,34.0%,35.3%,37.4%,47.4%,50.9%,,,45.3%,50.0%,51.7%,56.1%,52.4%,50.9%,44.6%,51.3%,55.5%,59.4%
Depreciation & Amortisation,7.90,8.48,19.8,36.2,46.2,40.2,45.0,42.8,,,11.2,14.0,6.98,13.5,13.8,13.2,2.37,13.8,13.2,12.2
Tax Rate,37.2%,22.3%,21.2%,14.5%,19.7%,19.6%,-10.5%,35.8%,,,13.9%,-2.3%,23.2%,24.5%,18.8%,20.2%,299.7%,23.5%,104.9%,64.3%
Current Ratio,2.79,3.19,2.62,2.27,4.71,6.23,16.1,4.77,,,8.22,14.2,16.1,17.1,15.2,4.87,4.77,2.44,2.44,3.12
Quick Ratio,2.47,3.09,2.39,2.10,4.14,4.84,11.1,3.07,,,5.80,9.13,11.1,12.0,10.4,3.22,3.07,1.50,1.42,2.07
Days Inventory Outstanding,,,,,,,0.014,0.046,,,,,0.014,0.065,0.081,0.28,0.29,0.083,0.094,0.11
Days Sale Outstanding,861.4,"1,306","1,277","1,405","1,481","1,576","1,132","1,039",,,"1,604","1,167","1,132","1,139","1,145","1,098","1,039","1,010",979.7,"1,002"
Days Payable Outstanding,9.51,13.0,9.43,4.46,12.9,11.9,2.63,2.15,,,4.22,4.06,2.96,2.58,4.16,5.46,4.56,4.06,5.14,3.70
Cash Conversion Cycle,-2.03,-8.77,6.34,2.38,-12.2,11.3,14.0,6.34,,,3.81,4.76,8.70,7.87,7.21,6.84,8.81,9.49,13.4,16.7
Debt to Asset Ratio,0.42,0.54,0.59,0.65,0.30,0.51,0.60,0.60,,,0.55,0.61,0.60,0.59,0.60,0.60,0.60,0.60,0.59,0.54
Debt to Equity Ratio,0.73,1.18,1.43,1.89,0.42,1.07,1.55,1.56,,,1.22,1.62,1.55,1.46,1.53,1.52,1.56,1.52,1.49,1.22
Interest Coverage Ratio,,,,,,,,,,,,,,,,,,,,
Cash and Short Term Investments,188.0,14.4,320.5,357.4,"1,045","2,551","3,080","3,745",,,"3,592","3,727","3,080","2,935","3,266","3,539","3,745","4,079","4,379","3,006"
"Total Receivables, Net","1,927","3,201","4,639","6,205","9,015","10,239","7,482","7,196",,,"10,006","7,124","7,482","7,546","7,682","7,391","7,196","6,911","6,473","6,325"
Total Inventory,,,,,,,0.043,0.28,,,,,0.043,0.40,0.17,1.80,0.28,0.28,0.34,0.41
Total Current Assets,"2,174","3,311","5,085","6,682","10,251","13,186","10,914","11,172",,,"14,182","11,085","10,914","10,744","11,213","11,168","11,172","11,227","11,114","9,535"
"Property/Plant/Equipment, Total - Net",56.3,55.8,70.9,100.6,116.0,130.7,135.5,118.9,,,132.7,134.8,135.5,128.6,125.6,116.2,118.9,111.2,104.5,97.9
Total Assets,"2,333","3,464","5,497","7,272","10,765","17,029","14,382","14,614",,,"18,277","14,519","14,382","14,149","14,713","14,609","14,614","14,717","14,519","13,006"
Accounts Payable,3.30,14.4,4.32,9.08,46.4,11.6,4.92,10.2,,,9.32,13.6,4.92,12.5,16.9,21.9,10.2,17.4,16.7,7.64
Accrued Expenses,13.7,36.7,39.0,68.3,88.9,216.6,275.5,548.8,,,293.1,234.9,275.5,332.7,453.9,552.2,548.8,480.9,534.1,596.9
Debt Due,695.0,937.9,"1,822","2,818","1,911","1,646",168.6,"1,529",,,"1,242",356.0,168.6,94.8,60.8,"1,525","1,529","3,706","3,630","2,121"
Total Current Liabilities,779.5,"1,037","1,939","2,949","2,176","2,116",676.7,"2,342",,,"1,725",780.5,676.7,628.0,738.1,"2,292","2,342","4,604","4,557","3,054"
Long Term Debt,189.4,834.0,"1,289","1,800",998.2,"6,638","7,963","6,430",,,"8,241","8,101","7,963","7,677","8,059","6,426","6,430","4,124","3,986","3,966"
Total Liabilities,983.3,"1,876","3,235","4,758","3,184","8,765","8,656","8,836",,,"9,978","8,900","8,656","8,323","8,816","8,739","8,836","8,793","8,608","7,087"
Common Stock,311.6,344.9,512.4,542.9,713.6,762.8,762.8,762.8,,,762.8,762.8,762.8,762.8,762.8,762.8,762.8,762.8,762.8,762.8
Additional Paid-In Capital,293.7,414.9,933.7,"1,084","4,255","5,192","5,193","5,193",,,"5,193","5,193","5,193","5,193","5,193","5,193","5,193","5,193","5,193","5,193"
Retained Earnings (Accumulated Deficit),592.7,806.5,787.5,846.6,"1,361","1,960",-52.1,224.2,,,"2,451",-155.8,-52.1,69.3,172.7,275.1,224.2,331.8,328.6,338.1
Shareholders' Equity,"1,349","1,588","2,261","2,514","7,581","8,172","5,600","5,654",,,"8,167","5,490","5,600","5,709","5,768","5,748","5,654","5,797","5,783","5,788"
Cash from Operating Activities,671.0,-885.6,"-1,243",-39.8,"-2,093",-487.1,"1,715",917.6,,,691.2,"1,213",-284.4,228.0,-44.3,528.8,205.1,398.3,524.9,184.9
Cash from Investing Activities,-1.54,-55.7,-214.3,-678.8,24.8,"-3,218",-316.0,54.9,,,-209.8,5.95,-20.4,44.5,2.13,27.4,-19.1,5.67,15.4,-52.3
Cash from Financing Activities,-482.3,769.0,"1,746",746.4,"2,516","5,238",-83.6,-153.5,,,-830.3,"-1,029",-79.1,-82.8,-42.4,-22.2,-6.22,-6.29,-6.07,"-1,505"
Net Change in Cash,187.1,-173.6,306.2,36.9,687.4,"1,506",528.7,665.1,,,-474.7,134.8,-647.0,-145.0,331.1,273.0,205.9,333.9,300.0,"-1,373"
Free Cashflows,664.3,-893.6,"-1,265",-83.1,"-2,128",-539.0,"1,664",887.4,,,680.5,"1,199",-297.8,221.3,-52.2,524.5,193.9,396.6,522.0,183.8
Free Cashflow per Share,0.90,-1.09,-1.23,-0.077,-1.49,-0.35,1.09,0.58,,,0.45,0.79,-0.20,0.15,-0.034,0.34,0.13,0.26,0.34,0.12
