,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
"Cost of Revenue, Total","1,717","1,827","1,832","6,556","7,094","7,994","9,206","9,774",,,"2,279","2,305","2,293","2,363","2,321","2,394","2,697","2,451","2,480","2,592"
Gross Profit,186.6,453.3,705.5,"4,677","4,643","5,110","5,947","5,841",,,"1,427","1,595","1,524","1,523","1,479","1,553","1,286","1,518","1,383","1,481"
"Selling/General/Administrative Expenses, Total",243.6,247.6,231.8,923.5,"1,115",988.6,"1,144","1,364",,,282.6,250.7,354.6,295.7,312.3,275.4,480.3,313.5,331.1,302.7
Operating Income,-57.0,205.7,473.7,"3,754","3,528","4,121","4,803","4,477",,,"1,144","1,344","1,170","1,227","1,166","1,278",805.8,"1,205","1,052","1,179"
Net Income,"-1,154",-978.9,-767.5,"2,745","2,650","2,606","3,123","5,317",,,722.6,940.0,758.3,736.1,978.1,"3,119",483.3,859.0,"3,118",936.6
EBITDA,-49.3,211.0,844.5,"7,173","7,083","7,823","8,606","8,625",,,"1,986","2,233","2,320","2,133","2,052","2,197","2,044","2,257","2,086","2,255"
Gross Profit Margin,9.8%,19.9%,27.8%,41.6%,39.6%,39.0%,39.2%,37.4%,,,38.5%,40.9%,39.9%,39.2%,38.9%,39.4%,32.3%,38.3%,35.8%,36.4%
Operating Margin,-3.0%,9.0%,18.7%,33.4%,30.1%,31.4%,31.7%,28.7%,,,30.9%,34.5%,30.6%,31.6%,30.7%,32.4%,20.2%,30.4%,27.2%,28.9%
Net Profit Margin,-60.6%,-42.9%,-30.3%,24.4%,22.6%,19.9%,20.6%,34.1%,,,19.5%,24.1%,19.9%,18.9%,25.7%,79.0%,12.1%,21.6%,80.7%,23.0%
Return on Assets,-6.2%,-5.3%,-4.0%,6.1%,3.6%,3.2%,3.4%,5.2%,,,3.4%,3.2%,3.1%,3.2%,3.5%,5.5%,5.1%,5.2%,6.9%,4.8%
Return on Equity,-61.5%,-108.0%,-8.8%,10.5%,9.1%,8.8%,10.1%,15.0%,,,2.4%,3.1%,2.4%,2.3%,3.1%,8.8%,1.4%,2.4%,7.6%,2.4%
Return on Total Capital,-6.6%,-5.7%,-3.9%,5.0%,5.7%,3.7%,3.7%,6.1%,,,4.1%,3.5%,3.7%,4.2%,4.2%,6.5%,6.1%,6.1%,7.5%,5.4%
SG&A to Sale,12.8%,10.9%,9.1%,8.2%,9.5%,7.5%,7.6%,8.7%,,,7.6%,6.4%,9.3%,7.6%,8.2%,7.0%,12.1%,7.9%,8.6%,7.4%
Depreciation & Amortisation,7.67,5.26,370.8,"3,419","3,555","3,702","3,803","4,148",,,841.9,888.6,"1,151",905.6,885.7,919.7,"1,238","1,052","1,034","1,077"
Tax Rate,0.0%,0.2%,-0.5%,20.0%,21.1%,17.7%,18.1%,18.2%,,,18.0%,17.3%,17.8%,18.0%,19.0%,18.3%,16.6%,18.4%,28.7%,15.7%
Current Ratio,0.33,0.32,3.41,0.52,0.21,0.96,0.54,0.29,,,0.56,0.74,0.54,0.23,0.33,0.28,0.29,0.31,0.53,0.56
Quick Ratio,0.074,0.089,0.12,0.25,0.042,0.40,0.22,0.15,,,0.20,0.16,0.22,0.11,0.13,0.14,0.15,0.15,0.25,0.26
Days Inventory Outstanding,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Days Sale Outstanding,9.11,9.63,11.8,3.30,20.2,66.1,50.0,50.6,,,46.9,49.9,50.0,53.3,48.9,49.0,50.6,50.7,48.4,48.3
Days Payable Outstanding,0.00,33.3,69.6,58.8,107.8,69.0,44.8,52.3,,,27.5,27.7,48.8,52.2,53.4,61.2,47.0,43.1,40.7,38.3
Cash Conversion Cycle,7.33,-57.9,-62.6,-94.3,-113.9,15.5,-12.9,7.47,,,23.4,17.0,-16.7,13.2,-17.9,-5.34,7.46,6.11,11.9,8.41
Debt to Asset Ratio,0.90,0.95,0.57,0.63,0.63,0.64,0.68,0.66,,,0.63,0.70,0.68,0.68,0.68,0.66,0.66,0.66,0.64,0.65
Debt to Equity Ratio,8.81,19.1,1.34,1.68,1.69,1.79,2.18,1.92,,,1.69,2.32,2.18,2.09,2.11,1.92,1.92,1.91,1.77,1.86
Interest Coverage Ratio,,0.17,0.39,2.61,1.82,2.90,2.98,2.41,,,3.01,3.69,2.40,2.07,2.71,3.04,1.95,2.98,2.50,2.79
Cash and Short Term Investments,105.0,83.0,"2,195","4,725","4,981","6,718","4,077","1,809",,,"3,370","7,443","4,077","2,334","3,039","2,200","1,809","1,917","2,098","2,061"
"Total Receivables, Net",47.5,60.2,82.2,101.6,648.4,"2,371","2,075","2,164",,,"1,874","2,059","2,075","2,235","2,066","2,074","2,164","2,183","2,091","2,103"
Total Inventory,,,,,,,,,,,,,,,,,,,,
Total Current Assets,213.6,215.1,"2,411","5,025","5,869","9,219","6,280","4,217",,,"5,345","9,624","6,280","4,771","5,226","4,418","4,217","4,449","4,490","4,574"
"Property/Plant/Equipment, Total - Net",15.3,14.2,18.9,"10,896","19,755",340.7,361.2,323.9,,,342.8,357.6,361.2,347.4,337.4,332.2,323.9,315.7,314.3,308.3
Total Assets,"18,467","18,318","20,359","70,026","78,095","82,786","98,919","103,831",,,"81,493","100,531","98,919","98,353","98,973","103,843","103,831","105,069","113,587","112,378"
Accounts Payable,,333.2,365.6,"1,748","2,441",582.6,"1,676","1,127",,,631.1,783.6,"1,676",965.6,"1,750","1,393","1,127","1,200","1,033","1,113"
Accrued Expenses,123.6,172.4,138.7,253.0,128.1,308.2,474.2,618.7,,,652.6,877.1,474.2,758.4,754.4,"1,177",618.7,"1,065",961.4,"1,455"
Debt Due,13.8,16.1,33.2,"5,041","22,529","6,783","7,438","10,856",,,"6,237","8,930","7,438","17,171","11,514","11,514","10,856","10,857","5,199","5,199"
Total Current Liabilities,642.2,674.0,707.4,"9,637","27,315","9,558","11,583","14,607",,,"9,500","13,009","11,583","20,883","16,045","16,050","14,607","14,367","8,426","8,241"
Long Term Debt,"15,682","16,356","10,800","28,474","17,329","40,139","54,025","51,565",,,"39,039","55,194","54,025","44,029","49,388","50,205","51,565","52,386","60,023","60,901"
Total Liabilities,"16,530","17,347","11,603","43,817","48,965","53,003","67,740","68,219",,,"51,183","70,201","67,740","66,403","67,092","68,233","68,219","68,911","72,581","73,024"
Common Stock,"11,950","11,950","20,500","28,200","15,285","15,285","15,285","15,285",,,"15,285","15,285","15,285","15,285","15,285","15,285","15,285","15,285","15,285","15,285"
Additional Paid-In Capital,968.4,968.4,968.4,"5,817","5,817","5,817","5,817","5,817",,,"5,817","5,817","5,817","5,817","5,817","5,817","5,817","5,817","5,817","5,817"
Retained Earnings (Accumulated Deficit),"-11,042","-12,012","-12,786","-5,591","8,055","8,692","10,026","13,367",,,"9,200","9,223","10,026","10,762","10,670","12,873","13,367","14,226","15,968","15,989"
Shareholders' Equity,"1,876",906.7,"8,683","26,052","29,044","29,689","31,068","35,499",,,"30,209","30,223","31,068","31,835","31,765","35,490","35,499","36,124","40,969","39,313"
Cash from Operating Activities,-234.8,21.5,"-3,397","5,001","4,162","3,845","7,150","8,067",,,"2,261","1,601","1,711","1,572","2,693","1,949","1,854","1,788","2,605","1,542"
Cash from Investing Activities,-15.2,-72.6,-35.6,"-7,128","-4,732","-11,663","-2,798","-7,353",,,-824.2,"-2,108",-48.3,"-2,383",-271.2,"-2,610","-2,089","-2,101","-2,484","-1,558"
Cash from Financing Activities,326.3,29.2,"5,544","1,471","2,677","4,112","-2,501","-2,815",,,"-3,219","4,168","-3,325",-661.2,"-1,856",-222.3,-75.3,622.6,-16.7,-232.4
Net Change in Cash,76.3,-22.0,"2,112",-655.6,"2,106","-3,706","1,850","-2,101",,,"-1,782","3,661","-1,662","-1,472",565.4,-883.8,-310.6,309.9,104.3,-248.6
Free Cashflows,-248.4,-52.0,"-3,401","-1,660","-3,436","-2,785","6,816","7,577",,,"2,211","1,539","1,637","1,471","2,571","1,763","1,773","1,541","1,879","1,270"
Free Cashflow per Share,-0.016,-0.003,-0.22,-0.11,-0.22,-0.18,0.45,0.50,,,0.14,0.10,0.11,0.096,0.17,0.12,0.12,0.10,0.12,0.083
