,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Cash Conversion Cycle,15.4,77.6,74.6,58.6,55.2,57.3,59.2,64.0,,,58.3,62.4,64.2,69.6,72.4,70.8,68.5,68.0,67.2,76.9
Debt to Asset Ratio,0.15,0.091,0.084,0.14,0.072,0.079,0.092,0.11,,,0.075,0.075,0.092,0.079,0.090,0.087,0.11,0.11,0.11,0.100
Debt to Equity Ratio,0.18,0.10,0.091,0.17,0.078,0.086,0.10,0.12,,,0.081,0.081,0.10,0.086,0.099,0.095,0.12,0.12,0.12,0.11
Interest Coverage Ratio,51.1,125.9,497.7,140.2,38.1,729.0,"1,280","2,820",,,"1,024","1,588","1,795","1,749","2,720","3,718","4,299","3,924","5,054","6,137"
Cash and Short Term Investments,82.7,148.4,162.8,114.0,107.2,170.6,209.8,192.0,,,155.8,185.3,209.8,228.6,144.6,155.6,192.0,197.3,132.0,143.5
"Total Receivables, Net",42.3,36.1,44.2,35.9,40.8,38.8,51.4,56.2,,,44.7,46.0,51.4,57.5,58.0,58.5,56.2,58.5,62.6,86.2
Total Inventory,,,,,,,,,,,,,,,,,,,,
Total Current Assets,167.0,187.8,208.8,153.1,151.5,212.5,262.7,250.2,,,201.5,232.2,262.7,287.6,203.7,215.3,250.2,258.5,206.2,231.0
"Property/Plant/Equipment, Total - Net",304.4,300.2,311.2,449.0,431.2,415.7,418.6,434.1,,,422.9,419.2,418.6,414.0,414.5,427.6,434.1,451.4,472.6,472.1
Total Assets,473.8,496.9,530.4,612.4,590.9,638.0,694.4,688.7,,,634.0,658.7,694.4,707.4,623.8,648.0,688.7,714.0,682.7,707.0
Accounts Payable,12.2,0.017,0.16,1.74,1.08,0.97,1.18,1.35,,,0.94,1.00,1.18,1.46,1.33,1.29,1.35,0.80,1.62,1.34
Accrued Expenses,,,,,,,,,,,,,,,,,,,,
Debt Due,7.48,1.07,1.36,0.47,0.49,1.37,0.99,0.21,,,1.95,1.04,0.99,0.93,0.21,0.21,0.21,0.21,0.22,0.22
Total Current Liabilities,46.5,25.7,25.7,30.5,24.8,27.6,37.8,42.8,,,25.8,24.1,37.8,30.1,30.9,27.9,42.8,42.7,41.6,35.8
Long Term Debt,6.65,2.58,2.80,39.4,2.85,2.13,1.13,0.94,,,1.23,1.18,1.13,1.09,1.04,0.99,0.94,0.89,0.84,0.79
Total Liabilities,71.2,45.2,44.3,87.6,42.8,50.6,63.5,73.3,,,47.6,49.6,63.5,55.9,56.4,56.2,73.3,76.2,74.9,70.4
Common Stock,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,,,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Additional Paid-In Capital,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,,,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0
Retained Earnings (Accumulated Deficit),244.7,290.2,327.5,366.7,391.3,430.3,472.9,457.4,,,428.6,451.4,472.9,493.8,409.8,433.6,457.4,479.3,449.5,479.0
Shareholders' Equity,401.4,450.2,484.7,523.5,548.1,587.4,630.8,615.4,,,586.3,609.1,630.8,651.6,567.4,591.8,615.4,637.8,607.8,636.7
Cash from Operating Activities,46.3,21.9,58.0,87.0,71.3,100.8,99.7,119.6,,,23.0,29.0,26.1,19.0,31.7,27.6,41.3,14.5,17.3,27.5
Cash from Investing Activities,44.8,-12.6,-28.1,-76.7,-13.3,-64.8,-25.6,-7.90,,,34.1,-25.3,-14.2,-10.3,71.8,-17.6,-51.9,-20.2,39.4,-36.6
Cash from Financing Activities,-65.2,-39.1,-31.6,1.61,-74.7,-33.9,-42.6,-108.3,,,-42.2,-0.12,-0.12,-0.12,-108.1,-0.056,-0.056,-0.056,-54.1,-0.055
Net Change in Cash,25.9,-29.8,-1.70,11.9,-16.7,2.19,31.5,3.42,,,14.9,3.50,11.8,8.63,-4.55,9.99,-10.6,-5.72,2.65,-9.18
Free Cashflows,42.2,15.4,35.0,-62.0,68.0,95.0,77.3,94.7,,,4.02,27.6,24.7,18.8,24.0,12.1,39.8,6.62,-11.1,16.4
Free Cashflow per Share,7.03,2.57,5.83,-10.3,11.3,15.8,12.9,15.8,,,0.67,4.61,4.12,3.13,4.00,2.02,6.64,1.10,-1.84,2.74
