,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Depreciation & Amortisation,408.0,416.2,542.0,560.2,589.7,541.5,467.7,515.9,,,114.2,113.7,111.0,106.5,159.4,170.0,129.8,161.3,144.3,147.2
Tax Rate,0.0%,-0.1%,0.0%,-0.7%,1.2%,1.1%,1.4%,1.6%,,,0.7%,2.1%,1.7%,1.2%,-4.5%,-10.8%,-2.6%,-8.1%,11.7%,21.4%
Current Ratio,1.34,2.66,0.48,6.57,4.75,9.43,8.35,4.84,,,9.37,6.19,8.35,5.36,3.86,3.36,4.84,4.05,4.56,4.75
Quick Ratio,0.59,1.17,0.22,2.13,1.67,2.92,2.98,2.29,,,3.16,2.67,2.98,2.65,1.82,1.62,2.29,1.48,1.58,1.66
Days Inventory Outstanding,105.2,82.9,71.2,71.6,64.8,67.7,61.4,46.9,,,59.7,57.1,56.9,54.3,53.3,57.4,53.2,52.2,59.3,63.1
Days Sale Outstanding,63.1,63.1,60.5,50.9,63.0,71.2,74.8,68.7,,,91.2,85.8,74.8,110.4,83.7,77.0,68.7,59.5,57.9,60.1
Days Payable Outstanding,36.4,38.6,33.5,22.6,24.7,25.2,26.1,22.8,,,22.7,31.6,35.5,36.0,35.7,34.7,28.1,25.3,26.1,21.7
Cash Conversion Cycle,123.0,84.6,113.8,114.0,93.3,118.9,100.9,84.8,,,125.5,105.0,105.0,105.7,107.7,99.6,101.0,87.2,97.5,103.3
Debt to Asset Ratio,0.23,0.14,0.70,0.063,0.092,0.060,0.081,0.098,,,0.067,0.100,0.081,0.094,0.12,0.13,0.098,0.13,0.12,0.12
Debt to Equity Ratio,0.31,0.16,2.31,0.068,0.10,0.063,0.088,0.11,,,0.072,0.11,0.088,0.10,0.13,0.15,0.11,0.14,0.14,0.14
Interest Coverage Ratio,,354.6,221.8,239.6,,,"143,842",941.1,,,,,"35,760",961.9,"5,147",823.5,,"1,012",827.6,514.1
Cash and Short Term Investments,139.8,384.4,318.9,898.2,799.5,"1,062","1,798",502.3,,,"1,333","1,567","1,798",820.0,568.3,500.0,502.3,840.6,840.1,902.2
"Total Receivables, Net",549.0,915.4,852.5,569.0,711.6,728.5,812.9,"1,071",,,929.8,915.3,812.9,"1,250","1,092","1,102","1,071",972.5,916.1,924.5
Total Inventory,823.0,738.8,669.7,590.9,626.9,558.3,506.2,685.3,,,494.3,479.2,506.2,462.5,655.5,690.6,685.3,748.1,824.0,796.3
Total Current Assets,"1,568","2,076","1,853","2,064","2,162","2,350","3,119","2,260",,,"2,759","2,963","3,119","2,535","2,317","2,295","2,260","2,671","2,637","2,651"
"Property/Plant/Equipment, Total - Net","3,501","3,858","3,699","3,373","3,168","2,796","2,390","2,804",,,"2,572","2,481","2,390","2,335","2,901","3,088","2,804","2,796","2,722","2,614"
Total Assets,"5,073","5,945","5,567","5,465","5,371","5,193","5,544","5,587",,,"5,372","5,485","5,544","5,820","5,890","5,946","5,587","5,870","5,577","5,442"
Accounts Payable,267.4,459.9,201.7,196.3,268.4,172.7,278.8,300.2,,,202.0,336.1,278.8,363.0,385.7,427.3,300.2,393.6,299.4,258.8
Accrued Expenses,31.6,46.8,61.8,55.4,24.3,25.0,32.4,81.0,,,,,32.4,,,38.7,81.0,8.13,4.20,1.93
Debt Due,730.0,200.0,"3,500",0.00,0.00,0.00,0.27,2.43,,,0.00,0.00,0.27,0.53,0.54,2.62,2.43,2.40,2.41,2.39
Total Current Liabilities,"1,173",780.8,"3,854",314.1,455.4,249.1,373.6,467.4,,,294.4,478.4,373.6,472.6,599.6,682.3,467.4,658.8,578.0,558.2
Long Term Debt,0.00,,,,,,0.86,4.27,,,,,0.86,1.57,1.43,4.73,4.27,3.49,2.80,2.10
Total Liabilities,"1,192",803.7,"3,884",346.3,496.2,309.1,446.4,547.5,,,359.0,546.1,446.4,548.7,679.0,768.4,547.5,739.8,685.0,669.0
Common Stock,"1,150","1,150","1,156","1,545","1,545","1,545","1,545","1,525",,,"1,545","1,545","1,545","1,545","1,545","1,525","1,525","1,525","1,525","1,525"
Additional Paid-In Capital,,,,"2,897","2,897","2,897","2,897","2,742",,,"2,897","2,897","2,897","2,897","2,897","2,742","2,742","2,742","2,742","2,742"
Retained Earnings (Accumulated Deficit),"2,731","3,991",431.3,580.5,512.2,521.4,734.9,670.8,,,649.8,576.6,734.9,935.3,869.8,816.4,670.8,795.9,562.5,454.4
Shareholders' Equity,"3,881","5,141","1,683","5,118","4,875","4,884","5,098","5,040",,,"5,012","4,939","5,098","5,271","5,211","5,178","5,040","5,130","4,892","4,774"
Cash from Operating Activities,921.2,"2,039","1,830","1,625",961.8,888.6,"1,206",804.3,,,279.9,489.8,248.0,282.1,194.1,219.0,109.2,381.9,191.1,237.0
Cash from Investing Activities,-930.2,-808.7,-355.9,-359.6,-230.1,-214.1,-343.4,"-1,385",,,-13.7,-371.9,45.1,-932.9,-215.6,-131.2,-105.6,-19.7,-64.2,-46.8
Cash from Financing Activities,18.9,-984.8,"-1,540",-788.8,-785.0,-366.0,-427.0,-414.0,,,-183.0,-244.0,-0.026,-0.35,-259.4,-153.6,-0.60,-0.94,-154.8,-153.6
Net Change in Cash,9.83,244.7,-65.5,478.7,-48.0,312.5,435.9,-995.6,,,83.2,-126.0,290.8,-677.9,-251.6,-68.4,2.30,338.3,-0.48,62.0
Free Cashflows,-21.0,"1,231","1,265","1,364",658.0,608.6,"1,147",516.0,,,268.9,475.7,225.7,-680.2,837.1,331.8,16.1,361.2,93.7,180.4
Free Cashflow per Share,-0.014,0.80,0.82,0.88,0.43,0.40,0.75,0.34,,,0.18,0.31,0.15,-0.45,0.55,0.22,0.011,0.24,0.061,0.12
