,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Gross Profit,317.4,301.2,436.9,522.2,663.5,789.7,753.1,807.1,,,191.6,207.7,205.8,206.1,214.2,213.3,173.5,116.1,96.2,104.9
"Selling/General/Administrative Expenses, Total",186.0,172.1,213.5,239.2,274.3,284.1,332.8,379.5,,,87.8,80.7,87.0,76.1,84.7,77.0,141.7,71.9,82.5,74.0
Operating Income,131.3,129.2,223.4,283.0,389.1,505.5,420.4,427.6,,,103.8,127.0,118.8,130.0,129.5,136.3,31.8,44.2,13.7,30.9
Net Income,97.4,77.5,163.2,202.9,308.7,351.5,253.2,234.0,,,74.4,67.6,69.2,78.4,76.2,79.7,-0.29,12.6,-9.37,-0.42
EBITDA,241.9,287.0,431.8,534.2,636.3,787.9,783.5,812.2,,,190.3,223.5,216.8,229.6,228.2,232.4,122.0,133.0,102.0,121.4
Gross Profit Margin,30.2%,28.5%,32.8%,34.7%,40.5%,43.4%,37.1%,32.9%,,,39.8%,38.1%,36.5%,36.6%,37.5%,37.2%,23.2%,25.2%,20.8%,22.7%
Operating Margin,12.5%,12.2%,16.8%,18.8%,23.7%,27.8%,20.7%,17.4%,,,21.6%,23.3%,21.1%,23.1%,22.6%,23.8%,4.2%,9.6%,3.0%,6.7%
Net Profit Margin,9.3%,7.3%,12.2%,13.5%,18.8%,19.3%,12.5%,9.5%,,,15.5%,12.4%,12.3%,13.9%,13.3%,13.9%,0.0%,2.7%,-2.0%,-0.1%
Return on Assets,6.6%,4.2%,7.5%,7.7%,9.3%,7.6%,4.4%,3.7%,,,5.3%,4.9%,4.3%,4.8%,4.8%,4.9%,3.6%,2.4%,1.2%,0.0%
Return on Equity,7.9%,6.1%,11.1%,12.1%,13.5%,11.5%,8.0%,7.1%,,,2.5%,2.2%,2.2%,2.4%,2.4%,2.4%,0.0%,0.4%,-0.3%,0.0%
Return on Total Capital,7.5%,5.6%,9.5%,10.2%,12.0%,8.9%,5.8%,5.0%,,,7.2%,6.5%,5.8%,6.6%,6.8%,6.9%,5.0%,3.4%,1.7%,0.0%
SG&A to Sale,17.7%,16.3%,16.0%,15.9%,16.7%,15.6%,16.4%,15.4%,,,18.2%,14.8%,15.5%,13.5%,14.8%,13.4%,18.9%,15.6%,17.8%,16.0%
Depreciation & Amortisation,110.5,157.8,208.4,251.2,247.1,282.4,363.1,384.6,,,86.5,96.5,98.0,99.6,98.8,96.0,90.2,88.8,88.3,90.5
Tax Rate,7.4%,16.6%,15.0%,13.2%,20.9%,23.7%,21.8%,17.7%,,,23.7%,18.7%,18.5%,17.2%,17.4%,19.0%,14.7%,19.6%,72.6%,29.1%
Current Ratio,1.44,1.53,1.23,1.66,1.50,1.71,1.99,1.41,,,1.59,1.94,1.99,1.93,1.54,1.60,1.41,1.25,1.07,1.11
Quick Ratio,0.96,0.77,0.71,0.77,0.56,0.74,0.85,0.73,,,0.72,0.88,0.85,0.93,0.78,0.76,0.73,0.67,0.72,0.68
Days Inventory Outstanding,8.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Days Sale Outstanding,148.3,100.0,102.2,107.3,105.9,140.8,139.2,156.8,,,150.9,141.8,139.2,142.5,142.4,143.9,156.8,151.5,168.8,156.5
Days Payable Outstanding,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash Conversion Cycle,117.9,123.7,90.8,98.9,102.2,118.2,132.7,135.8,,,149.0,143.6,137.3,136.8,139.5,142.3,144.9,157.5,163.8,167.0
Debt to Asset Ratio,0.31,0.28,0.33,0.33,0.32,0.35,0.38,0.43,,,0.40,0.38,0.38,0.37,0.38,0.38,0.43,0.47,0.48,0.49
Debt to Equity Ratio,0.47,0.41,0.56,0.56,0.53,0.63,0.72,0.91,,,0.78,0.72,0.72,0.68,0.73,0.73,0.91,1.03,1.10,1.14
Interest Coverage Ratio,7.29,6.92,8.70,7.94,12.6,14.9,4.99,4.74,,,6.73,3.86,4.90,6.17,5.55,5.69,1.46,1.96,0.66,1.48
Cash and Short Term Investments,160.5,263.6,253.4,483.7,717.5,882.7,980.6,953.1,,,920.5,893.0,980.6,802.2,730.9,720.2,953.1,808.1,490.1,576.7
"Total Receivables, Net",427.0,289.8,373.3,442.2,475.5,701.3,773.1,"1,055",,,771.4,752.7,773.1,839.9,874.6,895.5,"1,055",977.4,"1,039",915.7
Total Inventory,,,,,,,,,,,,,,,,,,,,
Total Current Assets,636.7,574.4,647.1,953.6,"1,268","1,625","1,817","2,025",,,"1,696","1,656","1,817","1,743","1,726","1,870","2,025","1,809","1,546","1,508"
"Property/Plant/Equipment, Total - Net","1,138","1,245","1,757","1,801","2,413","3,726","4,045","4,590",,,"4,048","4,032","4,045","4,068","4,174","4,224","4,590","4,899","5,179","5,383"
Total Assets,"1,860","1,870","2,478","2,826","3,783","5,447","5,964","6,852",,,"5,885","5,830","5,964","5,985","6,082","6,261","6,852","6,969","6,995","7,130"
Accounts Payable,,,,,,,,,,,,,,,,,,,,
Accrued Expenses,18.4,18.2,22.8,28.9,28.9,,,,,,,,,,,,,,,
Debt Due,198.0,218.2,281.9,346.4,482.7,547.0,490.0,918.5,,,641.8,496.4,490.0,499.8,679.9,729.5,918.5,993.4,953.9,882.5
Total Current Liabilities,443.2,375.2,525.8,575.3,847.0,950.1,913.0,"1,436",,,"1,066",851.9,913.0,902.2,"1,118","1,172","1,436","1,449","1,446","1,356"
Long Term Debt,73.5,104.7,254.0,317.2,298.3,904.3,"1,241","1,441",,,"1,205","1,285","1,241","1,183","1,099","1,131","1,441","1,717","1,839","2,053"
Total Liabilities,578.3,524.8,826.5,943.1,"1,199","1,931","2,260","2,975",,,"2,348","2,210","2,260","2,189","2,321","2,403","2,975","3,264","3,391","3,515"
Common Stock,688.2,714.3,714.3,799.7,863.5,958.0,958.0,958.0,,,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0
Additional Paid-In Capital,195.0,200.3,200.3,217.3,536.3,"1,009","1,009","1,009",,,"1,009","1,009","1,009","1,009","1,009","1,009","1,009","1,009","1,009","1,009"
Retained Earnings (Accumulated Deficit),295.6,340.8,475.4,590.4,803.2,"1,014","1,104","1,234",,,965.4,"1,038","1,104","1,182","1,147","1,227","1,234","1,246","1,151","1,148"
Shareholders' Equity,"1,229","1,274","1,464","1,681","2,280","3,058","3,148","3,277",,,"3,009","3,082","3,148","3,226","3,191","3,271","3,277","3,180","3,083","3,080"
Cash from Operating Activities,101.0,345.8,391.2,430.3,508.0,575.8,667.5,438.7,,,188.7,197.0,262.7,136.9,155.6,10.4,135.8,140.1,40.2,364.6
Cash from Investing Activities,-438.0,-125.1,-571.4,-295.3,-820.1,"-1,543",-661.5,-891.3,,,-215.1,-85.4,-111.9,-153.6,-195.8,-142.5,-399.5,-609.6,-302.7,-400.5
Cash from Financing Activities,447.7,-117.6,169.9,95.3,545.9,"1,132",42.4,425.1,,,301.6,-130.8,-90.3,-112.2,-31.1,71.9,496.6,324.5,-55.5,122.5
Net Change in Cash,110.7,103.1,-10.3,230.3,233.8,165.3,48.4,-27.5,,,275.1,-19.2,60.5,-128.9,-71.3,-60.2,232.9,-145.0,-318.0,86.7
Free Cashflows,-350.2,200.7,-155.9,145.4,-321.2,-943.1,4.48,-444.7,,,-28.8,112.1,148.6,-14.2,-40.2,-126.9,-263.4,-267.3,-263.3,-33.8
Free Cashflow per Share,-0.13,0.070,-0.055,0.045,-0.093,-0.25,0.001,-0.12,,,-0.008,0.029,0.039,-0.004,-0.010,-0.033,-0.069,-0.070,-0.069,-0.009
