,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Net Profit Margin,7.1%,4.1%,2.0%,1.4%,24.4%,15.2%,14.2%,-0.7%,,,13.7%,8.4%,2.7%,5.0%,-6.4%,2.7%,-3.6%,10.1%,7.1%,6.7%
Return on Assets,6.5%,3.8%,1.9%,1.3%,19.4%,12.0%,10.2%,-0.4%,,,11.0%,11.4%,9.6%,5.2%,1.6%,0.6%,-0.4%,0.2%,2.3%,2.8%
Return on Equity,17.1%,10.0%,4.9%,3.3%,33.3%,20.0%,16.1%,-0.7%,,,4.1%,2.4%,0.7%,1.1%,-1.7%,0.7%,-1.0%,2.4%,1.8%,1.5%
Return on Total Capital,11.1%,7.5%,4.4%,2.7%,29.1%,16.8%,13.8%,-0.6%,,,16.2%,17.7%,13.8%,7.1%,2.3%,0.8%,-0.6%,0.3%,3.2%,3.9%
SG&A to Sale,32.9%,32.6%,32.6%,36.5%,25.8%,23.9%,24.7%,24.9%,,,20.2%,26.6%,28.5%,26.9%,25.1%,22.8%,25.1%,20.9%,25.0%,26.5%
Depreciation & Amortisation,195.5,219.4,233.9,245.8,226.4,252.9,236.3,252.7,,,64.8,63.8,45.6,64.6,65.3,75.6,47.3,63.1,62.7,62.2
Tax Rate,2.7%,5.0%,3.4%,457.0%,1.0%,2.0%,6.3%,244.2%,,,9.7%,5.6%,6.5%,16.4%,-58.8%,12.0%,-45.0%,1.4%,-2.5%,-6.6%
Current Ratio,0.96,0.84,0.70,0.68,0.81,1.13,1.01,0.89,,,0.89,0.91,1.01,1.01,0.89,0.90,0.89,1.01,0.88,0.78
Quick Ratio,0.26,0.29,0.24,0.22,0.40,0.46,0.33,0.29,,,0.23,0.19,0.33,0.26,0.25,0.27,0.29,0.27,0.25,0.24
Days Inventory Outstanding,128.1,140.3,123.9,111.2,86.6,79.4,93.2,103.5,,,117.2,105.1,93.1,108.7,121.6,116.1,106.9,107.1,104.7,93.2
Days Sale Outstanding,42.4,51.5,48.3,30.6,64.5,46.9,42.2,47.1,,,35.1,36.7,42.2,35.9,45.0,43.4,47.1,37.2,39.4,36.2
Days Payable Outstanding,25.2,30.8,35.0,31.5,28.8,28.8,31.7,31.5,,,32.9,24.3,23.9,16.2,18.0,31.5,27.9,30.1,28.5,21.1
Cash Conversion Cycle,146.5,146.1,139.2,124.2,107.7,103.6,109.0,122.4,,,120.5,125.6,102.6,149.9,127.8,135.9,123.3,119.6,117.9,118.4
Debt to Asset Ratio,0.58,0.56,0.54,0.50,0.41,0.35,0.37,0.41,,,0.37,0.42,0.37,0.38,0.43,0.41,0.41,0.41,0.42,0.41
Debt to Equity Ratio,1.66,1.53,1.43,1.19,0.77,0.58,0.59,0.70,,,0.59,0.74,0.59,0.62,0.75,0.70,0.70,0.68,0.73,0.68
Interest Coverage Ratio,,,,,,6.76,3.90,,,,9.43,2.41,,,,3.01,,,,
Cash and Short Term Investments,42.7,47.4,39.0,46.8,80.2,62.8,204.4,110.8,,,133.4,"1,076",204.4,104.9,123.3,103.7,110.8,100.8,80.6,64.2
"Total Receivables, Net",561.1,767.6,739.9,462.5,859.7,689.2,573.1,561.7,,,495.4,522.6,573.1,459.8,548.8,513.8,561.7,439.4,459.3,399.0
Total Inventory,"1,480","1,365","1,340",935.9,778.4,882.2,915.9,986.5,,,"1,181",879.6,915.9,"1,128","1,135",979.1,986.5,"1,012",968.4,754.6
Total Current Assets,"2,121","2,220","2,158","1,480","1,754","1,699","1,781","1,748",,,"1,906","2,571","1,781","1,810","1,954","1,725","1,748","1,645","1,611","1,324"
"Property/Plant/Equipment, Total - Net","2,607","2,637","2,623","2,419","2,314","2,023","1,971","2,287",,,"1,974","1,961","1,971","2,051","2,301","2,306","2,287","2,238","2,220","2,209"
Total Assets,"5,739","6,033","6,159","5,521","6,715","6,809","6,938","7,077",,,"7,060","7,667","6,938","7,058","7,219","6,937","7,077","6,940","6,986","6,696"
Accounts Payable,231.2,393.3,370.3,274.8,295.5,307.1,304.3,274.3,,,319.7,156.2,304.3,,335.2,238.6,274.3,288.1,251.3,138.0
Accrued Expenses,295.1,441.1,418.6,174.9,315.2,370.5,354.6,143.6,,,339.6,333.1,354.6,,292.9,287.1,143.6,334.5,369.3,249.5
Debt Due,"1,541","1,750","2,225","1,649","1,415",588.5,918.3,"1,083",,,"1,260","2,119",918.3,973.0,"1,284","1,191","1,083",822.2,992.5,"1,091"
Total Current Liabilities,"2,199","2,636","3,071","2,170","2,158","1,508","1,771","1,962",,,"2,152","2,823","1,771","1,799","2,200","1,916","1,962","1,627","1,824","1,697"
Long Term Debt,"1,091",721.1,238.0,554.4,517.2,777.0,709.5,840.2,,,380.7,342.6,709.5,819.8,807.5,847.8,840.2,"1,091",991.9,888.6
Total Liabilities,"3,333","3,394","3,351","2,766","2,734","2,366","2,568","2,903",,,"2,619","3,254","2,568","2,706","3,097","2,860","2,903","2,819","2,943","2,716"
Common Stock,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,,,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6
Additional Paid-In Capital,,,,,,,,,,,,,,,,,,,,
Retained Earnings (Accumulated Deficit),"1,539","1,757","1,871","1,943","3,131","3,701","4,206","3,927",,,"4,192","4,176","4,206","4,256","3,944","3,974","3,927","4,024","3,977","3,920"
Shareholders' Equity,"2,011","2,212","2,347","2,330","3,565","4,074","4,371","4,173",,,"4,441","4,413","4,371","4,351","4,122","4,077","4,173","4,120","4,043","3,980"
Cash from Operating Activities,-167.4,504.7,152.2,497.0,59.6,702.2,413.8,57.7,,,61.5,184.2,34.3,-140.3,-184.1,215.6,166.4,24.7,-38.8,15.5
Cash from Investing Activities,-258.7,-272.8,-145.9,-224.7,249.5,77.1,112.6,-204.9,,,167.8,58.3,-73.4,-124.3,145.2,-182.8,-43.0,-25.5,72.7,88.9
Cash from Financing Activities,422.4,-226.2,-16.1,-267.5,-274.4,-796.6,-385.9,53.6,,,-170.6,700.3,-833.6,165.0,57.4,-52.5,-116.3,-9.23,-54.1,-120.8
Net Change in Cash,-3.60,5.55,-9.79,4.74,34.7,-17.4,140.5,-93.6,,,58.7,942.7,-872.8,-99.5,18.4,-19.6,7.06,-9.99,-20.2,-16.4
Free Cashflows,-450.0,252.2,-42.4,226.9,-55.2,702.2,413.8,57.7,,,61.5,184.2,34.3,-258.5,-376.9,33.7,166.4,-0.77,-77.6,-45.0
Free Cashflow per Share,-0.93,0.52,-0.088,0.47,-0.11,1.46,0.86,0.12,,,0.13,0.38,0.071,-0.54,-0.84,0.070,0.34,-0.002,-0.16,-0.093
