,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Operating Margin,10.4%,12.2%,13.6%,12.3%,4.0%,-5.5%,12.5%,14.7%,,,9.8%,17.7%,16.6%,14.7%,14.1%,13.2%,16.6%,16.4%,13.2%,13.8%
Net Profit Margin,7.7%,10.1%,11.4%,7.9%,3.3%,-3.4%,9.5%,13.5%,,,6.1%,12.5%,12.0%,10.5%,18.0%,12.7%,12.7%,11.9%,10.6%,10.4%
Return on Assets,12.2%,12.8%,14.2%,9.0%,2.6%,-2.3%,8.0%,12.5%,,,-0.6%,3.7%,7.8%,9.5%,12.6%,12.3%,12.9%,13.0%,12.4%,13.6%
Return on Equity,18.0%,21.9%,25.2%,19.9%,7.1%,-9.7%,23.8%,30.9%,,,4.5%,9.7%,7.9%,6.8%,10.3%,6.9%,8.1%,6.1%,5.3%,5.6%
Return on Total Capital,17.9%,20.4%,25.0%,19.8%,7.1%,-6.7%,16.3%,25.9%,,,-1.4%,8.2%,16.3%,19.5%,24.9%,26.2%,25.9%,24.9%,21.7%,22.6%
SG&A to Sale,21.7%,25.5%,25.5%,19.4%,23.5%,27.8%,26.6%,27.6%,,,26.9%,24.7%,27.0%,25.2%,27.4%,27.5%,29.9%,29.5%,30.6%,30.1%
Depreciation & Amortisation,85.4,92.9,278.2,82.1,93.6,104.4,119.1,115.6,,,141.9,138.1,-302.7,143.9,131.0,155.3,-213.4,125.4,169.9,142.2
Tax Rate,30.7%,31.0%,17.6%,22.6%,-10.3%,19.2%,20.7%,17.3%,,,20.7%,20.3%,20.5%,19.9%,20.2%,2.0%,21.3%,20.7%,17.7%,24.4%
Current Ratio,1.83,1.39,1.32,1.26,1.02,0.54,0.89,1.04,,,0.76,0.83,0.89,0.87,0.98,0.82,1.04,1.21,1.02,0.90
Quick Ratio,0.94,0.90,0.78,0.79,0.42,0.32,0.43,0.44,,,0.43,0.39,0.43,0.39,0.48,0.41,0.44,0.43,0.51,0.42
Days Inventory Outstanding,8.85,18.5,17.6,10.6,18.2,22.9,38.2,49.7,,,29.1,35.6,45.6,49.4,50.1,52.4,47.4,49.0,51.6,51.4
Days Sale Outstanding,84.0,127.3,107.7,85.7,77.5,69.1,60.6,48.1,,,94.7,72.2,60.6,44.5,50.9,46.4,48.1,39.2,50.7,43.1
Days Payable Outstanding,45.1,24.2,0.00,8.39,20.5,23.4,36.8,47.8,,,30.8,38.8,47.3,48.1,51.2,54.8,48.4,47.8,48.1,43.6
Cash Conversion Cycle,37.6,123.0,123.2,79.9,83.7,85.2,46.8,55.3,,,83.2,69.0,55.7,53.4,41.2,50.4,47.5,45.3,49.5,58.1
Debt to Asset Ratio,0.37,0.49,0.47,0.62,0.64,0.74,0.67,0.59,,,0.73,0.70,0.67,0.62,0.59,0.61,0.59,0.55,0.45,0.47
Debt to Equity Ratio,0.60,0.97,0.90,1.66,1.82,2.94,2.01,1.44,,,2.72,2.38,2.01,1.65,1.44,1.56,1.44,1.21,0.81,0.90
Interest Coverage Ratio,104.9,45.8,27.2,6.81,1.84,,4.85,8.25,,,3.64,7.49,7.40,7.55,8.44,6.54,10.7,9.98,15.3,20.8
Cash and Short Term Investments,282.2,317.9,576.5,386.0,761.6,103.8,230.8,339.6,,,192.1,336.6,230.8,180.2,162.4,105.8,339.6,390.0,164.8,180.1
"Total Receivables, Net",628.0,981.0,"1,022","1,012",791.4,567.3,581.3,504.6,,,699.7,595.1,581.3,453.7,534.1,467.4,504.6,406.9,518.5,446.0
Total Inventory,37.4,140.6,63.3,106.8,163.1,129.7,315.6,284.8,,,182.8,217.1,315.6,281.0,330.6,287.7,284.8,285.9,299.3,283.0
Total Current Assets,"1,215","1,520","1,748","1,626","1,939",950.1,"1,196","1,186",,,"1,220","1,262","1,196","1,000","1,093",927.0,"1,186","1,141","1,037",961.6
"Property/Plant/Equipment, Total - Net",111.8,259.5,310.0,388.2,384.0,473.0,402.5,331.5,,,435.2,416.4,402.5,377.5,360.2,350.2,331.5,329.2,364.1,445.2
Total Assets,"1,873","2,555","2,986","4,582","4,844","4,139","4,209","4,073",,,"4,282","4,306","4,209","3,979","4,077","3,929","4,073","3,994","3,215","3,159"
Accounts Payable,232.6,,,135.1,168.8,130.4,299.0,279.2,,,182.8,253.6,299.0,282.3,341.7,305.3,279.2,277.5,268.3,225.8
Accrued Expenses,,370.1,521.5,536.4,566.4,331.6,435.2,396.8,,,447.0,495.4,435.2,363.8,390.2,326.0,396.8,179.2,171.6,183.9
Debt Due,2.49,330.6,300.1,7.66,5.87,717.7,264.7,331.1,,,665.8,455.2,264.7,121.8,212.0,311.8,331.1,189.6,160.3,408.3
Total Current Liabilities,664.7,"1,092","1,322","1,285","1,899","1,769","1,338","1,146",,,"1,614","1,522","1,338","1,149","1,114","1,126","1,146",939.6,"1,016","1,071"
Long Term Debt,11.0,97.7,12.8,5.10,7.21,468.8,643.8,322.7,,,692.4,668.1,643.8,491.0,367.7,334.9,322.7,301.2,281.2,259.5
Total Liabilities,697.8,"1,254","1,416","2,838","3,117","3,080","2,807","2,401",,,"3,128","3,028","2,807","2,475","2,401","2,392","2,401","2,186","1,435","1,498"
Common Stock,882.7,882.7,953.9,"1,022","1,010","1,010","1,010","1,010",,,"1,010","1,010","1,010","1,010","1,010","1,010","1,010","1,010","1,016",972.5
Additional Paid-In Capital,129.5,129.5,193.6,255.2,255.8,255.8,258.2,258.3,,,255.8,255.8,258.2,258.2,258.3,258.3,258.3,258.3,322.7,322.1
Retained Earnings (Accumulated Deficit),164.9,358.0,481.0,527.0,467.7,248.8,593.8,868.1,,,347.9,471.7,593.8,695.7,867.8,732.7,868.1,"1,004",905.9,364.6
Shareholders' Equity,"1,160","1,296","1,567","1,713","1,717","1,049","1,397","1,671",,,"1,148","1,272","1,397","1,499","1,671","1,536","1,671","1,807","1,779","1,659"
Cash from Operating Activities,237.1,211.9,984.3,"1,377","1,202",-206.8,"1,065","1,161",,,27.3,526.1,209.2,385.1,191.0,247.5,337.4,346.4,106.7,368.6
Cash from Investing Activities,-357.2,-388.0,-467.9,-688.6,-351.7,-568.5,-393.9,-518.4,,,-63.4,-133.2,-91.9,-130.3,-165.8,-118.5,-103.7,-126.8,-149.9,-173.4
Cash from Financing Activities,37.8,207.8,-257.8,-878.7,-474.4,122.0,-544.3,-533.8,,,-4.70,-248.5,-223.0,-305.4,-43.1,-185.5,0.14,-169.3,-182.0,-179.9
Net Change in Cash,-82.2,31.4,258.5,-190.6,375.6,-653.3,127.1,108.8,,,-40.8,144.4,-105.8,-50.6,-17.9,-56.5,233.8,50.4,-225.2,15.3
Free Cashflows,203.8,20.3,863.0,"1,235","1,113",-346.2,996.1,"1,116",,,19.5,515.1,189.7,376.1,179.8,235.5,324.7,333.6,59.7,257.0
Free Cashflow per Share,0.23,0.023,0.92,1.23,1.10,-0.36,1.03,1.15,,,0.020,0.53,0.20,0.39,0.19,0.24,0.34,0.35,0.061,0.26
