,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Operating Income,160.2,-25.3,9.31,57.5,-61.7,-165.5,-225.4,-109.5,,,-42.4,-47.1,-55.9,-38.7,-53.3,4.00,-21.5,589.8,125.2,38.1
Net Income,139.5,-40.4,-9.67,-17.7,-96.2,-94.9,-314.1,-342.6,,,-51.1,-71.3,-111.1,-67.7,-86.8,-39.6,-148.4,402.8,39.9,2.80
EBITDA,160.9,-24.6,10.4,59.9,-41.3,-125.7,-186.8,-70.4,,,-32.5,-37.5,-46.5,-29.1,-43.5,14.3,-12.1,599.5,135.2,48.0
Gross Profit Margin,44.9%,-5.4%,26.4%,30.0%,20.0%,17.7%,14.2%,21.8%,,,14.9%,16.9%,13.3%,19.0%,14.4%,22.2%,26.4%,27.6%,25.9%,33.2%
Operating Margin,34.9%,-137.1%,1.9%,7.1%,-8.1%,-18.3%,-31.8%,-9.7%,,,-20.7%,-28.7%,-32.5%,-23.4%,-32.4%,0.9%,-6.4%,20.3%,12.9%,8.4%
Net Profit Margin,30.4%,-218.6%,-1.9%,-2.2%,-12.6%,-10.5%,-44.3%,-30.4%,,,-25.0%,-43.5%,-64.5%,-40.9%,-52.7%,-8.7%,-43.9%,13.9%,4.1%,0.6%
Return on Assets,18.4%,-6.5%,-0.5%,-0.6%,-2.7%,-2.1%,-4.6%,-3.5%,,,-2.5%,-3.3%,-3.9%,-3.5%,-3.5%,-3.0%,-3.2%,1.2%,2.7%,3.1%
Return on Equity,52.1%,-9.9%,-0.7%,-0.7%,-4.0%,-3.4%,-12.7%,-16.1%,,,-1.9%,-2.8%,-4.5%,-2.8%,-3.7%,-1.7%,-7.0%,15.8%,1.5%,0.1%
Return on Total Capital,31.1%,-9.9%,-0.4%,-0.7%,-3.5%,-2.5%,-5.3%,-5.4%,,,-3.0%,-4.2%,-5.3%,-4.7%,-5.6%,-4.9%,-5.4%,2.6%,5.5%,5.6%
SG&A to Sale,10.0%,131.7%,24.5%,23.0%,28.0%,35.9%,46.0%,31.6%,,,35.7%,45.6%,45.8%,42.4%,46.8%,21.3%,32.8%,7.3%,13.0%,24.8%
Depreciation & Amortisation,0.75,0.68,1.09,2.42,20.4,39.8,38.7,39.1,,,9.82,9.58,9.44,9.60,9.83,10.3,9.40,9.75,9.98,9.90
Tax Rate,0.0%,0.0%,63.1%,387.4%,-12.2%,10.5%,15.2%,11.5%,,,13.4%,16.8%,21.3%,14.3%,12.4%,20.0%,6.9%,21.6%,35.0%,92.5%
Current Ratio,3.13,2.81,2.95,4.97,2.91,3.17,3.09,2.18,,,3.59,3.64,3.09,3.18,2.32,2.27,2.18,1.87,1.83,2.02
Quick Ratio,0.000,0.000,0.001,0.027,0.052,0.049,0.027,0.014,,,0.051,0.056,0.027,0.026,0.019,0.015,0.014,0.009,0.014,0.010
Days Inventory Outstanding,"1,001","10,487","1,525","1,568","1,449","1,569","3,147","3,385",,,"2,520","3,084","3,724","4,267","5,195","4,167","3,929","1,168",892.2,907.2
Days Sale Outstanding,0.066,1.80,0.97,6.72,22.6,27.4,31.5,21.6,,,36.8,47.2,31.5,32.5,40.8,23.9,21.6,4.10,5.22,3.40
Days Payable Outstanding,0.48,0.00,132.8,96.4,36.8,67.3,292.5,288.9,,,168.3,247.1,399.0,450.2,383.2,255.9,248.0,74.9,58.7,62.6
Cash Conversion Cycle,"1,001","10,489","1,260","1,551","1,410","1,502","2,706","3,156",,,"2,368","2,825","3,290","3,884","4,906","3,916","3,699","1,100",839.4,844.4
Debt to Asset Ratio,0.58,0.33,0.56,0.23,0.34,0.45,0.69,0.80,,,0.60,0.64,0.69,0.71,0.75,0.77,0.80,0.72,0.71,0.73
Debt to Equity Ratio,1.38,0.50,1.25,0.30,0.53,0.88,2.31,4.16,,,1.54,1.88,2.31,2.62,3.16,3.44,4.16,2.75,2.61,2.77
Interest Coverage Ratio,7.93,,0.25,1.07,,,,,,,,,,,,0.063,,7.11,1.65,0.91
Cash and Short Term Investments,5.42,6.15,473.2,332.6,74.8,150.4,173.6,63.1,,,134.9,127.1,173.6,90.0,91.3,118.4,63.1,83.4,71.4,267.4
"Total Receivables, Net",0.083,0.091,1.33,15.0,47.3,68.1,61.2,66.6,,,80.3,97.5,61.2,63.0,74.5,62.8,66.6,43.5,66.7,43.4
Total Inventory,569.2,550.1,"2,524","2,363","2,491","3,923","6,556","9,760",,,"5,171","5,843","6,556","7,320","8,636","9,175","9,760","8,478","8,275","8,507"
Total Current Assets,574.9,556.6,"3,046","2,766","2,643","4,448","7,018","10,193",,,"5,677","6,322","7,018","7,647","8,938","9,489","10,193","8,839","8,647","9,052"
"Property/Plant/Equipment, Total - Net",4.38,3.71,68.0,233.5,730.7,708.1,691.7,682.5,,,696.0,697.7,691.7,687.6,686.1,687.7,682.5,683.2,682.8,682.8
Total Assets,637.8,607.9,"3,202","3,239","3,799","5,366","8,321","11,118",,,"6,889","7,589","8,321","9,008","10,028","10,567","11,118","9,700","9,481","9,886"
Accounts Payable,,,267.7,32.8,90.5,184.7,789.3,603.3,,,342.9,539.3,789.3,674.8,502.0,591.8,603.3,566.6,536.1,621.1
Accrued Expenses,1.97,1.83,43.6,28.6,49.6,62.5,113.0,193.8,,,62.5,75.4,113.0,70.5,81.0,90.4,193.8,205.8,81.7,94.2
Debt Due,168.3,191.3,615.5,371.4,672.2,814.6,649.9,"2,204",,,639.8,489.3,649.9,725.4,"1,720","1,842","2,204","2,348","2,654","2,409"
Total Current Liabilities,183.7,197.8,"1,034",556.4,907.7,"1,402","2,274","4,679",,,"1,583","1,736","2,274","2,408","3,846","4,179","4,679","4,733","4,712","4,478"
Long Term Debt,181.1,,740.6,183.6,330.0,"1,023","3,424","4,170",,,"2,501","3,118","3,424","4,003","3,662","3,897","4,170","2,281","2,049","2,687"
Total Liabilities,370.2,201.6,"1,780",756.6,"1,277","2,441","5,714","8,861",,,"4,101","4,870","5,714","6,424","7,521","8,089","8,861","7,026","6,773","7,177"
Common Stock,306.0,581.6,"2,159","3,237","3,237","3,885","3,885","3,885",,,"3,885","3,885","3,885","3,885","3,885","3,885","3,885","3,885","3,885","3,885"
Additional Paid-In Capital,,,,,,,,,,,,,,,,,,,,
Retained Earnings (Accumulated Deficit),-35.0,-75.4,-85.0,-103.1,-197.0,-284.9,-599.0,-940.8,,,-416.6,-487.9,-599.0,-620.3,-695.6,-722.7,-940.8,-521.6,-481.8,-479.0
Shareholders' Equity,267.6,406.4,"1,422","2,482","2,388","2,786","2,474","2,133",,,"2,657","2,586","2,474","2,453","2,378","2,351","2,133","2,552","2,592","2,594"
Cash from Operating Activities,56.8,-4.89,-306.8,-87.5,-111.8,"-1,474","-1,721","-1,823",,,-889.2,-322.5,-383.6,-636.4,-236.9,-257.4,-692.2,"1,845",12.7,-175.8
Cash from Investing Activities,-0.94,-0.005,-470.2,-239.4,-396.8,227.6,-353.2,-416.1,,,-256.3,-34.6,-57.5,-61.9,-387.5,-21.1,54.4,-9.46,-4.97,-7.50
Cash from Financing Activities,-57.9,5.62,"1,244",186.2,250.8,"1,322","2,097","2,129",,,"1,207",349.3,487.6,614.6,625.7,305.6,582.6,"-1,815",-19.8,379.3
Net Change in Cash,-2.02,0.73,467.1,-140.6,-257.8,75.6,23.2,-110.4,,,61.1,-7.82,46.5,-83.6,1.34,27.1,-55.2,20.3,-12.1,196.0
Free Cashflows,55.9,-4.89,-309.9,-90.9,-152.7,"-1,491","-1,734","-1,848",,,-893.5,-323.7,-386.9,-640.6,-241.4,-269.6,-696.1,"1,836",3.28,-183.2
Free Cashflow per Share,0.18,-0.008,-0.14,-0.028,-0.047,-0.38,-0.45,-0.48,,,-0.23,-0.083,-0.100,-0.16,-0.062,-0.069,-0.18,0.47,0.001,-0.047
