,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
EBITDA,166.7,203.7,181.0,203.2,236.4,221.3,282.0,354.9,,,73.5,76.2,69.5,82.3,114.9,82.7,60.2,76.2,57.1,60.0
Gross Profit Margin,27.5%,30.6%,28.8%,31.8%,32.4%,29.6%,31.0%,33.1%,,,30.6%,31.8%,31.4%,29.1%,31.4%,28.3%,31.1%,28.0%,26.3%,25.3%
Operating Margin,7.1%,8.4%,6.7%,6.9%,7.2%,5.2%,6.8%,8.7%,,,7.1%,7.6%,6.5%,9.1%,12.5%,8.8%,4.7%,7.4%,4.5%,5.1%
Net Profit Margin,3.0%,5.2%,4.5%,5.0%,5.2%,4.1%,5.0%,6.5%,,,5.2%,5.5%,4.7%,7.9%,9.2%,6.7%,3.7%,5.3%,2.7%,0.6%
Return on Assets,4.5%,7.8%,7.1%,7.6%,7.1%,5.2%,5.7%,7.8%,,,5.4%,6.5%,5.7%,6.3%,7.6%,8.3%,8.1%,7.3%,5.4%,3.7%
Return on Equity,15.4%,16.5%,15.0%,16.8%,17.7%,13.3%,14.6%,18.1%,,,4.5%,4.5%,3.5%,5.1%,6.8%,4.4%,2.7%,3.4%,1.9%,0.4%
Return on Total Capital,13.4%,14.7%,13.2%,13.6%,13.7%,8.6%,10.3%,13.7%,,,10.1%,12.3%,10.3%,11.6%,14.1%,14.1%,13.7%,12.5%,9.8%,6.8%
SG&A to Sale,20.5%,22.2%,22.1%,24.9%,25.3%,24.5%,24.2%,24.4%,,,23.5%,24.2%,24.9%,20.0%,18.9%,19.5%,26.3%,20.5%,21.8%,20.3%
Depreciation & Amortisation,46.8,48.9,45.6,48.2,65.1,84.1,94.4,98.7,,,23.7,23.8,23.8,23.9,24.3,23.3,24.3,24.5,24.2,24.6
Tax Rate,36.5%,26.2%,21.0%,19.6%,19.8%,20.4%,21.3%,20.9%,,,17.9%,12.6%,31.6%,23.7%,21.0%,16.8%,21.4%,15.0%,15.2%,18.3%
Current Ratio,0.62,0.88,0.89,0.80,0.73,0.72,0.68,0.89,,,0.68,0.69,0.68,0.74,0.81,0.85,0.89,0.93,0.85,0.85
Quick Ratio,0.38,0.52,0.52,0.50,0.44,0.42,0.40,0.50,,,0.33,0.38,0.40,0.35,0.44,0.48,0.50,0.46,0.46,0.40
Days Inventory Outstanding,44.0,45.9,41.6,42.7,43.0,38.2,40.1,44.6,,,43.8,46.5,44.5,42.4,43.3,45.2,47.8,50.7,49.4,51.2
Days Sale Outstanding,61.0,58.3,53.5,59.5,59.9,54.4,55.5,56.2,,,45.5,52.0,55.5,51.2,55.2,53.2,58.8,52.6,55.2,50.5
Days Payable Outstanding,37.8,34.9,29.3,30.1,34.1,32.8,32.0,33.4,,,30.8,31.6,30.8,31.7,33.6,33.6,34.7,33.8,29.8,29.8
Cash Conversion Cycle,65.0,70.2,67.1,64.0,63.9,58.7,63.9,62.6,,,57.0,64.7,68.0,63.5,62.4,67.4,67.0,75.3,74.5,73.2
Debt to Asset Ratio,0.71,0.54,0.53,0.59,0.63,0.64,0.62,0.56,,,0.66,0.64,0.62,0.61,0.59,0.56,0.56,0.55,0.57,0.57
Debt to Equity Ratio,2.55,1.17,1.14,1.42,1.68,1.79,1.64,1.28,,,1.92,1.80,1.64,1.59,1.43,1.26,1.28,1.23,1.32,1.35
Interest Coverage Ratio,3.43,6.12,7.03,9.51,7.22,3.70,4.46,6.96,,,4.66,4.87,4.36,5.78,9.21,6.87,4.39,6.46,3.85,4.06
Cash and Short Term Investments,10.2,30.2,27.1,26.9,66.8,79.3,81.5,79.2,,,118.5,60.2,81.5,194.4,120.3,57.2,79.2,125.0,93.0,104.7
"Total Receivables, Net",284.3,294.9,295.9,364.2,392.0,396.9,418.2,450.9,,,340.0,392.8,418.2,384.1,417.3,400.6,450.9,411.0,432.4,398.6
Total Inventory,161.2,160.6,167.5,189.0,191.3,201.5,214.9,264.0,,,241.2,247.5,214.9,225.4,225.9,249.2,264.0,293.0,260.9,323.5
Total Current Assets,467.3,496.3,502.8,586.2,656.3,682.4,720.0,800.1,,,707.0,705.4,720.0,810.4,769.2,711.6,800.1,837.0,796.4,841.6
"Property/Plant/Equipment, Total - Net",347.3,383.3,431.6,639.7,825.4,846.1,929.7,922.5,,,955.0,835.4,929.7,927.9,931.7,928.2,922.5,917.8,917.1,914.9
Total Assets,"1,177","1,257","1,308","1,609","1,873","2,291","2,476","2,406",,,"2,337","2,341","2,476","2,559","2,391","2,328","2,406","2,438","2,392","2,433"
Accounts Payable,126.9,118.0,112.9,138.0,164.1,173.3,159.1,199.1,,,170.0,161.3,159.1,169.8,180.7,173.1,199.1,171.9,162.6,176.9
Accrued Expenses,,63.6,69.3,94.7,80.7,90.1,119.2,118.9,,,107.7,126.4,119.2,123.3,123.1,125.1,118.9,117.9,127.2,132.8
Debt Due,542.4,349.9,359.5,459.6,605.9,639.6,741.4,538.6,,,722.2,707.9,741.4,756.5,593.4,499.3,538.6,567.2,603.9,655.4
Total Current Liabilities,756.5,566.2,566.7,735.7,897.5,952.0,"1,057",899.9,,,"1,037","1,023","1,057","1,097",951.1,832.4,899.9,904.2,931.6,991.5
Long Term Debt,50.2,68.2,81.4,153.7,201.1,444.1,381.6,336.5,,,425.3,402.8,381.6,370.8,351.0,359.7,336.5,324.3,301.6,280.4
Total Liabilities,840.5,677.4,695.9,943.9,"1,173","1,469","1,538","1,348",,,"1,538","1,503","1,538","1,570","1,406","1,298","1,348","1,342","1,360","1,399"
Common Stock,80.9,242.6,242.6,242.6,242.6,323.4,323.4,323.4,,,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4
Additional Paid-In Capital,50.3,87.8,87.8,87.8,87.8,87.8,87.8,87.8,,,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8
Retained Earnings (Accumulated Deficit),113.4,157.5,190.1,242.3,279.9,322.3,363.8,483.9,,,299.0,336.7,363.8,414.6,410.2,455.6,483.9,521.0,457.7,460.1
Shareholders' Equity,329.5,578.3,611.0,663.2,698.8,822.1,936.6,"1,057",,,798.9,836.5,936.6,987.5,983.0,"1,029","1,057","1,094","1,030","1,033"
Cash from Operating Activities,110.8,141.8,139.2,136.6,170.3,204.4,222.0,275.7,,,70.3,23.2,49.7,131.0,64.2,48.1,32.5,48.4,62.6,10.9
Cash from Investing Activities,-70.0,-13.8,-82.3,-225.2,-233.2,-444.6,-125.1,77.9,,,-16.8,-34.2,-26.5,-12.2,125.7,-17.0,-18.5,-9.74,-16.7,-20.5
Cash from Financing Activities,-36.9,-108.0,-59.9,88.4,102.7,252.8,-95.6,-356.0,,,-24.8,-47.3,-1.98,-5.82,-264.0,-94.2,8.02,7.19,-76.9,21.4
Net Change in Cash,4.02,20.0,-3.06,-0.20,39.8,12.5,1.37,-2.36,,,28.7,-58.3,21.3,112.9,-74.1,-63.2,22.0,45.8,-31.1,11.7
Free Cashflows,106.0,60.8,52.7,-95.5,-23.7,49.9,130.8,194.3,,,53.0,-11.3,21.0,117.4,38.7,29.4,8.87,36.2,44.8,-10.5
Free Cashflow per Share,16.4,2.51,2.17,-3.94,-0.98,1.54,4.04,6.01,,,1.64,-0.35,0.65,3.63,1.20,0.91,0.27,1.12,1.38,-0.32
