,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Depreciation & Amortisation,,,,18.3,20.6,28.3,27.4,27.1,,,6.86,7.46,6.67,6.94,6.81,7.08,6.64,6.20,6.15,6.26
Tax Rate,,,,22.8%,21.4%,21.3%,16.8%,23.4%,,,18.4%,18.5%,9.5%,19.9%,22.4%,24.1%,27.9%,18.5%,14.1%,19.8%
Current Ratio,,,,2.79,2.72,3.73,15.0,16.0,,,5.70,6.00,15.0,16.0,19.1,20.7,16.0,18.2,23.3,26.7
Quick Ratio,,,,1.42,1.06,1.12,1.59,2.12,,,1.13,1.39,1.59,10.8,1.53,1.80,2.12,1.55,1.99,5.79
Days Inventory Outstanding,,,,123.7,97.6,93.8,127.1,228.2,,,130.1,134.0,127.5,124.7,155.9,251.2,308.2,320.3,293.1,258.8
Days Sale Outstanding,,,,98.8,67.8,53.5,59.2,74.5,,,39.3,42.4,59.2,52.0,42.0,43.8,68.0,44.8,42.3,32.8
Days Payable Outstanding,,,,134.7,67.3,18.7,15.9,10.1,,,11.8,9.14,9.11,9.88,8.27,8.72,7.49,8.34,7.33,5.21
Cash Conversion Cycle,,,,87.8,141.5,131.1,175.7,290.0,,,165.6,170.1,167.3,174.2,192.9,287.2,357.2,369.1,331.6,292.9
Debt to Asset Ratio,,,,0.31,0.31,0.24,0.077,0.071,,,0.18,0.17,0.077,0.073,0.064,0.064,0.071,0.064,0.055,0.051
Debt to Equity Ratio,,,,0.46,0.45,0.32,0.084,0.077,,,0.21,0.20,0.084,0.079,0.068,0.069,0.077,0.069,0.059,0.054
Interest Coverage Ratio,,,,,"1,363","1,246",718.5,870.2,,,526.9,616.7,768.7,"1,007",508.6,562.2,"1,492",867.4,646.6,"1,207"
Cash and Short Term Investments,,,,109.4,174.8,233.3,"1,411","1,033",,,296.6,235.2,"1,411","1,496","1,299","1,092","1,033","1,146","1,150","1,246"
"Total Receivables, Net",,,,219.6,207.5,199.1,192.1,234.6,,,137.6,141.9,192.1,167.1,140.3,148.9,234.6,155.0,150.1,117.0
Total Inventory,,,,134.9,128.8,198.4,193.6,493.4,,,225.5,199.7,193.6,171.2,295.3,434.2,493.4,486.0,425.9,390.6
Total Current Assets,,,,480.0,534.2,660.7,"1,801","1,779",,,690.9,610.9,"1,801","1,868","1,757","1,706","1,779","1,822","1,759","1,784"
"Property/Plant/Equipment, Total - Net",,,,83.3,87.7,165.5,170.6,149.4,,,165.3,166.2,170.6,163.9,163.3,155.8,149.4,148.2,145.9,145.6
Total Assets,,,,646.4,727.2,873.3,"2,027","1,980",,,912.2,834.2,"2,027","2,086","1,972","1,917","1,980","2,024","1,974","1,999"
Accounts Payable,,,,146.8,34.9,30.2,18.7,11.8,,,19.7,9.35,18.7,10.2,14.6,10.8,11.8,13.7,9.09,7.36
Accrued Expenses,,,,,88.0,95.9,,16.2,,,63.6,73.1,,0.57,0.027,0.017,16.2,0.017,0.020,0.017
Debt Due,,,,1.38,1.22,2.16,2.25,1.93,,,2.19,2.22,2.25,2.11,1.96,1.82,1.93,1.65,1.65,1.61
Total Current Liabilities,,,,172.3,196.1,177.3,120.4,110.9,,,121.3,101.7,120.4,117.0,91.9,82.6,110.9,99.9,75.3,66.9
Long Term Debt,,,,3.00,3.27,5.59,3.34,3.27,,,4.48,3.91,3.34,2.93,2.52,2.10,3.27,2.85,2.44,2.08
Total Liabilities,,,,202.2,225.0,212.4,157.0,140.7,,,161.2,140.3,157.0,151.9,126.0,122.7,140.7,130.4,109.2,101.8
Common Stock,,,,200.0,200.0,350.0,770.0,770.0,,,570.0,570.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0
Additional Paid-In Capital,,,,,,,918.0,918.0,,,,,918.0,918.0,918.0,918.0,918.0,918.0,918.0,918.0
Retained Earnings (Accumulated Deficit),,,,197.2,251.8,260.6,131.8,98.2,,,130.6,73.6,131.8,193.0,104.3,53.0,98.2,149.9,171.7,204.7
Shareholders' Equity,,,,444.2,502.2,661.0,"1,870","1,836",,,751.0,694.0,"1,870","1,931","1,843","1,791","1,836","1,888","1,859","1,892"
Cash from Operating Activities,,,,116.3,196.1,238.9,232.5,-172.7,,,32.6,50.0,69.4,83.7,-75.6,-127.4,-53.4,110.4,97.5,87.3
Cash from Investing Activities,,,,-120.3,86.8,-38.5,-335.8,-191.3,,,-7.96,-8.17,-311.0,-802.5,645.5,-203.0,168.7,-107.6,-189.4,72.7
Cash from Financing Activities,,,,35.4,-192.5,-141.8,980.9,-190.1,,,-32.6,-103.2,"1,117",2.47,-116.1,-77.6,1.23,1.20,-77.5,0.69
Net Change in Cash,,,,31.4,90.4,58.5,877.6,-554.1,,,-7.95,-61.4,875.8,-716.6,454.6,-408.3,116.3,3.82,-169.8,160.6
Free Cashflows,,,,29.2,163.1,200.1,201.0,-191.4,,,25.9,42.3,58.7,82.2,-82.2,-130.4,-61.1,107.0,93.2,83.5
Free Cashflow per Share,,,,0.038,0.21,0.26,0.26,-0.25,,,0.034,0.055,0.076,0.11,-0.11,-0.17,-0.079,0.14,0.12,0.11
