,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
EBITDA,270.6,431.1,502.7,724.6,873.1,994.0,"1,056","1,115",,,244.4,253.3,314.1,274.2,277.4,274.6,272.5,298.6,295.5,250.9
Gross Profit Margin,45.6%,46.9%,54.4%,61.6%,62.5%,64.0%,63.1%,64.3%,,,62.0%,62.4%,66.0%,64.5%,64.3%,64.5%,63.8%,56.9%,51.6%,47.3%
Operating Margin,22.2%,28.6%,30.2%,39.1%,41.9%,45.5%,44.6%,45.1%,,,43.0%,43.8%,48.1%,45.9%,47.0%,45.5%,42.2%,39.5%,32.8%,28.2%
Net Profit Margin,10.6%,17.2%,21.4%,30.4%,37.4%,39.1%,40.1%,38.6%,,,39.7%,41.4%,39.4%,40.4%,39.9%,36.7%,37.5%,34.7%,28.5%,27.6%
Return on Assets,1.6%,4.0%,5.9%,10.3%,9.2%,7.3%,7.6%,7.2%,,,7.4%,7.5%,7.5%,7.4%,7.5%,7.4%,7.0%,6.8%,6.6%,6.4%
Return on Equity,10.4%,20.1%,11.3%,16.6%,7.7%,8.3%,8.8%,8.8%,,,2.2%,2.3%,2.3%,2.3%,2.3%,2.1%,2.2%,2.2%,2.0%,1.8%
Return on Total Capital,1.9%,5.3%,9.7%,16.6%,7.7%,8.3%,8.8%,8.8%,,,8.8%,8.8%,8.8%,8.8%,9.4%,9.0%,8.8%,8.5%,8.7%,8.2%
SG&A to Sale,26.6%,23.0%,24.2%,22.5%,20.6%,18.5%,18.5%,19.2%,,,19.0%,18.6%,17.8%,18.6%,17.3%,19.0%,21.6%,17.4%,18.8%,19.1%
Depreciation & Amortisation,126.7,153.8,149.9,155.0,160.2,161.3,177.0,176.0,,,44.0,44.0,44.4,43.5,43.9,44.3,44.4,64.0,85.3,85.2
Tax Rate,23.8%,25.4%,20.9%,20.6%,20.3%,20.1%,22.3%,21.5%,,,20.8%,20.6%,26.4%,21.4%,21.5%,21.2%,21.7%,20.6%,22.8%,21.0%
Current Ratio,2.00,1.49,1.28,1.21,11.6,9.75,6.01,3.72,,,7.42,6.42,6.01,5.44,5.09,3.95,3.72,3.36,3.13,3.14
Quick Ratio,1.93,1.44,0.074,0.067,0.62,0.11,0.046,0.036,,,0.054,0.047,0.046,0.044,0.035,0.027,0.036,0.095,0.14,0.16
Days Inventory Outstanding,13.5,9.35,8.78,8.25,7.39,7.15,6.51,6.71,,,6.23,6.16,6.35,6.24,5.95,6.03,6.51,6.01,4.98,4.54
Days Sale Outstanding,82.4,38.1,15.3,8.70,70.7,13.8,8.18,8.51,,,7.74,7.96,8.18,8.33,6.42,6.18,8.51,23.9,32.5,37.1
Days Payable Outstanding,41.2,27.1,20.7,17.9,15.8,6.86,12.4,26.8,,,14.5,21.0,23.5,25.4,25.4,22.7,24.8,25.0,21.7,20.0
Cash Conversion Cycle,54.8,30.0,44.5,4.87,56.5,72.2,-2.23,-10.3,,,0.54,-4.24,-6.30,-7.35,-7.62,-5.05,-11.7,6.90,21.8,34.9
Debt to Asset Ratio,0.84,0.80,0.49,0.36,0.14,0.14,0.17,0.21,,,0.15,0.16,0.17,0.17,0.18,0.20,0.21,0.22,0.23,0.23
Debt to Equity Ratio,5.38,3.91,0.98,0.56,0.16,0.16,0.20,0.27,,,0.18,0.19,0.20,0.21,0.22,0.26,0.27,0.28,0.29,0.29
Interest Coverage Ratio,,,8.34,38.5,"2,444","1,537","1,659","1,319",,,"1,964","1,635","1,410","1,311","1,478","1,622","1,015","2,270","2,275","2,053"
Cash and Short Term Investments,950.8,647.7,772.9,569.5,"2,455","2,608","4,463","2,091",,,"3,814","3,924","4,463","4,446","3,828","3,225","2,091","1,656","1,185","1,243"
"Total Receivables, Net",146.3,101.1,48.9,34.4,326.3,67.9,43.1,47.4,,,39.3,40.9,43.1,44.8,35.1,34.2,47.4,138.1,199.1,233.9
Total Inventory,13.1,13.3,12.4,12.7,12.9,12.6,12.7,14.0,,,11.7,12.0,12.7,11.6,11.6,11.9,14.0,12.3,12.9,13.0
Total Current Assets,"1,137",776.5,840.3,625.0,"6,119","5,768","5,590","4,866",,,"5,432","5,532","5,590","5,598","5,025","4,946","4,866","4,892","4,461","4,537"
"Property/Plant/Equipment, Total - Net","1,023","1,110","2,757","2,914","3,024","3,578","4,589","6,128",,,"3,995","4,290","4,589","4,899","5,115","5,726","6,128","6,473","6,480","6,545"
Total Assets,"4,217","4,058","4,375","4,107","9,547","9,822","10,491","11,339",,,"9,835","10,187","10,491","10,817","10,464","11,000","11,339","11,707","11,347","11,532"
Accounts Payable,39.8,36.7,23.9,30.4,24.4,,48.3,58.6,,,37.7,43.0,48.3,50.9,48.2,40.2,58.6,50.5,59.0,55.0
Accrued Expenses,142.0,63.0,33.3,29.3,39.2,,37.9,49.1,,,43.7,60.6,37.9,48.4,47.8,59.3,49.1,89.4,124.3,163.9
Debt Due,0.00,61.0,183.8,0.72,1.97,2.11,3.86,3.74,,,2.72,3.29,3.86,3.70,3.33,4.44,3.74,3.40,3.05,1.64
Total Current Liabilities,569.7,521.5,657.6,516.1,528.9,591.6,930.0,"1,309",,,732.0,861.4,930.0,"1,029",987.9,"1,251","1,309","1,457","1,424","1,444"
Long Term Debt,"2,907","2,316",376.5,2.21,6.29,4.18,8.51,3.67,,,4.15,6.46,8.51,7.67,6.82,4.90,3.67,3.26,2.85,2.43
Total Liabilities,"3,556","3,230","2,155","1,471","1,344","1,356","1,757","2,377",,,"1,502","1,657","1,757","1,880","1,888","2,238","2,377","2,544","2,567","2,595"
Common Stock,572.0,572.0,"1,947","2,100","2,800","2,800","2,800","2,800",,,"2,800","2,800","2,800","2,800","2,800","2,800","2,800","2,800","2,800","2,800"
Additional Paid-In Capital,0.00,0.00,,,"4,410","4,410","4,410","4,410",,,"4,410","4,410","4,410","4,410","4,410","4,410","4,410","4,410","4,410","4,410"
Retained Earnings (Accumulated Deficit),89.1,255.1,255.8,540.8,997.9,"1,261","1,529","1,757",,,"1,128","1,326","1,529","1,733","1,371","1,557","1,757","1,958","1,576","1,732"
Shareholders' Equity,661.1,827.1,"2,200","2,636","8,203","8,466","8,734","8,961",,,"8,333","8,531","8,734","8,937","8,576","8,761","8,961","9,162","8,780","8,937"
Cash from Operating Activities,658.3,223.4,355.2,493.6,551.1,688.1,742.6,980.9,,,136.2,188.1,243.9,221.0,155.6,209.4,394.8,157.5,130.5,137.1
Cash from Investing Activities,-939.4,-311.3,-409.4,62.4,"-5,441",-295.4,-102.9,22.0,,,310.1,-166.9,-126.1,-321.2,399.4,-130.1,73.9,-496.0,297.5,-175.3
Cash from Financing Activities,420.1,-104.4,1.35,-560.8,"4,917",-443.5,-507.1,-565.6,,,-504.6,-0.80,-1.10,-1.17,-561.4,-0.95,-2.15,-0.85,-560.8,-1.91
Net Change in Cash,139.0,-192.3,-52.8,-4.79,27.5,-50.9,132.5,437.3,,,-58.3,20.4,116.7,-101.3,-6.33,78.4,466.5,-339.3,-132.8,-40.1
Free Cashflows,12.4,-45.3,355.2,493.6,551.1,688.1,710.3,921.2,,,136.2,188.1,211.5,205.5,148.6,199.1,335.1,129.1,97.1,111.3
Free Cashflow per Share,0.004,-0.016,0.13,0.18,0.20,0.25,0.25,0.33,,,0.049,0.067,0.076,0.073,0.053,0.071,0.12,0.046,0.035,0.040
