,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
"Selling/General/Administrative Expenses, Total",170.5,175.7,193.2,215.4,225.2,230.4,225.5,194.8,,,60.9,54.3,59.3,48.8,45.6,47.3,53.1,46.0,38.2,33.7
Operating Income,67.0,63.7,96.9,140.7,119.1,131.4,122.8,110.1,,,24.8,37.6,31.5,29.8,21.5,29.6,29.3,17.2,12.6,16.9
Net Income,50.2,55.1,78.8,118.8,100.6,131.4,108.2,94.7,,,21.0,31.5,31.5,25.1,18.7,25.1,25.8,15.3,11.6,14.9
EBITDA,73.4,71.1,105.2,149.3,134.6,148.3,137.1,123.8,,,28.4,41.2,35.0,33.2,24.8,33.0,32.7,20.5,16.0,20.3
Gross Profit Margin,81.7%,83.7%,83.2%,83.6%,84.1%,85.9%,83.8%,82.5%,,,83.9%,83.0%,83.6%,82.8%,83.1%,82.4%,81.7%,83.3%,78.7%,80.0%
Operating Margin,23.0%,22.3%,27.8%,33.0%,29.1%,31.2%,29.5%,29.8%,,,24.3%,33.9%,29.0%,31.4%,26.6%,31.7%,29.0%,22.6%,19.6%,26.7%
Net Profit Margin,17.3%,19.3%,22.6%,27.9%,24.6%,31.2%,26.0%,25.6%,,,20.6%,28.5%,29.0%,26.5%,23.2%,26.9%,25.6%,20.2%,18.0%,23.5%
Return on Assets,16.0%,13.2%,17.9%,23.3%,16.9%,19.6%,15.6%,14.1%,,,18.2%,19.3%,16.4%,15.7%,16.2%,16.1%,14.6%,12.6%,12.1%,11.2%
Return on Equity,13.5%,14.5%,19.5%,23.1%,17.7%,20.2%,17.2%,15.4%,,,3.7%,5.3%,5.0%,3.8%,3.3%,4.3%,4.2%,2.4%,2.1%,2.6%
Return on Total Capital,13.4%,14.5%,19.5%,23.1%,17.7%,20.2%,17.2%,15.4%,,,21.7%,20.4%,17.2%,16.7%,18.9%,17.0%,15.4%,13.5%,14.2%,12.0%
SG&A to Sale,58.6%,61.4%,55.4%,50.6%,55.0%,54.7%,54.2%,52.7%,,,59.6%,49.0%,54.6%,51.4%,56.5%,50.7%,52.7%,60.7%,59.1%,53.2%
Depreciation & Amortisation,6.44,7.48,8.30,8.65,15.4,16.8,14.3,13.6,,,3.60,3.59,3.51,3.39,3.38,3.42,3.42,3.35,3.38,3.40
Tax Rate,29.5%,23.3%,24.1%,19.6%,19.8%,20.0%,17.8%,19.5%,,,20.3%,19.8%,11.6%,19.9%,19.9%,19.8%,18.4%,19.6%,20.1%,20.2%
Current Ratio,10.3,8.15,7.71,11.1,9.65,11.8,15.2,15.4,,,13.9,15.9,15.2,13.4,14.9,15.9,15.4,14.6,16.7,20.0
Quick Ratio,7.26,4.99,0.23,0.34,4.19,6.38,7.28,8.63,,,7.65,8.32,7.28,6.08,8.10,8.19,8.63,7.87,10.6,12.3
Days Inventory Outstanding,311.8,325.3,252.2,241.4,288.9,309.9,279.4,336.2,,,309.6,320.9,297.8,273.6,301.0,375.2,394.7,393.5,397.0,426.8
Days Sale Outstanding,14.7,9.18,11.1,11.8,8.99,4.30,4.00,5.18,,,6.34,7.96,4.00,6.39,5.49,5.43,5.18,5.26,5.29,4.36
Days Payable Outstanding,12.9,11.0,9.80,8.76,9.13,11.0,8.91,9.23,,,14.1,11.4,9.38,10.1,9.63,16.4,17.6,7.05,7.28,8.24
Cash Conversion Cycle,320.0,328.1,249.3,244.6,289.1,305.7,275.2,331.2,,,302.9,317.2,295.4,266.8,300.3,355.0,390.3,395.1,391.6,426.9
Debt to Asset Ratio,0.094,0.11,0.12,0.085,0.097,0.087,0.074,0.077,,,0.079,0.072,0.074,0.082,0.077,0.074,0.077,0.081,0.082,0.074
Debt to Equity Ratio,0.10,0.12,0.13,0.092,0.11,0.096,0.080,0.084,,,0.086,0.077,0.080,0.090,0.084,0.080,0.084,0.088,0.089,0.080
Interest Coverage Ratio,302.1,385.3,"1,107","7,860",,,,,,,,,,,,,,,,
Cash and Short Term Investments,278.6,279.0,302.5,376.9,409.2,538.0,514.8,495.8,,,436.8,466.0,514.8,548.7,443.7,456.9,495.8,518.3,430.2,447.5
"Total Receivables, Net",11.7,7.19,10.6,13.7,10.1,4.97,4.55,5.25,,,7.18,8.98,4.55,7.29,5.94,5.62,5.25,5.06,4.85,3.64
Total Inventory,42.3,40.8,40.0,52.3,50.6,50.6,52.7,66.8,,,56.4,57.4,52.7,51.4,58.5,73.5,66.8,65.2,68.2,66.5
Total Current Assets,334.9,330.4,358.0,446.6,473.2,595.6,573.6,569.4,,,502.9,534.8,573.6,609.8,510.6,538.3,569.4,590.5,504.9,519.2
"Property/Plant/Equipment, Total - Net",71.1,88.1,91.5,105.7,146.7,106.7,93.8,83.6,,,100.6,97.2,93.8,90.5,88.5,85.3,83.6,81.2,78.0,74.7
Total Assets,410.2,426.2,457.2,562.6,629.0,711.2,678.8,665.7,,,613.9,642.8,678.8,712.1,611.3,636.3,665.7,684.9,597.1,608.1
Accounts Payable,1.64,1.18,1.96,1.39,1.86,1.75,1.55,1.74,,,2.12,1.92,1.55,2.29,1.23,4.53,1.74,0.63,1.82,0.79
Accrued Expenses,16.5,21.7,25.4,22.4,25.0,23.0,19.4,19.1,,,18.6,19.5,19.4,21.2,18.9,19.9,19.1,20.0,18.0,18.5
Debt Due,0.86,0.88,0.47,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Total Current Liabilities,32.6,40.5,46.4,40.2,49.0,50.3,37.8,36.9,,,36.3,33.6,37.8,45.7,34.2,33.8,36.9,40.5,30.2,26.0
Long Term Debt,1.35,0.47,,,,,,,,,,,,,,,,,,
Total Liabilities,38.6,46.2,52.9,47.6,60.8,62.1,50.5,51.6,,,48.6,46.0,50.5,58.6,47.2,47.1,51.6,55.4,48.8,44.9
Common Stock,200.0,200.0,200.0,272.0,274.5,300.0,300.0,300.0,,,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
Additional Paid-In Capital,82.9,82.9,82.9,82.9,148.4,166.9,166.9,166.9,,,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9
Retained Earnings (Accumulated Deficit),88.8,97.1,121.4,160.2,145.2,182.2,161.4,147.2,,,98.3,129.9,161.4,186.5,97.2,122.3,147.2,162.6,81.3,96.2
Shareholders' Equity,371.6,380.0,404.3,515.0,568.2,649.1,628.3,614.2,,,565.3,596.8,628.3,653.5,564.2,589.2,614.2,629.5,548.2,563.1
Cash from Operating Activities,63.0,73.3,94.3,104.2,139.1,120.3,102.2,87.2,,,-0.55,31.7,42.4,34.0,2.71,13.1,37.5,23.1,2.43,16.8
Cash from Investing Activities,-232.1,8.10,179.0,-21.3,-254.7,-60.3,48.6,-41.2,,,47.2,-2.50,6.51,-0.13,-0.19,0.062,-40.9,-0.56,-0.17,-0.025
Cash from Financing Activities,138.8,-50.9,-54.9,-8.47,-47.5,-51.3,-129.0,-108.0,,,-129.0,0.00,0.00,,-108.0,0.00,0.00,,-92.9,0.00
Net Change in Cash,-30.3,30.6,218.3,74.5,-163.1,8.69,21.8,-61.9,,,-82.4,29.2,48.9,33.8,-105.5,13.1,-3.44,22.5,-90.6,16.7
Free Cashflows,45.2,52.6,78.3,79.1,85.4,119.0,100.5,83.8,,,-0.86,31.0,42.6,33.8,1.01,12.9,36.1,22.5,1.89,16.7
Free Cashflow per Share,0.094,0.11,0.16,0.15,0.16,0.20,0.17,0.14,,,-0.001,0.052,0.071,0.056,0.002,0.021,0.060,0.037,0.003,0.028
