,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Gross Profit Margin,12.2%,28.6%,32.2%,34.4%,33.7%,26.4%,24.2%,15.0%,,,23.9%,24.0%,25.1%,17.3%,16.2%,13.4%,13.1%,19.8%,19.5%,18.2%
Operating Margin,-71.2%,12.0%,16.0%,19.9%,15.4%,10.1%,9.2%,2.6%,,,9.9%,7.8%,12.0%,4.2%,0.6%,2.6%,2.9%,9.9%,8.2%,6.8%
Net Profit Margin,-74.9%,17.4%,13.5%,17.4%,12.8%,6.9%,5.5%,0.8%,,,6.2%,4.7%,7.1%,2.5%,-2.3%,1.9%,1.3%,8.6%,8.3%,6.4%
Return on Assets,-49.1%,16.5%,14.8%,13.9%,9.1%,4.2%,3.7%,0.5%,,,1.5%,1.9%,3.6%,3.2%,1.9%,1.4%,0.5%,1.5%,3.6%,4.3%
Return on Equity,0.0%,65.0%,44.9%,17.4%,13.5%,6.4%,5.2%,0.7%,,,1.5%,1.2%,1.5%,0.5%,-0.5%,0.4%,0.3%,1.9%,2.3%,1.2%
Return on Total Capital,-43.3%,19.4%,16.6%,13.5%,10.8%,5.4%,4.6%,0.7%,,,1.9%,2.5%,4.6%,4.3%,2.5%,1.8%,0.7%,1.9%,4.5%,5.3%
SG&A to Sale,28.2%,16.6%,16.3%,14.6%,18.2%,16.4%,15.0%,12.5%,,,14.0%,16.2%,13.0%,13.1%,15.5%,10.8%,10.3%,10.0%,11.2%,11.4%
Depreciation & Amortisation,12.5,158.5,266.8,369.6,487.7,512.9,521.7,568.0,,,129.8,130.6,132.2,140.8,142.0,143.3,141.9,140.6,142.3,145.5
Tax Rate,0.0%,16.0%,0.0%,-5.8%,5.1%,-11.9%,-8.7%,214.3%,,,-1.5%,14.1%,-30.7%,-275.2%,51.4%,-293.5%,-87.9%,-1.7%,-12.8%,-3.1%
Current Ratio,0.96,0.77,1.18,1.87,1.46,0.81,0.89,0.91,,,0.79,0.72,0.89,0.85,0.84,0.86,0.91,0.96,1.01,1.11
Quick Ratio,0.91,0.43,0.82,1.04,0.84,0.50,0.41,0.45,,,0.40,0.40,0.41,0.45,0.37,0.43,0.45,0.50,0.64,0.54
Days Inventory Outstanding,13.0,33.1,32.7,45.5,58.6,55.1,54.3,63.2,,,54.2,54.4,58.0,66.8,67.4,62.8,60.1,61.6,53.0,55.1
Days Sale Outstanding,327.6,69.5,55.7,62.7,62.7,61.0,47.3,59.4,,,58.5,59.2,47.3,69.0,50.3,52.5,59.4,68.6,75.0,52.9
Days Payable Outstanding,41.3,42.5,30.9,36.3,39.2,29.8,29.6,37.0,,,52.2,43.6,38.7,39.5,41.2,36.7,34.3,37.4,36.7,38.4
Cash Conversion Cycle,94.9,54.6,58.4,59.8,87.1,99.3,69.3,80.6,,,73.9,71.5,72.7,83.0,85.7,81.9,77.7,81.7,81.5,75.7
Debt to Asset Ratio,1.02,0.80,0.70,0.31,0.32,0.33,0.30,0.28,,,0.32,0.32,0.30,0.32,0.31,0.29,0.28,0.28,0.25,0.22
Debt to Equity Ratio,-46.7,4.00,2.32,0.45,0.47,0.50,0.42,0.39,,,0.48,0.47,0.42,0.48,0.46,0.40,0.39,0.38,0.34,0.28
Interest Coverage Ratio,,3.92,6.47,12.4,11.4,7.21,8.30,2.30,,,8.87,7.34,11.5,3.48,0.54,2.22,3.13,11.1,13.4,9.52
Cash and Short Term Investments,167.6,36.1,83.7,151.8,110.0,33.8,109.8,114.6,,,139.5,107.7,109.8,114.1,146.1,65.0,114.6,130.8,62.3,53.2
"Total Receivables, Net",948.6,764.3,996.3,"1,065","1,091",896.2,724.2,782.2,,,819.4,885.6,724.2,"1,025",730.6,730.4,782.2,903.1,"1,051",726.4
Total Inventory,65.8,454.0,338.5,675.9,676.7,514.0,736.8,654.4,,,656.4,600.0,736.8,786.6,755.4,669.2,654.4,691.0,527.1,694.4
Total Current Assets,"1,184","1,360","1,434","1,916","1,908","1,460","1,573","1,566",,,"1,615","1,593","1,573","1,926","1,632","1,465","1,566","1,725","1,640","1,474"
"Property/Plant/Equipment, Total - Net","1,734","3,938","4,982","6,795","6,741","6,500","6,809","6,264",,,"6,886","6,844","6,809","6,676","6,536","6,400","6,264","6,138","6,037","5,940"
Total Assets,"3,065","5,371","6,541","9,008","8,852","8,627","8,626","8,177",,,"8,744","8,787","8,626","8,976","8,521","8,220","8,177","8,303","8,126","7,857"
Accounts Payable,208.2,459.2,288.9,519.3,387.1,256.7,426.0,390.0,,,540.3,465.7,426.0,474.6,467.4,365.8,390.0,426.2,415.8,435.5
Accrued Expenses,58.0,227.5,140.8,176.1,196.9,202.1,200.8,182.0,,,250.3,242.0,200.8,205.7,201.5,151.4,182.0,184.6,241.9,212.9
Debt Due,328.4,649.7,586.6,182.1,576.2,"1,238",887.5,904.2,,,989.1,"1,233",887.5,"1,303","1,027",953.5,904.2,948.6,700.8,412.2
Total Current Liabilities,"1,233","1,762","1,214","1,022","1,305","1,807","1,773","1,721",,,"2,054","2,209","1,773","2,268","1,949","1,710","1,721","1,803","1,629","1,333"
Long Term Debt,"1,896","2,530","3,351","1,780","1,492","1,043",767.5,540.7,,,759.4,584.3,767.5,610.8,697.6,613.9,540.7,473.7,396.9,351.7
Total Liabilities,"3,132","4,297","4,573","2,813","2,819","2,876","2,570","2,291",,,"2,841","2,822","2,570","2,909","2,678","2,357","2,291","2,307","2,061","1,721"
Common Stock,600.0,"1,000","1,000","1,300","1,300","1,300","1,300","1,300",,,"1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300"
Additional Paid-In Capital,,43.3,56.1,"3,572","3,572","3,572","3,572","3,572",,,"3,572","3,572","3,572","3,572","3,572","3,572","3,572","3,572","3,572","3,572"
Retained Earnings (Accumulated Deficit),-667.1,30.6,912.2,"1,341","1,173",891.8,"1,207","1,059",,,"1,045","1,114","1,207","1,240","1,014","1,038","1,059","1,174","1,245","1,318"
Shareholders' Equity,-67.1,"1,074","1,968","6,195","6,032","5,751","6,056","5,885",,,"5,903","5,964","6,056","6,067","5,843","5,863","5,885","5,996","6,065","6,136"
Cash from Operating Activities,-232.1,203.4,950.9,"1,473","1,368","1,288","1,251",670.3,,,344.0,156.5,308.1,-71.9,440.2,105.5,196.4,167.1,374.7,360.1
Cash from Investing Activities,"-2,316","-1,548","-1,493","-2,475",-452.2,-851.6,-476.0,-201.0,,,-77.2,-239.6,-127.2,-166.7,-7.88,-15.9,-10.6,-116.7,-43.0,-27.2
Cash from Financing Activities,"2,665","1,213",589.2,"1,070",-957.6,-513.0,-698.6,-464.6,,,-259.7,51.2,-178.7,242.8,-400.3,-170.7,-136.3,-34.1,-400.2,-342.0
Net Change in Cash,117.5,-131.5,47.5,68.1,-41.8,-76.2,76.0,4.71,,,7.07,-31.8,2.19,4.26,32.0,-81.2,49.6,16.3,-68.5,-9.12
Free Cashflows,"-2,548","-2,513",-640.6,-670.3,912.1,559.6,904.1,628.4,,,266.6,38.1,180.4,-79.7,432.7,89.9,185.5,154.8,331.7,332.8
Free Cashflow per Share,-2.04,-2.01,-0.51,-0.52,0.70,0.43,0.70,0.48,,,0.21,0.029,0.14,-0.061,0.33,0.069,0.14,0.12,0.26,0.26
