,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Net Profit Margin,-5.8%,20.9%,-79.6%,1.8%,-32.8%,-3.2%,-11.3%,-14.1%,,,-15.8%,-13.9%,-21.3%,-9.2%,-25.6%,-7.6%,-16.7%,-636.6%,18.7%,-109.6%
Return on Assets,-0.3%,1.0%,-4.0%,0.6%,-6.9%,-1.0%,-2.7%,-3.5%,,,-0.6%,-0.5%,-2.7%,-3.3%,-3.9%,-3.7%,-3.6%,-15.6%,-14.2%,-18.2%
Return on Equity,-0.3%,1.0%,-4.3%,1.1%,-16.6%,-2.2%,-7.1%,-9.2%,,,-2.1%,-2.1%,-3.3%,-1.6%,-3.5%,-1.3%,-2.4%,-30.7%,2.7%,-9.7%
Return on Total Capital,-0.3%,1.0%,-4.3%,0.8%,-15.6%,-2.2%,-7.1%,-9.1%,,,-1.5%,-1.4%,-7.2%,-9.2%,-10.9%,-9.9%,-9.1%,-40.0%,-32.1%,-43.5%
SG&A to Sale,10.4%,24.1%,94.3%,28.6%,40.9%,13.3%,13.8%,17.6%,,,12.6%,15.0%,16.4%,16.9%,20.0%,18.7%,14.5%,31.7%,9.4%,15.4%
Depreciation & Amortisation,6.51,3.25,4.75,37.6,44.6,44.3,43.9,40.6,,,14.6,21.9,0.15,14.4,7.47,21.1,-2.36,7.80,1.71,11.7
Tax Rate,7.1%,18.6%,-1.2%,4.3%,0.7%,-41.1%,2.0%,1.1%,,,1.7%,1.8%,1.2%,1.1%,0.9%,2.5%,0.7%,0.0%,0.8%,0.2%
Current Ratio,37.1,27.9,14.8,1.77,1.95,1.48,1.28,1.13,,,1.38,1.47,1.28,1.43,1.28,1.47,1.13,1.26,1.26,1.32
Quick Ratio,1.00,0.40,7.00,1.03,1.16,0.82,0.82,0.38,,,0.80,0.90,0.82,0.88,1.05,0.62,0.38,0.28,0.40,0.20
Days Inventory Outstanding,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Days Sale Outstanding,170.0,103.2,"3,015",976.1,708.6,592.6,785.8,252.1,,,616.1,663.6,786.3,838.0,607.4,497.7,252.1,155.1,255.2,138.0
Days Payable Outstanding,"33,226",916.9,"2,221","1,761","2,086","2,073","3,637","2,390",,,"2,817","2,886","3,526","3,737","2,647","1,881","1,521",811.0,700.5,952.6
Cash Conversion Cycle,"-3,892","-1,149","-3,140","-3,269","-1,494","-2,745","-4,227","-1,049",,,"-2,846","-2,639","-4,213","-3,498","-1,976","-1,806","-1,042",-299.3,-960.3,-458.1
Debt to Asset Ratio,0.035,0.041,0.084,0.67,0.48,0.58,0.63,0.55,,,0.61,0.60,0.63,0.65,0.61,0.64,0.55,0.48,0.48,0.47
Debt to Equity Ratio,0.036,0.043,0.092,2.00,0.93,1.38,1.69,1.21,,,1.54,1.50,1.69,1.82,1.56,1.76,1.21,1.09,1.09,1.08
Interest Coverage Ratio,,,,,,,,,,,,,,,,,,,,
Cash and Short Term Investments,859.0,899.3,378.2,"1,179",656.9,783.6,450.7,101.0,,,554.1,322.9,450.7,468.5,741.4,430.6,101.0,41.0,535.7,90.6
"Total Receivables, Net",24.3,13.5,414.2,"1,784","1,138","1,266","1,468",422.1,,,"1,353","1,406","1,468","1,517","1,075",880.7,422.1,198.3,306.3,125.5
Total Inventory,,,,,,,,,,,,,,,,,,,,
Total Current Assets,902.3,932.2,878.2,"3,046","1,911","2,295","2,304","1,262",,,"2,348","2,295","2,304","2,471","1,948","2,110","1,262",895.8,971.5,842.3
"Property/Plant/Equipment, Total - Net",0.23,0.052,86.2,218.3,218.9,174.7,139.1,67.1,,,156.7,141.6,139.1,132.7,122.7,116.2,67.1,61.4,58.4,50.1
Total Assets,992.7,"1,009","1,013","3,329","2,247","2,720","2,899","2,072",,,"2,852","2,760","2,899","2,987","2,554","2,739","2,072","1,648","1,657","1,475"
Accounts Payable,11.5,21.4,52.9,697.1,395.3,785.1,"1,093",311.2,,,822.7,728.0,"1,093",978.2,608.2,582.5,311.2,79.8,192.4,63.9
Accrued Expenses,8.24,4.13,5.05,117.3,74.6,95.2,80.0,57.8,,,78.0,0.14,80.0,0.026,105.3,0.026,57.8,,33.2,
Debt Due,0.00,0.00,0.64,909.9,506.6,663.6,623.6,746.5,,,796.9,837.2,623.6,750.7,813.2,848.2,746.5,632.5,543.8,575.6
Total Current Liabilities,24.3,33.5,59.2,"1,725",977.6,"1,546","1,798","1,116",,,"1,699","1,565","1,798","1,729","1,528","1,431","1,116",712.4,769.9,639.5
Long Term Debt,,,2.11,456.4,70.7,,4.00,5.98,,,,,4.00,7.36,5.14,9.01,5.98,7.83,4.68,6.61
Total Liabilities,34.8,41.5,85.5,"2,215","1,078","1,576","1,823","1,135",,,"1,727","1,658","1,823","1,927","1,557","1,746","1,135",784.7,793.4,698.2
Common Stock,844.1,844.1,844.1,"1,010","1,224","1,224","1,224","1,224",,,"1,224","1,224","1,224","1,224","1,224","1,224","1,224","1,224","1,224","1,224"
Additional Paid-In Capital,53.2,53.2,53.2,53.2,85.2,85.2,85.2,85.2,,,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2
Retained Earnings (Accumulated Deficit),60.5,70.7,30.6,45.5,-147.0,-165.0,-233.0,-310.4,,,-184.5,-207.3,-233.0,-249.5,-284.3,-296.7,-310.4,-530.8,-510.8,-573.6
Shareholders' Equity,957.9,968.0,927.9,"1,108","1,162","1,144","1,076",937.3,,,"1,125","1,102","1,076","1,060",997.2,993.3,937.3,717.1,728.8,649.0
Cash from Operating Activities,-28.2,-94.6,-318.9,"-1,228",486.8,99.9,427.3,340.0,,,33.4,16.5,184.4,111.4,-90.8,258.9,60.6,6.77,18.2,-19.0
Cash from Investing Activities,246.3,-0.024,-106.8,-201.5,-152.1,-31.5,-245.7,-203.6,,,90.2,14.5,-63.3,-70.8,70.5,-24.9,-178.5,-8.15,41.9,-8.13
Cash from Financing Activities,-8.32,,-0.052,"1,532",-542.5,-112.7,-179.1,-186.7,,,22.4,-87.5,-116.3,114.9,-115.7,-85.2,-100.7,-45.7,9.55,-0.62
Net Change in Cash,209.8,-94.6,-425.8,102.9,-207.8,-44.3,2.44,-50.3,,,146.0,-56.5,4.82,155.5,-136.0,148.8,-218.6,-36.0,69.6,-27.7
Free Cashflows,-29.2,-94.6,-395.8,"-1,396",432.1,89.1,401.9,336.5,,,28.2,5.63,181.7,110.4,-91.8,257.7,60.3,5.81,16.6,-20.1
Free Cashflow per Share,-0.035,-0.11,-0.47,-1.38,0.35,0.073,0.33,0.27,,,0.023,0.005,0.15,0.090,-0.075,0.21,0.049,0.005,0.014,-0.016
