,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Total Current Liabilities,,,,"7,515","8,636","11,310","11,092","4,601",,,,,"11,092","11,973","10,199","9,552","4,601","4,588","4,267","4,684"
Long Term Debt,,,,585.6,287.9,70.0,100.7,109.8,,,,,100.7,102.3,106.3,128.6,109.8,113.9,110.7,110.7
Total Liabilities,,,,"8,722","9,566","11,938","11,758","5,153",,,,,"11,758","12,523","10,766","10,148","5,153","5,142","4,931","5,364"
Common Stock,,,,722.8,231.0,231.0,231.0,"3,004",,,,,231.0,231.0,"2,497","2,497","3,004","3,004","3,004","3,004"
Additional Paid-In Capital,,,,,,,,"11,848",,,,,,,,,"11,848","11,848","11,848","11,848"
Retained Earnings (Accumulated Deficit),,,,"7,358","6,206","4,238","3,011","3,298",,,,,"3,011","1,475","1,762","2,509","3,298","3,286","2,825","2,611"
Shareholders' Equity,,,,"9,755","8,063","4,561","3,331","18,088",,,,,"3,331","4,008","4,291","4,929","18,088","18,067","17,581","17,356"
Cash from Operating Activities,,,,"1,663","4,381","4,040","4,317","3,612",,,634.2,"1,119",946.4,"1,084",552.9,681.9,"1,293","1,039",884.3,"1,020"
Cash from Investing Activities,,,,"-1,021","-1,258",-601.3,-632.5,"-5,287",,,164.1,-112.4,-625.5,249.8,13.8,-685.2,"-4,865",-774.6,-880.6,980.3
Cash from Financing Activities,,,,"-1,636","-3,184","-3,727","-3,807","5,703",,,-745.6,"-1,340",-330.6,879.5,"-1,829",-209.8,"6,862",-910.0,"-1,183","-1,102"
Net Change in Cash,,,,-993.5,-60.7,-413.6,-204.0,"4,111",,,52.6,-334.0,-91.4,"2,295","-1,262",-213.1,"3,291",-646.1,"-1,180",898.4
Free Cashflows,,,,533.1,"3,379","3,107","3,294","2,357",,,529.6,955.1,303.3,672.2,226.3,427.4,"1,031",197.1,20.8,-79.5
Free Cashflow per Share,,,,0.18,1.13,1.03,1.10,0.78,,,,,0.10,0.22,0.075,0.14,0.34,0.066,0.007,-0.026
