,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Operating Income,-3.73,910.4,"1,926","2,071","1,846","1,418","1,706","2,501",,,291.3,749.4,368.5,314.9,351.7,"1,278",556.1,646.8,506.2,285.8
Net Income,-66.6,55.0,218.9,471.8,411.9,55.1,158.8,599.1,,,10.7,164.8,26.9,12.5,66.2,398.8,121.6,139.4,83.7,33.3
EBITDA,-3.72,"2,306","4,184","4,451","4,233","3,799","4,186","5,087",,,886.9,"1,396","1,016",958.0,999.4,"1,931","1,207","1,329","1,125",911.5
Gross Profit Margin,100.0%,56.1%,50.5%,41.8%,39.8%,43.2%,38.1%,38.8%,,,36.1%,43.0%,32.9%,29.7%,30.1%,50.9%,36.2%,36.6%,32.4%,26.3%
Operating Margin,-341.3%,35.7%,34.2%,29.5%,27.1%,22.3%,24.6%,27.4%,,,21.2%,32.6%,19.4%,17.2%,17.8%,42.9%,23.9%,26.8%,21.9%,14.3%
Net Profit Margin,-6083.5%,2.2%,3.9%,6.7%,6.0%,0.9%,2.3%,6.6%,,,0.8%,7.2%,1.4%,0.7%,3.3%,13.4%,5.2%,5.8%,3.6%,1.7%
Return on Assets,-1.0%,0.2%,0.5%,0.9%,0.8%,0.1%,0.3%,1.0%,,,-0.1%,-0.1%,0.3%,0.4%,0.4%,0.8%,1.0%,1.2%,1.2%,0.6%
Return on Equity,-108.8%,0.6%,1.9%,3.9%,2.3%,0.3%,0.9%,3.3%,,,0.1%,0.9%,0.2%,0.1%,0.4%,2.2%,0.7%,0.8%,0.4%,0.1%
Return on Total Capital,-108.8%,0.2%,0.6%,1.4%,1.1%,0.1%,0.4%,1.3%,,,-0.2%,-0.1%,0.4%,0.5%,0.6%,1.1%,1.3%,1.6%,1.5%,0.8%
SG&A to Sale,441.3%,7.7%,7.3%,4.9%,5.1%,12.7%,6.0%,5.6%,,,5.5%,4.7%,6.6%,5.4%,5.7%,3.6%,6.7%,4.5%,4.9%,5.5%
Depreciation & Amortisation,0.016,"1,073","1,749","1,858","1,866","1,860","1,959","2,064",,,465.2,516.3,516.8,512.7,517.4,521.9,520.1,551.9,488.4,495.4
Tax Rate,0.0%,1.7%,0.3%,0.0%,0.0%,6.6%,5.0%,3.2%,,,-3.0%,3.4%,4.3%,-0.3%,3.3%,3.1%,3.4%,3.0%,2.9%,-22.5%
Current Ratio,0.027,0.54,1.40,1.87,2.15,5.15,2.36,2.52,,,2.31,2.27,2.36,2.21,2.22,2.41,2.52,2.34,2.98,3.20
Quick Ratio,0.00,0.28,0.43,0.77,0.99,3.40,1.34,1.22,,,1.61,1.35,1.34,1.26,1.11,1.54,1.22,1.06,0.81,0.88
Days Inventory Outstanding,,,2.67,2.92,4.11,4.88,4.11,3.57,,,5.23,5.02,4.44,4.02,4.14,4.23,4.07,3.83,3.71,3.70
Days Sale Outstanding,,136.5,65.0,77.0,65.4,49.4,68.4,55.2,,,59.3,93.4,68.4,65.8,62.7,92.1,55.2,60.2,57.0,57.9
Days Payable Outstanding,,55.6,49.9,43.1,39.3,39.4,40.6,38.6,,,24.6,41.6,55.8,42.6,39.8,39.6,31.0,30.7,32.2,30.4
Cash Conversion Cycle,,81.1,-11.2,34.2,32.0,37.3,3.51,24.8,,,35.1,20.1,24.9,36.5,16.4,48.8,43.4,29.9,27.4,40.6
Debt to Asset Ratio,0.99,0.51,0.50,0.47,0.42,0.49,0.49,0.50,,,0.50,0.50,0.49,0.49,0.51,0.50,0.50,0.49,0.47,0.45
Debt to Equity Ratio,105.2,2.48,2.16,1.93,1.28,1.62,1.68,1.69,,,1.74,1.72,1.68,1.63,1.80,1.72,1.69,1.62,1.38,1.26
Interest Coverage Ratio,,0.97,1.44,1.70,1.66,1.24,1.35,2.27,,,0.94,2.17,1.23,1.13,1.29,4.63,2.04,1.76,1.88,1.08
Cash and Short Term Investments,9.53,593.2,"1,856","2,065","3,323","6,475","4,464","4,234",,,"4,738","4,854","4,464","4,124","4,156","3,862","4,234","4,020","7,910","5,921"
"Total Receivables, Net",,952.6,"1,002","1,483","1,219",861.3,"1,299","1,379",,,971.8,"1,654","1,299","1,334","1,375","2,191","1,379","1,601","1,566","1,438"
Total Inventory,,,20.4,44.9,47.2,49.2,47.3,61.8,,,49.1,57.1,47.3,57.3,62.0,63.4,61.8,61.2,61.7,61.0
Total Current Assets,170.9,"1,888","3,502","4,163","5,196","7,666","6,294","6,273",,,"6,241","6,925","6,294","5,813","6,245","6,467","6,273","6,424","9,736","7,733"
"Property/Plant/Equipment, Total - Net",0.12,918.7,"5,993","5,830","5,611","5,374","9,871","9,483",,,"10,011","9,947","9,871","9,780","9,688","9,597","9,483","9,500","9,437","9,356"
Total Assets,"6,495","45,154","50,482","49,327","54,567","59,305","60,462","62,503",,,"60,116","60,982","60,462","60,010","62,617","62,776","62,503","61,445","64,381","63,899"
Accounts Payable,,170.5,590.9,375.2,506.6,273.3,680.5,499.2,,,248.5,631.9,680.5,428.1,717.9,455.2,499.2,486.4,578.2,429.9
Accrued Expenses,1.86,25.2,57.4,25.4,36.4,70.6,295.1,318.9,,,173.1,220.1,295.1,373.2,369.0,441.6,318.9,271.9,201.6,246.5
Debt Due,"3,266","3,258","1,778","1,749","1,768",933.7,"1,541","1,520",,,"1,081","1,412","1,541","1,622","1,634","1,542","1,520","1,653","2,389","1,589"
Total Current Liabilities,"6,434","3,475","2,508","2,221","2,416","1,488","2,669","2,488",,,"2,699","3,057","2,669","2,626","2,814","2,682","2,488","2,744","3,269","2,417"
Long Term Debt,,"19,311","22,430","20,845","20,165","27,118","26,908","28,170",,,"27,345","27,127","26,908","26,331","28,921","28,349","28,170","26,875","26,638","26,122"
Total Liabilities,"6,434","22,881","25,068","23,224","22,754","28,799","29,803","30,981",,,"30,246","30,390","29,803","29,199","31,973","31,348","30,981","29,952","30,254","28,896"
Common Stock,100.0,"9,200","5,500","5,500","7,370","7,370","7,370","7,370",,,"7,370","7,370","7,370","7,370","7,370","7,370","7,370","7,370","7,370","7,964"
Additional Paid-In Capital,,,"5,967","5,797","9,522","9,522","9,522","9,522",,,"9,522","9,522","9,522","9,522","9,522","9,522","9,522","9,522","9,522","12,493"
Retained Earnings (Accumulated Deficit),-38.8,16.2,235.1,876.9,"1,179","1,070",775.2,"1,209",,,594.4,759.2,775.2,787.7,688.3,"1,087","1,209","1,348","1,225","1,259"
Shareholders' Equity,61.2,"9,220","11,590","12,048","17,754","17,744","17,748","18,333",,,"17,398","17,629","17,748","17,915","17,812","18,249","18,333","18,443","21,996","23,016"
Cash from Operating Activities,-137.0,"2,024","3,981","3,264","4,058","3,741","3,379","4,283",,,"1,186",373.2,"1,332",447.8,"1,143",835.5,"1,857",925.0,"1,074",353.0
Cash from Investing Activities,"-5,608","-7,979","-1,925",-229.7,"-6,984","-7,149","-2,764","-3,631",,,"-1,116",369.3,"-1,129",-57.7,"-2,756",-363.8,-454.3,855.4,-155.4,"-1,309"
Cash from Financing Activities,"5,762","6,521",-850.2,"-2,985","3,234","3,547",-685.4,-254.9,,,-731.4,289.3,-403.4,-443.6,"1,852",-923.5,-740.0,"-1,661","3,209",-648.6
Net Change in Cash,16.3,563.3,"1,219",38.7,310.5,139.0,-82.1,389.1,,,-649.5,"1,030",-198.6,-56.4,255.5,-469.7,659.7,129.2,"4,103","-1,589"
Free Cashflows,-137.2,"1,626","2,760","3,082","2,872",145.1,730.9,"3,560",,,79.4,160.9,588.8,239.2,882.3,711.2,"1,727",850.7,970.8,327.9
Free Cashflow per Share,-0.025,0.30,0.50,0.56,0.39,0.020,0.099,0.48,,,0.011,0.022,0.080,0.032,0.12,0.096,0.23,0.12,0.13,0.041
