,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Operating Margin,-2933.3%,-360.8%,-33.5%,-223.3%,-61.0%,27.4%,-42.3%,-14.3%,,,-31.4%,-29.9%,-87.9%,-59.3%,-27.5%,-19.2%,1.7%,11.7%,27.4%,24.4%
Net Profit Margin,-3202.1%,-603.1%,-11.1%,1078.9%,408.6%,146.5%,181.6%,31.0%,,,144.9%,166.9%,184.8%,190.4%,98.8%,87.3%,-66.2%,48.9%,56.0%,56.8%
Return on Assets,-1.3%,-3.0%,-0.3%,12.3%,11.8%,9.3%,4.0%,1.3%,,,6.6%,6.0%,3.8%,3.1%,3.0%,3.0%,1.2%,1.4%,2.1%,2.6%
Return on Equity,-2.9%,-13.4%,-1.7%,16.7%,13.0%,13.5%,9.0%,3.6%,,,2.1%,2.2%,2.0%,2.3%,2.2%,2.5%,-3.5%,3.1%,4.3%,4.1%
Return on Total Capital,-1.0%,-3.5%,-0.5%,15.2%,11.6%,8.4%,4.4%,1.5%,,,6.7%,6.0%,4.4%,3.9%,3.6%,3.7%,1.5%,1.8%,2.8%,3.5%
SG&A to Sale,3325.0%,230.5%,76.5%,159.5%,68.0%,36.2%,62.5%,36.8%,,,63.9%,60.3%,72.8%,67.2%,54.7%,42.2%,15.6%,22.1%,13.1%,13.0%
Depreciation & Amortisation,1.98,30.2,47.1,34.0,41.9,68.4,81.8,157.0,,,19.9,20.2,20.2,27.6,32.5,42.1,53.8,78.9,82.9,85.2
Tax Rate,0.0%,27.0%,54.0%,-2.3%,0.7%,4.6%,0.7%,31.3%,,,-0.9%,0.4%,3.5%,4.4%,-0.1%,1.6%,-92.2%,0.1%,-0.5%,0.9%
Current Ratio,1.01,0.58,0.14,4.70,3.60,3.20,0.35,0.51,,,11.7,9.05,0.35,0.35,0.68,0.71,0.51,0.54,0.39,0.37
Quick Ratio,0.34,0.010,0.099,3.96,1.98,1.65,0.12,0.23,,,1.20,0.83,0.12,0.097,0.13,0.17,0.23,0.24,0.19,0.18
Days Inventory Outstanding,,,,,,,,12.1,,,,,,2.65,3.27,4.93,8.26,9.03,9.38,11.2
Days Sale Outstanding,"29,344",456.7,493.6,623.6,181.1,363.4,419.7,428.6,,,211.2,171.4,419.7,399.9,460.2,482.4,428.6,335.7,250.6,196.2
Days Payable Outstanding,"33,198",304.5,0.00,0.00,0.00,279.8,236.8,0.57,,,261.6,1.48,1.45,1.35,1.14,6.53,4.37,0.21,0.00,0.00
Cash Conversion Cycle,"-29,846","1,807",697.0,"1,108",228.7,-349.8,543.1,311.5,,,293.1,187.9,377.1,408.5,407.0,421.9,390.8,341.2,272.2,222.3
Debt to Asset Ratio,0.67,0.85,0.82,0.15,0.17,0.45,0.61,0.67,,,0.45,0.49,0.61,0.62,0.64,0.66,0.67,0.67,0.67,0.67
Debt to Equity Ratio,2.07,5.88,4.69,0.18,0.20,0.83,1.61,2.05,,,0.86,1.01,1.61,1.67,1.84,2.00,2.05,2.14,2.06,2.03
Interest Coverage Ratio,,,,,,2.25,,,,,,,,,,,,0.76,1.50,3.23
Cash and Short Term Investments,0.060,0.10,22.9,"1,239",904.2,"2,742",495.8,561.5,,,"2,122","1,944",495.8,515.9,"1,243","1,385",561.5,811.6,667.0,647.2
"Total Receivables, Net",38.6,21.2,190.7,92.1,63.9,419.9,263.3,659.3,,,256.1,211.7,263.3,254.5,346.9,472.3,659.3,738.8,732.9,691.3
Total Inventory,,,,,,,,14.5,,,,,,1.38,2.65,5.25,14.5,14.3,22.9,28.5
Total Current Assets,114.7,"1,255",263.6,"1,410","1,024","3,236",899.6,"1,462",,,"2,481","2,306",899.6,906.0,"1,821","2,135","1,462","1,645","1,505","1,453"
"Property/Plant/Equipment, Total - Net","1,512","3,823","4,683","1,198","1,977","2,850","5,153","6,928",,,"3,134","3,390","5,153","5,697","6,001","6,450","6,928","7,168","7,131","7,263"
Total Assets,"1,628","5,243","5,305","4,116","4,844","8,375","12,218","14,689",,,"8,656","9,515","12,218","12,906","14,240","14,855","14,689","15,219","15,102","15,246"
Accounts Payable,65.2,,,,,229.3,0.70,0.67,,,0.67,0.70,0.70,0.70,0.70,9.77,0.67,,,
Accrued Expenses,0.00,3.57,20.3,58.6,23.2,33.4,59.4,101.9,,,49.7,83.7,59.4,101.1,74.2,92.6,101.9,,,
Debt Due,47.8,577.6,"1,114",106.4,246.2,554.5,"2,293","2,587",,,58.5,57.5,"2,293","2,299","2,432","2,467","2,587","2,722","3,676","3,676"
Total Current Liabilities,113.4,"2,170","1,930",300.2,284.4,"1,010","2,577","2,882",,,212.9,254.9,"2,577","2,625","2,691","2,988","2,882","3,023","3,904","3,895"
Long Term Debt,983.9,"2,193","2,423",324.2,515.5,"2,774","4,852","6,880",,,"3,704","4,446","4,852","5,330","6,411","6,795","6,880","7,197","6,112","6,222"
Total Liabilities,"1,097","4,480","4,372",627.2,804.1,"3,789","7,438","9,775",,,"3,921","4,706","7,438","7,964","9,120","9,794","9,775","10,263","10,059","10,211"
Common Stock,320.0,649.4,"1,021","1,815","1,815","1,815","1,815","1,906",,,"1,815","1,815","1,815","1,815","1,906","1,906","1,906","1,906","1,906","1,906"
Additional Paid-In Capital,273.4,,,"1,266",727.6,727.6,727.6,727.6,,,727.6,727.6,727.6,727.6,727.6,727.6,727.6,727.6,727.6,727.6
Retained Earnings (Accumulated Deficit),-57.3,-158.3,-175.3,408.2,"1,473","1,982","2,198","2,271",,,"2,007","2,108","2,198","2,308","2,314","2,439","2,271","2,418","2,522","2,726"
Shareholders' Equity,530.8,762.4,932.7,"3,489","4,040","4,563","4,619","4,770",,,"4,572","4,647","4,619","4,780","4,958","4,898","4,770","4,803","4,876","5,031"
Cash from Operating Activities,-46.4,-96.6,-186.1,448.9,-86.2,-40.9,-107.1,-204.3,,,24.2,-50.5,-65.2,-6.51,105.6,-172.3,-131.0,222.8,86.4,180.6
Cash from Investing Activities,-762.2,"-1,889","-2,518","-2,203",91.7,"-1,734","-3,939","-1,543",,,-139.2,-260.2,"-3,911",-488.0,-352.2,-176.6,-526.2,-281.3,165.5,14.2
Cash from Financing Activities,804.9,"1,985","2,727","1,739",300.2,"2,401","3,565","1,946",,,759.6,736.7,"2,516",385.9,"1,043",408.2,109.4,251.0,-341.7,-215.9
Net Change in Cash,-3.78,0.047,22.8,-15.5,330.2,639.6,-552.3,136.3,,,629.5,399.5,"-1,489",-99.6,746.4,105.3,-615.8,196.5,-91.0,-19.7
Free Cashflows,-733.6,-910.2,"-3,797",14.0,"-1,022",-966.0,"-1,826","-2,460",,,-35.7,-312.5,"-1,293",-527.8,-359.1,-473.8,"-1,099",-14.5,40.6,99.9
Free Cashflow per Share,-0.38,-0.48,-1.99,0.007,-0.54,-0.51,-0.96,-1.29,,,-0.019,-0.16,-0.68,-0.28,-0.19,-0.25,-0.58,-0.008,0.021,0.052
