,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Days Inventory Outstanding,74.3,57.9,44.4,48.7,36.2,60.8,67.2,77.9,,,54.8,45.9,52.4,70.2,67.6,78.2,98.8,99.6,85.1,62.3
Days Sale Outstanding,37.2,43.5,38.2,49.6,96.5,19.3,62.8,55.7,,,29.0,66.1,62.8,40.9,64.1,84.4,55.7,54.8,37.1,66.6
Days Payable Outstanding,6.37,9.02,9.39,12.1,19.6,31.2,19.2,17.3,,,0.00,0.00,6.89,6.41,0.00,0.00,12.3,11.9,0.00,0.00
Cash Conversion Cycle,101.8,94.3,74.4,82.4,76.5,115.7,96.4,104.7,,,85.2,95.2,102.8,120.8,118.2,151.2,142.3,154.8,133.0,114.4
Debt to Asset Ratio,0.24,0.21,0.25,0.22,0.28,0.23,0.23,0.26,,,0.22,0.21,0.23,0.23,0.24,0.24,0.26,0.25,0.24,0.23
Debt to Equity Ratio,0.31,0.26,0.33,0.29,0.39,0.29,0.30,0.35,,,0.28,0.27,0.30,0.29,0.31,0.31,0.35,0.34,0.31,0.29
Interest Coverage Ratio,0.67,,1.96,2.24,2.60,,,,,,,,,1.80,,,,,,0.45
Cash and Short Term Investments,30.4,24.8,145.6,46.6,22.6,27.6,38.3,33.2,,,18.8,33.9,38.3,32.2,30.7,18.2,33.2,19.5,29.3,24.0
"Total Receivables, Net",258.0,237.5,234.3,271.3,675.2,98.0,280.3,337.8,,,133.0,284.5,280.3,195.0,344.8,482.1,337.8,337.6,216.1,393.4
Total Inventory,346.6,202.6,274.0,168.7,240.1,248.1,239.9,539.6,,,171.8,140.8,239.9,309.2,295.0,448.4,539.6,486.9,346.5,276.9
Total Current Assets,685.4,489.6,754.2,543.9,989.6,423.3,589.9,934.5,,,370.6,502.9,589.9,569.4,691.7,970.9,934.5,868.0,617.4,721.1
"Property/Plant/Equipment, Total - Net",365.5,351.7,297.1,325.5,321.0,245.9,221.9,219.0,,,238.1,232.9,221.9,216.4,215.8,220.8,219.0,215.7,209.0,211.3
Total Assets,"5,559","6,344","8,412","8,520","8,894","8,410","10,899","11,823",,,"8,639","10,602","10,899","12,765","12,084","14,486","11,823","11,850","12,198","12,506"
Accounts Payable,34.0,51.7,49.1,60.9,160.6,89.4,50.1,123.1,,,,,50.1,,,,123.1,,,
Accrued Expenses,25.9,,25.2,35.8,70.4,46.3,32.5,61.3,,,2.39,2.06,32.5,2.36,5.21,2.27,61.3,3.29,2.29,0.85
Debt Due,560.5,340.0,783.5,517.1,993.4,500.5,704.4,957.1,,,495.3,465.3,704.4,650.5,757.5,906.0,957.1,969.8,751.2,601.0
Total Current Liabilities,632.6,414.2,866.7,635.1,"1,245",650.4,805.1,"1,166",,,601.0,556.1,805.1,771.6,925.2,"1,012","1,166","1,104",859.1,786.5
Long Term Debt,,,,,0.69,0.40,0.099,1.64,,,0.25,0.17,0.099,0.025,2.00,1.82,1.64,1.46,1.27,1.09
Total Liabilities,"1,315","1,312","2,085","1,908","2,462","1,899","2,544","3,037",,,"1,911","2,236","2,544","2,890","2,886","3,407","3,037","2,995","2,877","2,839"
Common Stock,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,,,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
Additional Paid-In Capital,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,,,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0
Retained Earnings (Accumulated Deficit),675.3,635.2,659.2,702.4,732.9,729.5,624.7,589.0,,,712.3,870.7,624.7,627.9,593.6,783.5,589.0,578.2,564.9,753.7
Shareholders' Equity,"4,212","5,000","6,263","6,546","6,370","6,490","8,346","8,780",,,"6,717","8,353","8,346","9,867","9,191","11,072","8,780","8,849","9,315","9,662"
Cash from Operating Activities,475.7,169.9,-331.8,213.2,-406.4,564.7,-186.6,-217.3,,,74.7,37.9,-242.6,54.1,-92.4,-152.3,-26.5,-18.5,235.1,171.9
Cash from Investing Activities,353.8,313.1,297.4,252.5,222.0,283.3,339.3,335.0,,,161.5,9.44,178.0,-2.90,168.1,-4.89,174.7,-3.70,179.5,-23.5
Cash from Financing Activities,-826.9,-488.5,155.1,-564.7,160.5,-843.1,-142.0,-122.8,,,-247.1,-32.3,69.0,-57.2,-77.2,144.7,-133.1,8.49,-404.9,-153.6
Net Change in Cash,2.55,-5.54,120.8,-99.0,-24.0,4.96,10.7,-5.04,,,-10.8,15.1,4.39,-6.07,-1.54,-12.5,15.1,-13.7,9.75,-5.27
Free Cashflows,406.8,129.7,-365.9,150.6,-451.2,542.8,-206.2,-265.6,,,68.9,34.8,-247.4,49.9,-110.6,-167.7,-37.2,-23.1,227.2,137.7
Free Cashflow per Share,0.69,0.22,-0.61,0.25,-0.75,0.90,-0.34,-0.44,,,0.11,0.058,-0.41,0.083,-0.18,-0.28,-0.062,-0.039,0.38,0.23
