,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Return on Total Capital,6.5%,7.3%,13.5%,9.4%,7.9%,7.6%,6.5%,4.9%,,,8.3%,7.1%,6.5%,6.2%,7.1%,6.3%,4.9%,2.9%,0.2%,0.7%
SG&A to Sale,31.5%,33.0%,27.4%,30.0%,33.2%,8.4%,7.8%,8.4%,,,7.9%,8.3%,7.5%,7.9%,7.7%,8.4%,9.8%,11.2%,13.2%,10.2%
Depreciation & Amortisation,20.2,22.9,26.1,22.4,20.2,24.1,35.0,34.6,,,7.20,14.0,3.72,10.1,6.56,14.3,3.56,12.2,8.62,18.6
Tax Rate,34.1%,24.2%,21.5%,20.8%,20.9%,17.9%,19.8%,18.9%,,,20.2%,19.8%,19.5%,20.1%,19.9%,20.9%,-21.7%,-0.8%,21.9%,20.5%
Current Ratio,2.76,1.88,2.60,2.35,3.72,1.92,2.01,2.50,,,2.00,1.92,2.01,1.73,2.14,4.22,2.50,4.16,2.35,2.27
Quick Ratio,1.63,1.40,2.39,2.08,2.88,1.71,1.86,1.87,,,1.82,1.68,1.86,1.50,1.73,2.79,1.87,2.34,1.59,1.80
Days Inventory Outstanding,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Days Sale Outstanding,847.8,"1,505","1,146","1,472","1,204","1,750","1,727","1,310",,,"1,555","1,634","1,727","1,954","1,441",857.6,"1,310",842.3,"1,354","1,555"
Days Payable Outstanding,"4,976","5,960","6,264","7,456","6,324","6,745","10,386","9,953",,,"9,223","10,009","11,223","13,721","13,242","7,051","5,870","5,855","5,593","7,328"
Cash Conversion Cycle,"-4,020","-7,937","-5,572","-8,389","-4,553","-9,456","-11,448","-8,114",,,"-9,013","-10,672","-11,447","-16,139","-10,248","-3,565","-8,111","-3,740","-7,842","-7,576"
Debt to Asset Ratio,0.36,0.52,0.39,0.43,0.28,0.49,0.48,0.37,,,0.47,0.49,0.48,0.55,0.44,0.23,0.37,0.23,0.40,0.42
Debt to Equity Ratio,0.58,1.13,0.63,0.76,0.39,0.97,0.91,0.60,,,0.90,0.98,0.91,1.24,0.79,0.30,0.60,0.30,0.68,0.72
Interest Coverage Ratio,,,,,,,,,,,,,,,,,,,,
Cash and Short Term Investments,"1,209","1,090",303.5,527.3,863.4,579.4,374.5,"1,216",,,442.0,674.0,374.5,892.1,"1,029","1,292","1,216","1,652","1,594","1,049"
"Total Receivables, Net","1,861","3,467","3,676","4,156","3,048","4,996","5,353","3,688",,,"5,038","5,172","5,353","6,078","4,487","2,598","3,688","2,200","3,453","4,238"
Total Inventory,,,,,,,,,,,,,,,,,,,,
Total Current Assets,"3,163","4,649","4,007","4,708","3,942","5,621","5,768","4,941",,,"5,527","5,889","5,768","7,021","5,562","3,930","4,941","3,915","5,100","5,331"
"Property/Plant/Equipment, Total - Net",52.6,55.9,62.4,50.9,45.5,122.3,109.0,128.3,,,116.3,111.9,109.0,102.4,105.8,107.1,128.3,122.8,138.5,136.6
Total Assets,"3,434","4,912","4,226","4,886","4,125","6,220","6,346","5,544",,,"6,125","6,485","6,346","7,595","6,125","4,483","5,544","4,509","5,710","5,934"
Accounts Payable,826.4,"1,650","1,324","1,706",961.5,"2,258","2,776","1,914",,,"2,330","2,664","2,776","3,968","2,508",852.0,"1,914",901.7,"2,124","2,280"
Accrued Expenses,62.0,65.3,76.6,87.9,65.3,83.0,67.8,49.1,,,51.9,67.2,67.8,48.8,57.5,66.5,49.1,32.9,39.5,51.6
Debt Due,200.0,720.0,100.0,150.0,0.00,540.0,0.00,0.00,,,350.0,320.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Total Current Liabilities,"1,144","2,475","1,540","2,003","1,059","2,924","2,873","1,976",,,"2,763","3,070","2,873","4,058","2,597",931.7,"1,976",941.2,"2,172","2,349"
Long Term Debt,,,,,,,,,,,,,,,,,,,,
Total Liabilities,"1,233","2,575","1,638","2,112","1,162","3,055","3,015","2,078",,,"2,897","3,208","3,015","4,200","2,698","1,033","2,078","1,048","2,303","2,485"
Common Stock,502.4,502.4,502.4,502.4,502.4,502.4,502.4,502.4,,,502.4,502.4,502.4,502.4,502.4,502.4,502.4,502.4,502.4,502.4
Additional Paid-In Capital,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,,,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8,455.8
Retained Earnings (Accumulated Deficit),"1,183","1,319","1,630","1,816","2,005","2,207","2,373","2,508",,,"2,270","2,319","2,373","2,437","2,468","2,492","2,508","2,503","2,448","2,491"
Shareholders' Equity,"2,141","2,277","2,588","2,774","2,963","3,166","3,331","3,466",,,"3,228","3,277","3,331","3,395","3,427","3,450","3,466","3,461","3,406","3,449"
Cash from Operating Activities,232.9,-716.6,-166.7,81.3,306.4,300.7,173.8,979.6,,,-154.1,153.3,56.8,470.6,-4.04,317.0,196.0,452.3,33.2,-569.8
Cash from Investing Activities,-487.1,-26.7,142.4,-12.6,-21.1,-509.3,-23.8,-207.2,,,-9.42,-4.81,-6.58,-3.07,-13.8,-12.7,-177.5,-8.28,-26.5,-9.87
Cash from Financing Activities,171.7,489.9,-655.2,-75.4,-55.3,-50.2,-50.2,-45.2,,,-50.2,0.00,0.00,,-45.2,0.00,0.00,,-35.2,0.00
Net Change in Cash,-82.5,-253.4,-679.5,-6.66,230.0,-258.8,99.8,727.2,,,-213.8,148.4,50.2,467.6,-63.1,304.3,18.5,444.1,-28.4,-579.7
Free Cashflows,217.1,-740.5,-195.7,69.9,291.0,221.1,151.4,951.9,,,-162.7,148.1,50.8,468.9,-15.8,307.1,191.6,447.7,6.50,-579.8
Free Cashflow per Share,0.43,-1.47,-0.39,0.14,0.58,0.44,0.30,1.89,,,-0.32,0.29,0.10,0.93,-0.031,0.61,0.38,0.89,0.013,-1.15
