,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Return on Total Capital,,,9.8%,15.9%,47.4%,6.9%,6.0%,7.6%,,,6.1%,4.0%,6.0%,5.6%,5.2%,8.7%,7.6%,7.9%,8.2%,5.3%
SG&A to Sale,,,1.1%,0.9%,1.5%,19.2%,18.9%,17.2%,,,17.9%,20.7%,22.6%,18.2%,13.8%,15.9%,21.8%,17.8%,15.5%,17.6%
Depreciation & Amortisation,,,,430.0,"1,146",601.1,699.4,686.5,,,179.2,179.8,176.4,176.5,178.0,183.2,148.8,152.9,159.9,165.5
Tax Rate,,,0.0%,0.2%,0.5%,-1.3%,0.3%,4.5%,,,-0.4%,-0.9%,1.6%,0.1%,-0.4%,11.8%,-17.0%,-0.4%,-0.6%,-0.5%
Current Ratio,,,2.94,2.88,1.78,3.63,1.63,1.62,,,6.40,2.03,1.63,1.84,1.70,1.91,1.62,1.37,1.36,0.64
Quick Ratio,,,1.55,2.13,0.57,0.58,0.42,0.38,,,0.67,0.47,0.42,0.42,0.47,0.38,0.38,0.43,0.57,0.17
Days Inventory Outstanding,,,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Days Sale Outstanding,,,116.4,75.8,22.9,89.6,72.0,79.2,,,81.1,84.9,72.0,72.5,90.1,79.0,79.2,86.5,108.0,103.9
Days Payable Outstanding,,,,,,88.3,51.0,39.5,,,57.4,22.2,26.1,21.9,44.0,56.1,47.7,60.5,46.7,26.6
Cash Conversion Cycle,,,116.4,69.5,25.5,-15.9,53.0,26.8,,,68.4,60.6,55.2,58.5,14.2,45.7,29.3,18.3,75.0,79.0
Debt to Asset Ratio,,,0.57,0.61,0.66,0.47,0.56,0.52,,,0.43,0.57,0.56,0.55,0.57,0.52,0.52,0.51,0.51,0.60
Debt to Equity Ratio,,,1.30,1.55,1.97,0.89,1.26,1.08,,,0.75,1.31,1.26,1.21,1.33,1.10,1.08,1.04,1.05,1.48
Interest Coverage Ratio,,,,,11.3,4.89,4.26,3.60,,,7.15,3.41,2.60,3.40,4.58,3.29,3.13,3.56,3.82,3.13
Cash and Short Term Investments,,,"1,758","1,017",974.6,"8,061","2,004","2,425",,,"6,414","2,651","2,004","2,376","2,209","2,912","2,425","1,790","1,341","2,640"
"Total Receivables, Net",,,466.4,559.3,456.3,767.9,687.5,744.5,,,755.5,808.0,687.5,692.9,847.0,734.5,744.5,814.6,981.4,931.3
Total Inventory,,,,,,,,,,,,,,,,,,,,
Total Current Assets,,,"2,225","1,577","1,431","9,182","2,697","3,175",,,"7,170","3,459","2,697","3,069","3,067","3,652","3,175","2,615","2,329","3,578"
"Property/Plant/Equipment, Total - Net",,,"7,630","10,656","10,220","14,195","13,890","12,945",,,"14,029","13,879","13,890","13,823","14,762","12,767","12,945","13,733","13,805","13,727"
Total Assets,,,"9,875","12,254","11,671","25,489","31,857","31,558",,,"24,271","32,612","31,857","32,452","33,388","31,746","31,558","31,699","31,490","38,376"
Accounts Payable,,,,,,198.9,71.6,137.9,,,47.4,66.9,71.6,46.7,191.2,115.1,137.9,172.5,60.9,68.0
Accrued Expenses,,,37.9,43.2,103.3,132.5,155.4,193.3,,,106.3,189.7,155.4,194.1,154.1,255.7,193.3,207.4,104.1,253.3
Debt Due,,,430.8,437.8,655.8,"1,194","1,415","1,521",,,903.4,"1,432","1,415","1,422","1,438","1,378","1,521","1,511","1,545","3,862"
Total Current Liabilities,,,755.7,547.7,801.7,"2,530","1,654","1,954",,,"1,120","1,708","1,654","1,667","1,799","1,909","1,954","1,905","1,717","5,613"
Long Term Debt,,,"4,805","6,879","6,939","8,956","15,613","14,047",,,"8,771","16,348","15,613","15,610","16,768","14,285","14,047","13,814","13,990","16,090"
Total Liabilities,,,"5,586","7,451","7,741","11,972","17,730","16,416",,,"10,369","18,523","17,730","17,748","19,050","16,603","16,416","16,125","16,110","22,918"
Common Stock,,,"3,236","3,700","3,700","9,950","9,962","9,984",,,"9,957","9,961","9,962","9,972","9,983","9,984","9,984","9,985","9,993","9,994"
Additional Paid-In Capital,,,0.00,0.00,,"2,821","2,849","2,903",,,"2,836","2,847","2,849","2,873","2,898","2,901","2,903","2,905","2,923","2,926"
Retained Earnings (Accumulated Deficit),,,"1,052","1,103",189.0,655.7,"1,235","2,186",,,973.6,"1,188","1,235","1,827","1,365","2,185","2,186","2,623","2,448","2,529"
Shareholders' Equity,,,"4,288","4,803","3,930","13,517","14,127","15,142",,,"13,901","14,089","14,127","14,704","14,338","15,143","15,142","15,574","15,379","15,457"
Cash from Operating Activities,,,,"2,465","6,911","1,961","2,351","2,474",,,730.1,401.6,660.7,550.9,733.2,597.7,592.0,365.3,460.2,586.7
Cash from Investing Activities,,,,"-3,577","-13,906","-4,874","-13,026","1,342",,,-882.8,"-12,072",-240.0,-47.8,"-1,044","2,733",-299.0,-845.8,-315.3,"-3,404"
Cash from Financing Activities,,,,466.3,"12,490","9,365","5,362","-3,400",,,"-1,119","7,937","-1,054",-143.3,62.6,"-2,492",-827.7,-120.2,-589.9,"4,108"
Net Change in Cash,,,,-646.0,"-1,857","6,387","-5,357",421.3,,,"-1,271","-3,763",-647.4,372.2,-167.3,703.3,-486.8,-635.4,-449.1,"1,299"
Free Cashflows,,,,"-1,230","6,835","-1,092","1,515","1,083",,,596.6,288.5,391.7,503.7,-103.7,303.6,379.1,-480.5,151.1,484.8
Free Cashflow per Share,,,,-0.62,3.43,-0.55,0.76,0.54,,,0.30,0.14,0.20,0.25,-0.052,0.15,0.19,-0.24,0.076,0.24
