,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Current Ratio,,,,,1.61,1.45,8.30,24.9,,,1.64,1.99,8.30,9.32,10.3,20.6,24.9,28.7,27.8,32.3
Quick Ratio,,,,,0.79,0.51,0.69,7.92,,,0.82,0.75,0.69,1.09,2.34,13.8,7.92,11.3,6.88,3.73
Days Inventory Outstanding,,,,,111.3,180.0,186.5,302.4,,,186.9,177.0,186.3,227.1,276.1,317.2,357.0,394.2,462.6,507.1
Days Sale Outstanding,,,,,71.1,53.1,92.0,67.7,,,111.1,100.2,92.0,88.3,92.9,86.1,67.7,72.9,91.1,93.0
Days Payable Outstanding,,,,,57.5,81.0,75.7,76.6,,,47.3,98.5,87.3,89.7,92.3,76.0,64.3,46.3,19.7,0.00
Cash Conversion Cycle,,,,,125.0,125.3,176.1,347.2,,,188.9,167.2,201.6,216.0,295.3,346.3,389.6,440.2,556.9,609.9
Debt to Asset Ratio,,,,,0.54,0.52,0.12,0.051,,,0.53,0.42,0.12,0.12,0.11,0.059,0.051,0.034,0.034,0.029
Debt to Equity Ratio,,,,,1.28,1.07,0.14,0.054,,,1.11,0.71,0.14,0.13,0.12,0.063,0.054,0.035,0.035,0.030
Interest Coverage Ratio,,,,,64.2,72.8,35.5,23.4,,,59.1,16.7,40.7,40.5,25.5,1.16,12.4,50.9,,
Cash and Short Term Investments,,,,,73.9,41.5,"4,389","4,174",,,219.6,405.3,"4,389","4,420","4,318","4,091","4,174","4,115","3,964","3,951"
"Total Receivables, Net",,,,,186.3,180.4,424.7,241.9,,,430.2,416.6,424.7,414.3,400.0,341.5,241.9,226.7,238.5,225.6
Total Inventory,,,,,106.0,263.6,291.7,391.6,,,197.6,262.8,291.7,372.7,393.5,415.0,391.6,397.7,384.3,375.2
Total Current Assets,,,,,378.7,512.9,"5,123","4,837",,,860.8,"1,109","5,123","5,233","5,140","4,881","4,837","4,768","4,595","4,560"
"Property/Plant/Equipment, Total - Net",,,,,141.2,245.1,278.6,274.2,,,268.7,282.7,278.6,274.1,271.2,271.5,274.2,266.8,262.0,260.1
Total Assets,,,,,528.5,775.5,"5,460","5,248",,,"1,179","1,441","5,460","5,551","5,542","5,288","5,248","5,175","4,998","4,966"
Accounts Payable,,,,,54.7,111.7,113.7,59.3,,,110.1,146.1,113.7,148.5,107.6,86.0,59.3,33.4,,
Accrued Expenses,,,,,36.7,53.7,,1.12,,,60.3,83.4,,0.75,2.09,1.26,1.12,0.78,,
Debt Due,,,,,80.6,153.2,287.4,30.5,,,283.7,286.3,287.4,264.7,250.9,44.8,30.5,0.74,0.49,0.40
Total Current Liabilities,,,,,235.2,353.2,617.2,194.5,,,525.1,556.2,617.2,561.3,498.6,236.8,194.5,166.0,165.3,141.0
Long Term Debt,,,,,49.1,45.7,52.6,63.9,,,91.9,40.4,52.6,85.4,78.1,71.0,63.9,2.11,2.01,1.91
Total Liabilities,,,,,286.0,400.5,674.0,265.5,,,619.4,599.3,674.0,651.6,582.3,314.2,265.5,176.1,169.1,144.9
Common Stock,,,,,10.0,225.0,316.0,317.9,,,225.0,240.0,316.0,316.0,317.9,317.9,317.9,317.9,317.9,317.9
Additional Paid-In Capital,,,,,,47.7,"4,348","4,400",,,47.7,480.7,"4,348","4,348","4,400","4,400","4,400","4,400","4,400","4,400"
Retained Earnings (Accumulated Deficit),,,,,213.9,134.1,154.3,269.3,,,318.4,152.8,154.3,266.4,263.0,262.3,269.3,288.3,118.3,116.0
Shareholders' Equity,,,,,223.9,374.9,"4,786","4,957",,,559.3,841.8,"4,786","4,897","4,957","4,951","4,957","4,973","4,800","4,797"
Cash from Operating Activities,,,,,83.3,218.8,256.9,88.6,,,123.6,15.4,143.9,14.7,3.55,-22.5,92.8,24.5,-4.42,-22.1
Cash from Investing Activities,,,,,-86.5,-114.0,-96.3,"-2,437",,,-17.1,-15.5,-18.6,-188.1,-649.9,"-2,131",531.3,-491.2,411.3,"1,721"
Cash from Financing Activities,,,,,35.4,-137.2,"4,186",-267.4,,,27.9,185.8,"3,858",6.86,-33.4,-218.3,-22.5,-92.3,-162.4,-0.23
Net Change in Cash,,,,,32.2,-32.4,"4,347","-2,614",,,134.4,185.7,"3,983",-168.6,-669.7,"-2,378",602.6,-562.2,240.7,"1,698"
Free Cashflows,,,,,4.49,104.0,198.1,59.8,,,106.9,-1.43,140.3,9.44,-0.43,-31.0,81.8,23.0,-7.07,-26.5
Free Cashflow per Share,,,,,0.014,0.33,0.63,0.19,,,0.34,-0.005,0.44,0.030,-0.001,-0.098,0.26,0.072,-0.022,-0.083
