,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
SG&A to Sale,13.7%,15.3%,20.0%,23.5%,25.6%,30.0%,30.9%,27.2%,,,32.2%,33.9%,34.1%,27.0%,28.5%,21.8%,30.5%,23.3%,26.4%,20.5%
Depreciation & Amortisation,77.5,50.5,45.4,54.3,44.3,42.7,44.7,53.0,,,11.3,11.1,10.7,11.2,10.4,8.64,22.8,29.4,29.7,30.2
Tax Rate,18.0%,23.1%,-17.2%,16.8%,16.3%,-11.3%,-18.0%,29.7%,,,-1.1%,3.4%,118.3%,97.7%,-25.2%,6.9%,-0.9%,4.2%,9.4%,6.4%
Current Ratio,1.79,2.60,2.73,3.36,4.00,1.52,2.34,2.41,,,1.61,1.58,2.34,2.83,3.57,2.97,2.41,2.77,2.56,2.21
Quick Ratio,0.53,0.87,1.16,1.28,1.61,0.55,0.68,0.52,,,0.65,0.47,0.68,0.76,0.88,0.60,0.52,0.45,0.40,0.50
Days Inventory Outstanding,114.5,77.1,65.7,89.0,91.9,89.9,100.9,100.3,,,93.0,94.0,94.3,92.3,95.7,107.9,122.4,130.9,137.5,103.2
Days Sale Outstanding,59.0,57.0,72.0,77.5,101.8,89.7,72.9,95.3,,,82.0,64.8,72.9,87.4,74.5,72.2,95.3,65.5,53.1,62.7
Days Payable Outstanding,43.2,47.4,59.2,59.7,44.2,41.2,40.3,30.3,,,36.3,36.4,35.5,31.7,32.8,36.0,36.0,33.5,30.1,28.5
Cash Conversion Cycle,126.4,76.7,86.1,151.1,148.1,139.7,161.2,146.7,,,142.2,133.6,136.8,141.3,144.6,136.3,170.0,175.8,163.8,128.4
Debt to Asset Ratio,0.34,0.24,0.20,0.13,0.18,0.31,0.21,0.49,,,0.28,0.28,0.21,0.34,0.34,0.41,0.49,0.47,0.46,0.46
Debt to Equity Ratio,0.55,0.34,0.26,0.16,0.24,0.50,0.32,1.06,,,0.42,0.42,0.32,0.59,0.58,0.80,1.06,1.01,0.96,0.98
Interest Coverage Ratio,22.3,130.0,,,,,,,,,,,,38.6,,23.5,,2.53,2.46,3.77
Cash and Short Term Investments,740.0,889.3,456.6,333.1,379.5,380.0,425.1,"1,127",,,240.8,335.3,425.1,638.8,598.6,636.3,"1,127",885.6,875.7,871.8
"Total Receivables, Net",657.5,699.8,702.5,455.1,497.7,467.9,316.4,458.5,,,427.4,313.2,316.4,368.0,308.1,327.0,458.5,325.7,300.4,388.2
Total Inventory,936.5,559.9,502.5,390.2,324.1,401.1,287.4,487.3,,,355.0,356.2,287.4,318.6,301.4,461.5,487.3,562.1,647.0,348.3
Total Current Assets,"2,379","2,175","1,674","1,197","1,235","1,297","1,086","2,131",,,"1,068","1,052","1,086","1,370","1,252","1,631","2,131","1,995","1,900","1,702"
"Property/Plant/Equipment, Total - Net",653.0,658.2,766.9,581.5,578.7,"1,178","1,204","2,430",,,"1,158","1,146","1,204","1,468","1,625","1,938","2,430","2,474","2,474","2,769"
Total Assets,"3,891","3,678","3,405","2,911","3,088","3,619","3,437","5,457",,,"3,370","3,337","3,437","3,903","3,906","4,457","5,457","5,373","5,263","5,361"
Accounts Payable,379.6,540.6,416.4,183.1,160.2,172.4,102.3,131.6,,,135.4,139.8,102.3,105.8,106.6,147.8,131.6,136.4,127.9,146.6
Accrued Expenses,132.1,107.4,96.8,40.7,43.3,55.8,49.4,57.3,,,38.4,42.0,49.4,34.8,38.9,47.3,57.3,16.4,16.2,16.2
Debt Due,63.4,0.00,1.08,53.5,0.00,494.1,162.8,122.5,,,385.5,388.6,162.8,164.0,49.1,113.5,122.5,156.2,140.2,114.1
Total Current Liabilities,"1,328",837.7,612.4,356.6,308.5,853.3,463.7,884.4,,,662.5,666.1,463.7,484.1,351.0,549.0,884.4,721.5,742.8,770.8
Long Term Debt,,,,,224.0,230.3,216.2,"1,722",,,219.1,217.7,216.2,795.8,917.2,"1,261","1,722","1,763","1,607","1,641"
Total Liabilities,"1,340",894.9,669.0,381.1,565.0,"1,140",723.0,"2,651",,,936.7,935.7,723.0,"1,328","1,310","1,842","2,651","2,539","2,414","2,477"
Common Stock,593.1,593.1,593.1,593.1,593.1,593.1,593.1,593.1,,,593.1,593.1,593.1,593.1,593.1,593.1,593.1,593.1,593.1,593.1
Additional Paid-In Capital,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,,,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4,72.4
Retained Earnings (Accumulated Deficit),"1,770","1,972","1,890","1,672","1,670","1,621","1,573","1,806",,,"1,582","1,565","1,573","1,577","1,587","1,615","1,806","1,829","1,830","1,852"
Shareholders' Equity,"2,435","2,638","2,556","2,337","2,335","2,289","2,250","2,491",,,"2,242","2,213","2,250","2,259","2,274","2,297","2,491","2,512","2,512","2,534"
Cash from Operating Activities,540.5,267.2,-193.1,-118.8,27.4,6.16,119.6,103.8,,,-1.11,115.7,29.7,-37.1,54.7,64.2,112.9,-254.1,169.0,152.3
Cash from Investing Activities,-70.1,61.4,-104.6,-41.7,-105.4,-500.3,255.5,-915.3,,,30.3,-6.81,242.3,-339.4,-131.4,-487.2,-48.1,-85.2,-31.4,-179.8
Cash from Financing Activities,-161.0,-158.3,-111.7,42.6,221.9,492.2,-356.6,"1,498",,,-16.3,-1.44,-229.4,581.3,25.8,470.6,420.6,90.0,-173.3,15.6
Net Change in Cash,309.4,170.2,-409.4,-117.9,143.9,0.51,45.0,701.6,,,5.75,94.5,89.7,213.7,-40.2,37.7,490.4,-241.0,-9.94,-3.89
Free Cashflows,513.4,210.9,-347.3,-155.9,-37.0,-544.1,40.3,"-1,192",,,-4.94,107.2,-27.3,-306.3,-96.3,-427.7,-364.1,-352.4,129.2,-25.8
Free Cashflow per Share,0.87,0.36,-0.59,-0.26,-0.062,-0.92,0.068,-2.01,,,-0.008,0.18,-0.046,-0.52,-0.16,-0.72,-0.61,-0.59,0.22,-0.043
