,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Net Profit Margin,2.5%,1.6%,6.0%,5.7%,8.5%,10.3%,8.0%,6.4%,3.0%,,4.8%,7.5%,7.6%,7.3%,5.5%,5.1%,4.9%,3.7%,0.0%,3.4%
Return on Assets,4.4%,2.6%,10.0%,8.1%,11.3%,12.5%,9.5%,7.4%,3.4%,,10.2%,9.3%,8.0%,8.0%,8.1%,7.2%,6.5%,5.5%,4.0%,3.5%
Return on Equity,7.4%,5.1%,17.1%,12.3%,15.4%,16.0%,12.4%,10.0%,4.7%,,1.9%,3.0%,3.0%,3.1%,2.2%,2.0%,1.9%,1.4%,0.0%,1.3%
Return on Total Capital,7.4%,4.7%,16.3%,12.1%,15.3%,15.9%,12.4%,10.0%,4.7%,,13.7%,12.4%,10.6%,10.9%,11.0%,10.0%,8.9%,7.6%,5.5%,4.7%
SG&A to Sale,3.8%,3.9%,4.7%,5.8%,5.9%,6.4%,6.3%,6.7%,7.3%,,6.6%,5.3%,7.1%,6.5%,6.6%,6.6%,6.9%,7.2%,8.4%,6.8%
Depreciation & Amortisation,254.8,271.2,296.2,319.2,325.7,323.4,310.5,295.4,312.5,,75.2,80.3,74.6,72.8,73.0,75.0,77.1,75.5,78.0,82.0
Tax Rate,19.0%,19.4%,15.8%,14.2%,15.9%,17.8%,16.9%,17.1%,15.4%,,14.7%,16.6%,16.8%,18.7%,17.4%,14.5%,16.9%,16.9%,89.7%,16.0%
Current Ratio,1.32,1.23,1.56,1.77,2.34,2.86,2.13,1.98,2.61,,2.75,2.13,2.22,2.04,2.07,1.98,2.19,2.02,2.63,2.61
Quick Ratio,0.80,0.77,0.94,0.89,1.46,2.07,1.22,0.79,1.43,,1.18,1.22,1.31,1.23,1.06,0.79,1.00,1.01,1.46,1.43
Days Inventory Outstanding,39.9,44.7,43.6,46.6,50.0,47.8,39.2,43.7,45.4,,50.7,45.8,41.7,43.7,44.3,46.5,48.1,48.4,47.0,44.2
Days Sale Outstanding,78.0,86.2,63.5,67.7,60.1,64.0,70.4,64.6,67.0,,70.7,70.4,67.5,71.0,69.7,64.6,67.3,69.4,64.2,67.0
Days Payable Outstanding,68.7,80.0,71.2,65.5,62.9,56.7,52.8,61.8,61.2,,63.7,60.5,59.6,63.2,65.5,67.9,66.1,64.4,60.4,55.4
Cash Conversion Cycle,29.6,39.4,62.4,58.0,60.1,59.1,47.2,40.5,58.4,,57.2,58.0,47.9,48.3,47.6,44.9,49.6,53.1,58.7,56.6
Debt to Asset Ratio,0.44,0.53,0.38,0.34,0.28,0.25,0.26,0.29,0.26,,0.26,0.26,0.25,0.27,0.27,0.29,0.26,0.27,0.26,0.26
Debt to Equity Ratio,0.80,1.11,0.62,0.52,0.39,0.33,0.36,0.41,0.35,,0.36,0.36,0.34,0.37,0.37,0.41,0.35,0.37,0.36,0.35
Interest Coverage Ratio,35.9,10.1,32.9,59.0,193.2,459.1,"1,077","20,028",,,757.3,,"18,555","12,174","24,518","193,486",,,,
Cash and Short Term Investments,84.9,60.9,96.2,382.7,725.7,"1,193",650.3,823.0,"1,035",,"1,131",650.3,689.2,555.3,662.9,823.0,653.4,476.8,"1,011","1,035"
"Total Receivables, Net","1,304","1,551","1,189","1,020",854.2,877.1,"1,020",994.2,"1,006",,997.8,"1,020","1,000","1,070","1,069",994.2,"1,049","1,072",977.7,"1,006"
Total Inventory,711.6,792.7,636.1,585.7,600.8,454.7,505.0,641.4,568.1,,616.0,505.0,546.1,574.7,578.4,641.4,648.8,654.4,609.5,568.1
Total Current Assets,"2,143","2,472","1,969","2,022","2,204","2,549","2,199","2,479","2,626",,"2,779","2,199","2,255","2,231","2,341","2,479","2,370","2,236","2,629","2,626"
"Property/Plant/Equipment, Total - Net","1,452","1,696","1,793","1,708","1,638","1,600","1,605","1,750","1,804",,"1,584","1,605","1,635","1,682","1,689","1,750","1,755","1,772","1,786","1,804"
Total Assets,"3,694","4,289","3,889","3,869","3,973","4,272","4,632","5,058","4,849",,"4,497","4,632","4,724","4,741","4,855","5,058","4,964","4,857","4,792","4,849"
Accounts Payable,"1,254","1,438",899.4,820.1,672.0,579.7,712.4,908.9,722.9,,767.3,712.4,788.7,830.8,873.8,908.9,866.7,868.4,755.0,722.9
Accrued Expenses,94.9,111.1,130.0,129.3,131.5,151.1,153.5,160.3,183.2,,136.9,153.5,57.0,98.4,134.2,160.3,64.4,93.2,134.4,183.2
Debt Due,206.9,386.8,115.6,81.2,9.47,4.69,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Total Current Liabilities,"1,629","2,012","1,263","1,144",943.1,891.3,"1,033","1,254","1,007",,"1,009","1,033","1,016","1,094","1,132","1,254","1,084","1,105",999.4,"1,007"
Long Term Debt,9.65,142.6,108.7,30.9,25.2,20.5,,,,,,,,,,,,,,
Total Liabilities,"1,639","2,261","1,493","1,319","1,110","1,072","1,215","1,462","1,268",,"1,182","1,215","1,203","1,284","1,321","1,462","1,297","1,318","1,257","1,268"
Common Stock,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
Additional Paid-In Capital,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
Retained Earnings (Accumulated Deficit),"1,557","1,530","1,898","2,048","2,364","2,701","2,920","3,109",20.0,,"2,816","2,920","3,024","2,960","3,037","3,109","3,179","3,051","3,050",20.0
Shareholders' Equity,"2,055","2,028","2,396","2,550","2,864","3,201","3,417","3,596","3,581",,"3,316","3,417","3,521","3,457","3,534","3,596","3,667","3,538","3,535","3,581"
Cash from Operating Activities,313.3,213.8,781.2,793.3,825.3,942.9,636.6,674.3,347.3,,124.2,300.0,161.0,144.3,201.9,167.2,-31.0,103.7,129.5,145.1
Cash from Investing Activities,-414.2,-501.9,-399.9,-230.8,-799.3,-734.9,-250.4,-161.9,-422.1,,488.5,-836.1,-211.2,-55.4,55.7,49.0,-178.6,-101.0,-33.7,-108.9
Cash from Financing Activities,-14.3,264.2,-346.1,-275.9,-206.4,-182.5,-208.0,-169.5,-179.3,,21.7,-0.001,,-169.5,0.00,0.000,,-179.3,0.00,0.000
Net Change in Cash,-115.1,-24.0,35.2,286.6,-180.3,25.6,178.3,342.9,-254.2,,634.4,-536.1,-50.2,-80.7,257.6,216.2,-209.6,-176.6,95.8,36.2
Free Cashflows,-101.4,-299.4,368.0,561.3,565.9,655.3,318.7,254.0,-89.9,,53.4,218.9,39.1,29.1,106.6,79.3,-172.1,9.35,42.6,30.2
Free Cashflow per Share,-0.51,-1.50,1.84,2.81,2.83,3.28,1.59,1.27,-0.45,,0.27,1.09,0.20,0.15,0.53,0.40,-0.86,0.047,0.21,0.15
