,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-5,2017-8,2017-11,2018-2,2018-5,2018-8,2018-11,2019-2,2019-5,2019-8
Return on Equity,15.3%,2.6%,23.3%,28.1%,23.1%,20.1%,17.5%,18.8%,19.4%,,4.3%,4.6%,5.1%,5.9%,5.6%,5.1%,5.2%,4.5%,5.2%,4.9%
Return on Total Capital,3.1%,0.5%,4.8%,5.4%,5.1%,4.9%,4.5%,5.1%,5.2%,,4.8%,4.9%,5.3%,5.1%,5.5%,6.0%,5.4%,5.2%,5.5%,5.7%
SG&A to Sale,45.9%,47.8%,48.6%,46.4%,44.8%,50.0%,49.5%,51.1%,49.2%,,52.5%,52.5%,50.4%,49.3%,48.6%,50.5%,47.8%,49.8%,48.4%,47.3%
Depreciation & Amortisation,164.3,228.9,230.1,253.0,303.0,342.8,351.4,387.4,391.7,,95.2,100.7,94.9,96.6,104.4,94.1,97.5,95.7,94.2,93.1
Tax Rate,29.0%,58.2%,25.4%,20.3%,20.2%,20.3%,19.7%,19.4%,19.6%,,17.8%,20.1%,19.9%,19.4%,19.9%,19.7%,19.3%,19.4%,20.0%,19.8%
Current Ratio,4.37,3.07,3.07,3.97,3.70,3.05,3.68,3.56,4.38,,3.59,3.24,3.03,3.56,3.66,3.14,4.48,4.38,3.51,3.27
Quick Ratio,4.09,2.91,2.82,3.76,3.50,2.83,3.43,3.36,4.15,,3.35,3.03,2.87,3.36,3.45,2.98,4.24,4.15,3.30,3.09
Days Inventory Outstanding,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Days Sale Outstanding,"1,746","1,744","1,741","1,597","1,489","1,576","1,554","1,694","1,653",,"1,538","1,648","1,726","1,694","1,662","1,665","1,652","1,653","1,671","1,659"
Days Payable Outstanding,73.8,66.5,55.1,49.6,39.6,29.0,26.7,27.2,27.3,,26.7,25.8,26.3,27.8,27.9,23.6,23.4,27.5,23.3,23.6
Cash Conversion Cycle,-72.2,-45.6,-45.6,-40.7,-28.3,-10.2,-3.53,-8.56,-12.0,,-6.25,-7.03,-7.16,-9.47,-10.7,-2.86,-9.70,-11.8,-3.31,-9.16
Debt to Asset Ratio,0.84,0.85,0.86,0.85,0.84,0.83,0.81,0.80,0.79,,0.80,0.81,0.81,0.80,0.79,0.80,0.80,0.79,0.79,0.79
Debt to Equity Ratio,5.30,6.14,6.03,5.81,5.17,4.94,4.30,4.13,3.81,,4.02,4.28,4.41,4.13,3.92,3.96,3.99,3.81,3.76,3.75
Interest Coverage Ratio,,,,,,,,,,,,,,,,,,,,
Cash and Short Term Investments,"2,416","1,998","2,237","2,996","3,111","4,657","4,391","4,156","4,104",,"4,454","4,623","3,940","4,156","4,343","4,089","4,250","4,104","5,052","4,816"
"Total Receivables, Net","36,269","38,656","45,387","54,655","58,031","63,030","64,655","74,051","80,156",,"64,223","69,159","73,822","74,051","75,231","77,595","79,192","80,156","82,989","84,601"
Total Inventory,,,,,,,,,,,,,,,,,,,,
Total Current Assets,"38,764","40,742","49,295","57,778","61,261","67,798","69,228","78,381","84,588",,"68,797","73,896","77,887","78,381","79,681","81,797","83,593","84,588","88,091","89,542"
"Property/Plant/Equipment, Total - Net",456.1,548.4,534.2,716.9,"1,030",949.7,"1,045",900.5,956.8,,987.0,918.2,882.4,900.5,879.4,935.0,964.6,956.8,950.9,938.0
Total Assets,"40,846","43,985","51,013","60,637","64,392","72,451","72,638","80,771","87,122",,"71,746","76,442","80,207","80,771","82,105","84,404","86,356","87,122","90,844","92,241"
Accounts Payable,641.4,512.5,575.6,576.7,495.6,430.9,457.0,502.6,517.4,,441.0,447.4,478.0,502.6,500.7,366.3,511.5,517.4,379.4,542.7
Accrued Expenses,503.4,545.2,774.1,871.8,896.8,999.6,902.4,960.4,863.7,,39.8,15.2,20.5,960.4,79.9,10.0,85.9,863.7,254.6,14.3
Debt Due,"7,244","11,595","14,180","12,276","14,390","19,804","16,600","19,430","16,595",,"16,935","20,421","23,408","19,430","18,894","23,308","16,163","16,595","22,143","24,458"
Total Current Liabilities,"8,875","13,288","16,076","14,542","16,573","22,237","18,825","22,028","19,317",,"19,168","22,807","25,716","22,028","21,797","26,058","18,665","19,317","25,113","27,409"
Long Term Debt,"25,464","24,286","27,632","37,116","37,298","37,868","39,899","42,759","49,132",,"38,065","38,918","39,425","42,759","43,178","40,857","49,918","49,132","46,057","44,805"
Total Liabilities,"34,357","37,604","43,755","51,729","53,947","60,195","58,865","64,950","68,733",,"57,383","61,884","65,308","64,950","65,158","67,111","68,789","68,733","71,470","72,534"
Common Stock,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
Additional Paid-In Capital,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0
Retained Earnings (Accumulated Deficit),"5,760","5,397","6,530","8,168","9,717","11,458","12,983","15,099","17,449",,"13,601","13,809","14,159","15,099","16,026","16,325","16,639","17,449","18,436","18,790"
Shareholders' Equity,"6,488","6,125","7,258","8,906","10,444","12,173","13,697","15,737","18,054",,"14,273","14,470","14,812","15,737","16,632","16,968","17,243","18,054","19,029","19,355"
Cash from Operating Activities,"1,354","-2,150","-4,828","-5,958","-1,204","-1,231","1,022","-5,686","-2,289",,"1,115","-3,951","-3,875","1,026",41.1,"-1,478","-1,021",168.9,"-1,292",-708.9
Cash from Investing Activities,-347.0,-782.5,"-2,030",865.3,"-1,018",-423.0,-609.6,-363.3,-662.9,,-61.4,-43.2,-72.6,-186.1,-153.8,-151.1,-186.5,-171.4,-184.5,-230.8
Cash from Financing Activities,-653.7,"2,699","7,268","5,331","2,567","1,824",-551.9,"6,541","2,924",,-820.9,"4,391","3,546",-575.8,257.9,"1,374","1,409",-116.6,"2,383",651.1
Net Change in Cash,353.5,-233.4,410.4,248.2,334.7,155.1,-159.4,440.7,-21.7,,205.1,384.4,-410.9,262.1,138.0,-238.8,194.1,-115.0,903.6,-293.0
Free Cashflows,"1,148","-2,384","-5,088","-6,409","-1,851","-1,476",550.4,"-5,924","-2,745",,"1,074","-3,980","-3,929",911.5,-56.2,"-1,602","-1,153",66.4,"-1,384",-803.2
Free Cashflow per Share,4.59,-9.54,-20.4,-25.6,-7.40,-5.90,2.20,-23.7,-11.0,,4.30,-15.9,-15.7,3.65,-0.22,-6.41,-4.61,0.27,-5.54,-3.21
