,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Days Payable Outstanding,48.8,44.1,40.0,37.2,29.3,27.8,27.7,29.0,,,43.3,37.9,34.4,37.0,41.7,39.2,36.8,33.2,35.0,33.5
Cash Conversion Cycle,68.0,54.8,61.2,72.5,65.5,78.1,71.9,67.1,,,89.2,78.6,81.9,63.6,65.5,68.1,82.3,69.2,63.4,83.2
Debt to Asset Ratio,0.71,0.64,0.62,0.68,0.12,0.14,0.13,0.24,,,0.16,0.15,0.13,0.17,0.21,0.26,0.24,0.15,0.14,0.14
Debt to Equity Ratio,2.40,1.74,1.66,2.13,0.14,0.16,0.16,0.34,,,0.19,0.18,0.16,0.20,0.28,0.37,0.34,0.19,0.18,0.17
Interest Coverage Ratio,15.9,13.2,10.4,5.89,41.0,623.1,273.9,638.1,,,320.2,372.9,226.1,414.3,733.0,556.3,"1,062","1,221","1,105",495.8
Cash and Short Term Investments,11.4,58.1,73.7,60.6,887.0,343.7,580.3,440.5,,,442.5,536.8,580.3,454.2,377.7,526.1,440.5,"3,284","2,600","2,275"
"Total Receivables, Net",185.3,364.7,420.6,473.7,670.1,762.5,909.0,"1,337",,,909.7,925.6,909.0,921.9,961.7,"1,241","1,337","1,170","1,363","1,442"
Total Inventory,,,,,,,,,,,,,,,,,,,18.4,19.0
Total Current Assets,245.9,448.7,573.5,604.6,"1,667","1,583","2,116","2,490",,,"1,969","2,140","2,116","2,055","1,957","2,379","2,490","5,070","4,514","4,318"
"Property/Plant/Equipment, Total - Net",375.2,574.2,"1,072","1,163","1,242","1,506","1,566","2,238",,,"1,430","1,414","1,566","1,673","1,952","2,203","2,238","2,246","2,272","2,337"
Total Assets,721.2,"1,183","2,271","2,365","3,393","3,673","4,200","5,734",,,"3,916","4,058","4,200","4,537","4,854","5,586","5,734","8,039","7,886","7,717"
Accounts Payable,78.6,80.2,91.7,100.3,116.1,133.8,164.3,252.0,,,181.3,206.0,164.3,246.7,236.5,279.4,252.0,273.0,319.4,244.9
Accrued Expenses,25.9,82.7,98.0,123.5,158.7,227.8,259.9,431.9,,,272.1,247.7,259.9,255.5,310.4,393.6,431.9,431.0,395.2,372.4
Debt Due,108.9,131.8,402.0,534.1,2.13,10.2,12.0,4.04,,,15.8,14.2,12.0,9.76,7.42,4.39,4.04,5.59,5.51,31.3
Total Current Liabilities,280.4,412.1,895.0,875.1,408.0,465.0,541.1,"1,369",,,600.3,585.9,541.1,731.0,"1,002","1,416","1,369","1,189","1,059",987.0
Long Term Debt,228.4,339.5,519.3,731.2,0.89,24.7,14.0,11.9,,,14.0,14.8,14.0,13.1,12.4,10.2,11.9,9.29,8.40,8.49
Total Liabilities,508.9,751.7,"1,417","1,609",412.7,496.4,562.0,"1,389",,,622.0,608.9,562.0,751.3,"1,023","1,434","1,389","1,207","1,128","1,061"
Common Stock,63.8,225.0,259.7,259.7,350.7,351.6,353.0,353.0,,,351.6,351.6,353.0,353.0,353.0,353.0,353.0,388.3,388.3,388.3
Additional Paid-In Capital,,,426.3,426.3,"2,172","2,210","2,293","2,293",,,"2,210","2,210","2,293","2,293","2,293","2,293","2,293","4,516","4,516","4,516"
Retained Earnings (Accumulated Deficit),68.2,206.0,168.0,70.2,427.0,532.2,896.5,"1,380",,,656.5,806.6,896.5,"1,036","1,029","1,207","1,380","1,534","1,387","1,221"
Shareholders' Equity,212.2,431.0,854.0,756.2,"2,958","3,135","3,572","4,056",,,"3,245","3,396","3,572","3,710","3,705","3,883","4,056","6,468","6,319","6,152"
Cash from Operating Activities,-7.19,294.9,319.8,304.1,743.7,357.8,651.5,"1,175",,,187.6,163.3,158.1,346.6,289.1,348.1,191.3,608.5,74.3,322.5
Cash from Investing Activities,59.9,-384.0,-869.2,-385.4,-765.3,-246.5,-515.1,-996.7,,,-39.9,-73.7,-337.8,-445.1,-94.9,-182.4,-274.3,"-1,814",-354.1,-299.9
Cash from Financing Activities,-41.5,135.8,565.0,68.2,389.5,-196.2,-38.2,-178.7,,,-125.7,-3.11,92.5,4.38,-165.0,-15.6,-2.48,"2,249",-400.6,-359.3
Net Change in Cash,11.2,46.7,15.7,-13.1,368.0,-84.9,97.9,-1.10,,,22.0,86.5,-87.4,-95.3,31.4,148.4,-85.6,"1,044",-684.1,-338.2
Free Cashflows,-56.7,-17.9,-15.2,-24.1,507.8,-228.1,250.5,435.7,,,147.0,98.0,-76.9,178.1,150.5,180.4,-73.3,331.5,-100.2,149.3
Free Cashflow per Share,-0.016,-0.005,-0.004,-0.007,0.14,-0.065,0.071,0.12,,,0.042,0.028,-0.022,0.050,0.043,0.051,-0.021,0.085,-0.026,0.038
