,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Net Income,738.1,"1,210",938.5,"1,003",917.3,"1,323","1,344","1,482",,,402.9,350.5,157.8,332.9,369.7,377.5,401.8,318.1,332.8,218.9
EBITDA,"1,544","1,786","1,721","1,558","1,762","2,494","2,035","2,107",,,428.8,585.5,416.5,586.6,493.4,545.0,482.5,505.5,407.7,440.1
Gross Profit Margin,19.0%,20.2%,20.8%,18.2%,19.3%,22.8%,20.3%,20.3%,,,19.6%,21.4%,16.7%,22.9%,19.5%,20.1%,18.8%,19.9%,16.8%,20.6%
Operating Margin,9.3%,10.3%,9.8%,8.7%,9.7%,14.2%,10.9%,10.7%,,,9.3%,13.2%,6.8%,13.6%,10.4%,11.0%,7.8%,10.4%,6.9%,10.1%
Net Profit Margin,7.5%,11.5%,9.0%,9.7%,8.5%,10.9%,11.6%,12.7%,,,15.5%,11.8%,5.1%,11.5%,13.3%,12.5%,13.5%,11.5%,11.4%,9.0%
Return on Assets,3.6%,5.3%,4.2%,4.6%,4.0%,5.6%,5.4%,5.8%,,,6.1%,4.4%,5.3%,4.9%,4.7%,4.8%,5.8%,5.7%,5.6%,5.0%
Return on Equity,4.8%,7.5%,5.4%,5.6%,5.0%,6.9%,6.8%,7.2%,,,2.1%,1.8%,0.8%,1.7%,1.9%,1.9%,2.0%,1.5%,1.7%,1.1%
Return on Total Capital,4.2%,7.2%,5.3%,5.5%,4.9%,6.9%,6.4%,7.0%,,,7.5%,5.3%,6.4%,5.9%,5.8%,5.9%,7.0%,6.8%,6.9%,6.2%
SG&A to Sale,9.7%,9.9%,9.8%,9.2%,9.4%,8.5%,9.1%,9.6%,,,9.8%,8.3%,9.0%,9.3%,9.6%,9.1%,10.6%,9.5%,9.9%,10.6%
Depreciation & Amortisation,631.2,705.3,690.7,655.2,711.3,771.0,771.6,860.1,,,187.1,193.1,203.7,193.9,204.8,210.8,250.7,216.5,206.6,194.9
Tax Rate,20.4%,12.9%,15.9%,9.5%,13.9%,15.0%,9.6%,10.8%,,,6.7%,9.1%,17.0%,12.5%,11.8%,9.6%,9.5%,9.6%,11.5%,12.9%
Current Ratio,3.26,1.87,4.79,3.13,2.55,3.46,3.55,3.47,,,3.62,3.78,3.55,3.65,3.38,3.51,3.47,3.56,2.97,3.36
Quick Ratio,0.51,0.33,1.13,1.03,0.91,0.82,1.04,1.01,,,0.96,1.18,1.04,1.01,1.11,1.15,1.01,1.20,1.12,0.98
Days Inventory Outstanding,65.1,65.0,58.8,50.9,47.1,46.6,43.8,42.0,,,45.1,45.1,40.3,40.7,41.6,41.9,43.3,45.6,44.7,45.3
Days Sale Outstanding,44.2,52.5,71.4,63.8,69.1,54.1,67.5,59.2,,,51.5,65.4,67.5,64.0,57.6,57.3,59.2,64.2,68.3,49.9
Days Payable Outstanding,36.9,37.5,45.0,40.3,35.9,39.3,41.5,39.5,,,32.3,32.0,35.2,38.7,37.0,35.0,36.7,39.4,35.6,32.8
Cash Conversion Cycle,87.9,74.3,79.3,88.9,78.1,67.4,71.0,69.6,,,71.8,77.7,71.2,74.2,69.3,69.7,66.1,71.4,81.5,78.3
Debt to Asset Ratio,0.23,0.25,0.12,0.13,0.14,0.13,0.15,0.14,,,0.14,0.14,0.15,0.14,0.15,0.14,0.14,0.13,0.14,0.12
Debt to Equity Ratio,0.33,0.36,0.15,0.16,0.18,0.16,0.19,0.17,,,0.17,0.18,0.19,0.18,0.19,0.18,0.17,0.16,0.18,0.16
Interest Coverage Ratio,42.0,14.2,16.5,25.3,27.8,54.0,32.2,28.5,,,28.5,38.2,17.0,37.5,23.8,30.9,22.4,30.7,19.4,25.1
Cash and Short Term Investments,"5,058","6,071","6,212","3,441","3,712","5,392","5,010","4,732",,,"5,109","5,106","5,010","5,193","4,984","4,935","4,732","4,129","3,665","3,919"
"Total Receivables, Net","1,191","1,513","2,046","1,819","2,044","1,792","2,147","1,895",,,"1,669","2,011","2,147","2,028","1,853","1,855","1,895","2,035","2,191","1,520"
Total Inventory,"1,612","1,374","1,294","1,077","1,172","1,211","1,014","1,126",,,"1,162","1,033","1,014","1,047","1,092","1,083","1,126","1,200","1,124","1,111"
Total Current Assets,"8,127","9,060","9,660","6,425","7,054","8,696","8,297","7,992",,,"8,049","8,269","8,297","8,379","8,099","8,078","7,992","7,590","7,204","6,858"
"Property/Plant/Equipment, Total - Net","4,408","4,742","4,268","7,574","8,059","8,140","9,162","8,851",,,"8,734","9,028","9,162","9,171","9,169","8,944","8,851","9,185","8,969","8,895"
Total Assets,"22,007","23,435","21,475","22,137","23,627","24,021","25,541","25,892",,,"24,243","24,975","25,541","25,611","25,513","25,551","25,892","25,900","25,512","24,947"
Accounts Payable,753.7,971.0,"1,073",802.9,913.6,"1,098","1,010","1,006",,,777.8,777.5,"1,010",952.4,953.2,864.0,"1,006","1,004",845.5,771.5
Accrued Expenses,249.8,294.3,236.5,265.6,293.1,289.5,331.0,315.6,,,232.5,283.9,331.0,302.0,259.7,298.7,315.6,300.1,230.2,250.4
Debt Due,830.2,"2,553",449.7,653.9,600.0,735.2,669.9,650.6,,,852.5,718.7,669.9,692.2,829.0,783.9,650.6,539.6,"1,069",725.5
Total Current Liabilities,"2,495","4,852","2,016","2,054","2,771","2,514","2,336","2,302",,,"2,224","2,187","2,336","2,298","2,393","2,303","2,302","2,129","2,423","2,039"
Long Term Debt,"2,329",539.4,266.9,400.7,228.0,194.3,"1,002",783.8,,,673.2,906.0,"1,002",964.5,933.3,871.5,783.8,746.8,644.5,586.0
Total Liabilities,"5,104","5,786","2,627","2,824","3,339","3,076","3,831","3,521",,,"3,301","3,539","3,831","3,688","3,730","3,608","3,521","3,316","3,572","3,108"
Common Stock,"3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000",,,"3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000"
Additional Paid-In Capital,"2,599","2,599","2,599","2,599","2,599","2,599","2,599","2,599",,,"2,599","2,599","2,599","2,599","2,599","2,599","2,599","2,599","2,599","2,599"
Retained Earnings (Accumulated Deficit),"9,777","10,736","11,223","11,647","12,043","12,933","13,697","14,637",,,"13,189","13,540","13,697","14,065","13,854","14,232","14,637","14,955","14,708","14,927"
Shareholders' Equity,"15,408","16,202","17,385","17,783","18,490","19,069","19,879","20,479",,,"19,175","19,622","19,879","20,102","19,972","20,102","20,479","20,757","20,146","20,042"
Cash from Operating Activities,723.4,"1,291",890.4,885.2,"1,641","1,343",987.6,"1,327",,,36.3,319.9,306.0,267.4,276.9,337.1,445.3,134.5,-28.0,830.4
Cash from Investing Activities,504.4,830.2,"1,775","-3,130","-1,210",970.9,"-1,231","-1,042",,,-223.6,-563.2,-80.5,595.7,-475.3,-594.0,-568.2,-655.0,-83.4,-117.9
Cash from Financing Activities,"1,482",-656.4,"-2,977",-283.5,-823.3,-530.5,-96.6,-913.2,,,-164.0,70.9,17.0,-17.1,-585.5,-82.3,-228.2,-158.1,-245.0,-429.4
Net Change in Cash,"2,780","1,347",-130.2,"-2,715",-264.8,"1,834",-483.5,-710.1,,,-369.1,-198.4,215.1,786.9,-715.1,-428.2,-353.7,-700.2,-425.5,237.9
Free Cashflows,-137.2,308.6,564.6,"-2,422",648.3,468.5,-461.5,648.1,,,-329.0,-105.5,-88.6,85.1,111.4,207.5,244.0,-43.6,-144.3,707.8
Free Cashflow per Share,-0.47,1.06,1.95,-8.35,2.24,1.62,-1.59,2.23,,,-1.13,-0.36,-0.31,0.29,0.38,0.72,0.84,-0.15,-0.50,2.44
