,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Tax Rate,,,19.9%,20.0%,20.3%,19.7%,17.4%,20.1%,,,18.7%,12.6%,20.0%,20.4%,20.0%,20.2%,20.2%,20.1%,19.6%,19.7%
Current Ratio,,,1.94,1.80,2.49,2.81,6.63,5.54,,,2.05,4.89,6.63,6.99,7.29,6.05,5.54,3.59,4.31,4.13
Quick Ratio,,,0.80,0.72,1.00,1.49,2.16,2.07,,,1.04,1.67,2.16,2.23,2.69,2.13,2.07,1.29,1.86,1.76
Days Inventory Outstanding,,,134.4,128.1,147.3,120.3,112.5,128.3,,,121.3,125.9,130.5,129.0,122.0,124.0,125.0,131.5,137.8,140.7
Days Sale Outstanding,,,103.2,98.4,99.9,104.9,102.5,117.0,,,108.3,119.8,102.5,105.0,110.5,109.0,117.0,114.6,113.6,108.6
Days Payable Outstanding,,,59.9,25.3,0.00,18.6,38.5,48.9,,,52.5,60.1,58.1,45.0,40.6,43.2,49.5,55.2,54.7,49.9
Cash Conversion Cycle,,,177.7,217.0,250.7,182.2,163.3,181.7,,,181.6,162.8,195.4,188.5,190.5,188.2,181.3,188.9,199.7,203.6
Debt to Asset Ratio,,,0.50,0.54,0.39,0.34,0.16,0.19,,,0.47,0.21,0.16,0.15,0.15,0.18,0.19,0.28,0.21,0.22
Debt to Equity Ratio,,,0.98,1.17,0.64,0.52,0.19,0.23,,,0.89,0.26,0.19,0.18,0.17,0.21,0.23,0.39,0.27,0.28
Interest Coverage Ratio,,,,33.1,22.4,86.1,95.4,,,,46.4,116.4,"1,599",,,,,,,
Cash and Short Term Investments,,,38.1,24.7,64.1,11.5,310.8,272.8,,,19.0,332.1,310.8,328.1,271.0,281.1,272.8,292.0,111.3,110.1
"Total Receivables, Net",,,177.5,220.7,209.0,237.7,274.0,326.5,,,259.8,312.5,274.0,277.1,303.4,289.7,326.5,328.7,322.4,309.3
Total Inventory,,,189.0,237.9,218.3,189.7,251.4,264.9,,,221.7,260.6,251.4,253.0,235.2,238.3,264.9,271.1,293.8,294.5
Total Current Assets,,,428.2,551.3,521.9,449.6,842.9,874.3,,,512.3,914.4,842.9,866.7,823.4,823.2,874.3,910.0,747.2,728.1
"Property/Plant/Equipment, Total - Net",,,12.8,8.47,8.79,12.5,11.4,9.15,,,11.3,10.7,11.4,10.2,9.48,8.94,9.15,8.83,125.5,125.7
Total Assets,,,451.8,575.6,546.2,480.7,880.8,914.6,,,543.9,943.2,880.8,895.1,851.0,851.4,914.6,959.7,907.5,893.4
Accounts Payable,,,84.2,,,63.2,88.0,108.9,,,90.1,140.0,88.0,87.8,74.6,90.5,108.9,115.9,108.2,100.3
Accrued Expenses,,,,,,12.2,19.3,18.2,,,13.7,16.4,19.3,15.5,20.2,27.8,18.2,18.6,16.9,21.5
Debt Due,,,121.4,134.3,83.6,53.6,0.00,0.00,,,118.7,10.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Total Current Liabilities,,,221.2,306.1,209.2,160.0,127.1,157.7,,,249.8,187.1,127.1,124.0,112.9,136.0,157.7,253.8,173.4,176.1
Long Term Debt,,,0.00,,,,,,,,,,,,,,,,,
Total Liabilities,,,223.7,310.1,213.0,165.1,137.9,171.1,,,255.7,193.5,137.9,135.6,125.2,149.0,171.1,268.0,191.6,195.2
Common Stock,,,20.0,20.0,20.0,225.0,300.0,300.0,,,225.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
Additional Paid-In Capital,,,,,,,346.5,346.5,,,,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5,346.5
Retained Earnings (Accumulated Deficit),,,208.1,228.7,289.0,90.5,96.3,96.9,,,63.1,103.2,96.3,112.9,79.2,55.8,96.9,45.2,69.4,51.6
Shareholders' Equity,,,228.1,264.6,331.9,315.6,742.9,743.5,,,288.2,749.8,742.9,759.5,725.8,702.3,743.5,691.7,716.0,698.1
Cash from Operating Activities,,,,,111.6,90.6,58.7,88.1,,,9.24,0.29,32.2,16.6,16.4,64.2,-9.21,19.5,1.42,44.2
Cash from Investing Activities,,,,,-2.68,-7.29,-1.78,3.59,,,-0.32,-0.25,-0.86,0.69,2.13,-0.13,0.90,-0.30,-116.1,-3.41
Cash from Financing Activities,,,,,-69.6,-135.9,242.4,-129.7,,,-2.63,313.1,-52.7,,-75.7,-54.0,-0.027,,-66.0,-42.0
Net Change in Cash,,,,,39.4,-52.6,299.3,-38.0,,,6.29,313.1,-21.3,17.3,-57.2,10.1,-8.34,19.2,-180.7,-1.24
Free Cashflows,,,,,108.4,84.0,56.4,86.5,,,9.08,0.057,30.6,16.3,16.2,64.8,-10.1,19.2,-115.9,161.8
Free Cashflow per Share,,,,,0.19,0.15,0.094,0.14,,,0.016,0.000,0.051,0.027,0.027,0.11,-0.017,0.032,-0.19,0.27
