,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
"Cost of Revenue, Total","1,943","2,706","2,217","1,140","1,294","1,388","1,301","1,521",,,348.1,311.9,310.2,340.5,371.8,340.7,467.9,519.2,482.0,555.7
Gross Profit,399.5,364.8,299.5,429.3,378.9,339.8,462.0,500.9,,,114.9,118.3,107.6,138.6,151.3,125.4,85.7,105.3,130.2,153.8
"Selling/General/Administrative Expenses, Total",132.7,179.3,179.0,138.4,160.1,184.1,259.0,240.4,,,66.8,54.2,85.6,52.4,58.4,50.9,78.7,56.5,57.3,62.5
Operating Income,266.8,185.6,120.5,290.9,218.8,155.7,203.0,260.5,,,48.1,64.1,22.0,86.1,92.9,74.5,6.96,48.7,72.9,91.4
Net Income,128.0,104.1,37.7,207.2,144.8,99.4,116.6,164.6,,,19.8,36.3,16.5,56.3,58.6,47.5,2.23,24.3,49.0,63.4
EBITDA,325.1,253.4,185.4,358.4,306.2,272.0,334.2,392.5,,,81.0,97.3,55.3,118.3,125.6,108.0,40.6,82.3,106.8,126.6
Gross Profit Margin,17.1%,11.9%,11.9%,27.4%,22.7%,19.7%,26.2%,24.8%,,,24.8%,27.5%,25.8%,28.9%,28.9%,26.9%,15.5%,16.9%,21.3%,21.7%
Operating Margin,11.4%,6.0%,4.8%,18.5%,13.1%,9.0%,11.5%,12.9%,,,10.4%,14.9%,5.3%,18.0%,17.8%,16.0%,1.3%,7.8%,11.9%,12.9%
Net Profit Margin,5.5%,3.4%,1.5%,13.2%,8.7%,5.8%,6.6%,8.1%,,,4.3%,8.4%,4.0%,11.8%,11.2%,10.2%,0.4%,3.9%,8.0%,8.9%
Return on Assets,5.7%,3.3%,1.2%,7.3%,4.1%,2.2%,2.3%,3.1%,,,2.2%,2.4%,2.3%,2.6%,3.5%,3.6%,3.1%,2.4%,2.2%,2.6%
Return on Equity,9.5%,6.9%,2.5%,12.3%,8.4%,3.8%,4.4%,5.3%,,,0.7%,1.4%,0.6%,2.1%,2.2%,1.6%,0.1%,0.8%,1.5%,2.0%
Return on Total Capital,8.7%,6.3%,2.3%,10.2%,6.6%,3.1%,3.8%,4.8%,,,3.4%,3.9%,3.8%,4.3%,5.5%,5.5%,4.8%,3.9%,3.6%,4.1%
SG&A to Sale,5.7%,5.8%,7.1%,8.8%,9.6%,10.7%,14.7%,11.9%,,,14.4%,12.6%,20.5%,10.9%,11.2%,10.9%,14.2%,9.1%,9.4%,8.8%
Depreciation & Amortisation,58.3,67.8,65.0,67.5,87.4,116.3,131.2,132.0,,,33.0,33.2,33.2,32.2,32.7,33.5,33.6,33.6,33.8,35.3
Tax Rate,33.1%,35.9%,30.0%,18.8%,20.4%,15.9%,22.0%,20.2%,,,25.7%,22.3%,25.6%,14.2%,16.6%,22.8%,81.8%,21.0%,16.7%,14.6%
Current Ratio,0.96,1.09,1.18,1.20,0.99,1.06,1.10,1.12,,,1.06,1.06,1.10,1.12,1.15,1.22,1.12,1.10,1.12,1.17
Quick Ratio,0.25,0.19,0.32,0.37,0.17,0.21,0.18,0.21,,,0.22,0.18,0.18,0.25,0.29,0.26,0.21,0.23,0.26,0.33
Days Inventory Outstanding,97.7,129.6,137.0,132.9,168.6,199.3,223.1,224.3,,,173.0,215.3,241.0,237.4,213.8,213.7,213.7,209.0,194.3,156.1
Days Sale Outstanding,46.4,33.9,29.9,46.4,48.7,45.0,43.0,46.3,,,46.2,44.4,43.0,54.8,58.9,50.3,46.3,48.8,53.5,54.3
Days Payable Outstanding,11.3,24.3,28.1,14.1,14.4,48.4,81.5,46.6,,,24.4,23.2,38.1,52.0,42.8,30.3,17.6,35.7,43.6,36.8
Cash Conversion Cycle,129.0,123.1,166.6,163.5,200.5,162.0,192.6,236.4,,,176.1,259.0,210.8,255.6,213.9,261.7,230.4,210.3,199.4,174.1
Debt to Asset Ratio,0.48,0.51,0.33,0.35,0.47,0.39,0.39,0.34,,,0.38,0.39,0.39,0.36,0.35,0.33,0.34,0.35,0.34,0.31
Debt to Equity Ratio,0.99,1.20,0.58,0.62,1.10,0.74,0.72,0.60,,,0.72,0.75,0.72,0.66,0.63,0.57,0.60,0.60,0.58,0.52
Interest Coverage Ratio,5.84,3.56,2.89,13.8,5.57,3.52,4.66,7.06,,,4.40,5.81,2.04,8.69,9.39,8.91,0.80,5.42,8.06,11.1
Cash and Short Term Investments,102.1,137.0,70.1,66.0,180.8,146.6,131.9,114.9,,,91.9,203.9,131.9,143.9,111.6,94.0,114.9,95.2,99.2,119.9
"Total Receivables, Net",297.8,285.1,205.9,199.5,223.4,213.2,207.9,256.5,,,228.9,215.9,207.9,268.6,298.6,259.9,256.5,290.0,330.7,371.6
Total Inventory,730.3,"1,192",473.0,357.0,837.9,677.5,913.0,956.5,,,763.3,805.5,913.0,791.9,771.5,824.4,956.5,989.7,937.1,794.8
Total Current Assets,"1,140","1,627",763.2,647.9,"1,267","1,060","1,278","1,357",,,"1,104","1,246","1,278","1,225","1,206","1,202","1,357","1,407","1,402","1,313"
"Property/Plant/Equipment, Total - Net","1,532","1,681","1,559","2,166","2,553","3,383","3,238","4,073",,,"3,367","3,278","3,238","3,143","3,120","3,428","4,073","4,076","4,048","4,044"
Total Assets,"2,761","3,558","2,658","3,019","4,040","4,952","5,014","5,460",,,"4,982","5,035","5,014","4,871","4,831","5,027","5,460","5,520","5,490","5,394"
Accounts Payable,54.7,305.3,36.5,51.7,50.6,317.1,264.1,124.5,,,162.0,7.33,264.1,109.0,204.2,22.4,124.5,208.4,223.7,184.8
Accrued Expenses,48.1,44.0,45.6,38.1,34.7,38.4,52.0,62.2,,,54.7,69.0,52.0,52.8,62.3,67.3,62.2,64.1,57.0,72.1
Debt Due,"1,022","1,102",528.5,387.1,"1,124",584.4,797.8,941.5,,,766.6,"1,058",797.8,873.0,728.9,844.2,941.5,927.0,904.8,810.3
Total Current Liabilities,"1,188","1,499",644.2,538.7,"1,285",998.7,"1,167","1,207",,,"1,044","1,180","1,167","1,090","1,047",981.1,"1,207","1,276","1,250","1,121"
Long Term Debt,116.0,150.0,93.7,355.0,463.9,571.7,425.5,270.4,,,507.9,451.5,425.5,356.8,331.5,325.7,270.4,227.1,203.7,161.1
Total Liabilities,"1,333","1,802",876.5,"1,046","1,906","1,928","1,936","1,878",,,"1,907","1,980","1,936","1,777","1,697","1,668","1,878","1,905","1,857","1,686"
Common Stock,132.0,132.0,145.2,145.2,145.2,191.7,191.7,191.7,,,191.7,191.7,191.7,191.7,191.7,191.7,191.7,191.7,191.7,191.7
Additional Paid-In Capital,,,,,,17.4,17.4,17.4,,,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4
Retained Earnings (Accumulated Deficit),715.8,802.5,795.3,960.8,"1,030","1,083","1,176","1,290",,,"1,123","1,160","1,176","1,232","1,263","1,311","1,290","1,313","1,339","1,403"
Shareholders' Equity,"1,350","1,501","1,514","1,680","1,730","2,623","2,671","3,128",,,"2,663","2,655","2,671","2,674","2,706","2,920","3,128","3,151","3,177","3,241"
Cash from Operating Activities,-270.3,-29.8,684.0,457.6,-260.3,703.6,73.3,149.7,,,-0.46,-106.0,254.2,22.6,195.8,-100.8,32.0,92.7,123.0,194.2
Cash from Investing Activities,-66.4,-253.3,-65.8,-538.0,-482.0,-249.1,-34.0,-75.8,,,-16.1,-2.75,-7.36,-5.93,-15.9,-18.0,-36.0,-33.9,-22.0,-23.1
Cash from Financing Activities,381.8,318.0,-685.1,76.3,857.2,-488.8,-54.1,-90.9,,,-29.1,205.5,-303.6,-4.69,-212.2,101.2,24.8,-78.5,-97.0,-150.4
Net Change in Cash,45.1,34.9,-67.0,-4.09,114.8,-34.2,-14.7,-17.0,,,-45.7,96.7,-56.8,12.0,-32.2,-17.6,20.9,-19.7,4.03,20.7
Free Cashflows,-335.3,-125.7,616.5,-51.9,-745.4,568.9,36.9,69.8,,,-16.2,-110.0,242.8,18.2,184.9,-115.6,-17.7,58.8,99.8,170.0
Free Cashflow per Share,-0.96,-0.36,1.77,-0.15,-2.14,1.48,0.096,0.18,,,-0.042,-0.29,0.63,0.047,0.48,-0.30,-0.046,0.15,0.26,0.44
