,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Operating Income,"1,049","1,147","1,108",-389.6,"1,533","1,459","3,530",886.2,,,-48.4,995.1,"1,268",130.5,712.9,886.6,-843.8,653.3,-98.8,5.02
Net Income,994.3,823.6,"1,602",-514.3,"1,116","1,119","2,811",871.2,,,-66.1,845.1,888.9,100.8,765.7,738.3,-733.6,560.0,-126.7,-212.2
EBITDA,"1,804","2,008","2,182",732.8,"2,642","2,668","4,810","2,074",,,303.5,"1,277","1,593",407.4,"1,001","1,173",-534.2,931.4,148.8,255.7
Gross Profit Margin,5.1%,4.4%,3.6%,1.4%,5.2%,6.0%,8.4%,3.5%,,,2.2%,9.3%,9.9%,3.0%,6.6%,6.4%,-2.0%,5.7%,1.8%,2.3%
Operating Margin,2.8%,2.4%,1.7%,-0.6%,2.6%,3.0%,6.0%,1.3%,,,-0.4%,7.1%,7.3%,0.8%,4.5%,4.6%,-4.8%,3.7%,-0.6%,0.0%
Net Profit Margin,2.6%,1.7%,2.5%,-0.8%,1.9%,2.3%,4.8%,1.3%,,,-0.5%,6.0%,5.1%,0.6%,4.8%,3.8%,-4.1%,3.2%,-0.8%,-1.4%
Return on Assets,5.1%,3.2%,5.6%,-1.8%,3.9%,3.9%,9.4%,2.6%,,,6.3%,9.0%,8.8%,5.7%,8.1%,6.9%,2.4%,3.8%,1.3%,-1.4%
Return on Equity,14.7%,11.3%,17.9%,-6.2%,11.6%,11.6%,25.2%,8.7%,,,-0.7%,8.2%,8.0%,0.9%,7.0%,6.8%,-7.3%,5.4%,-1.2%,-2.1%
Return on Total Capital,9.7%,6.6%,12.6%,-4.4%,8.4%,7.2%,16.0%,5.1%,,,11.7%,16.7%,16.0%,10.9%,16.1%,15.7%,5.1%,7.1%,2.3%,-2.8%
SG&A to Sale,2.4%,2.0%,1.9%,2.0%,2.6%,3.0%,2.4%,2.2%,,,2.5%,2.2%,2.6%,2.2%,2.1%,1.8%,2.7%,2.0%,2.4%,2.2%
Depreciation & Amortisation,723.4,825.4,"1,012","1,084","1,072","1,173","1,228","1,136",,,324.9,309.3,272.7,276.9,288.4,286.6,283.7,269.1,239.7,242.7
Tax Rate,25.5%,28.8%,11.4%,-22.3%,16.5%,8.4%,18.9%,14.8%,,,420.2%,4.1%,29.8%,48.5%,12.2%,7.9%,13.6%,10.4%,-48.8%,-258.4%
Current Ratio,0.87,1.03,0.96,0.84,0.97,1.16,1.33,1.05,,,1.23,1.22,1.33,1.17,1.04,1.01,1.05,1.27,1.17,0.97
Quick Ratio,0.22,0.22,0.38,0.33,0.28,0.38,0.48,0.41,,,0.44,0.33,0.48,0.49,0.41,0.39,0.41,0.52,0.45,0.36
Days Inventory Outstanding,34.3,52.3,39.0,26.3,26.2,31.1,25.0,24.5,,,30.2,35.4,33.3,24.2,26.1,34.0,32.4,23.4,20.3,21.1
Days Sale Outstanding,20.5,21.0,26.6,23.1,19.1,22.2,25.0,28.4,,,26.0,22.2,25.0,26.1,28.6,34.6,28.4,25.1,23.4,25.4
Days Payable Outstanding,18.4,21.1,15.1,11.6,16.1,22.3,19.4,15.2,,,21.7,22.1,22.0,20.9,25.2,29.1,21.9,18.2,19.6,19.3
Cash Conversion Cycle,31.1,44.3,49.1,39.7,29.3,31.9,25.9,36.1,,,36.6,34.0,35.6,27.5,23.9,33.0,50.4,26.6,27.9,24.9
Debt to Asset Ratio,0.71,0.74,0.69,0.70,0.66,0.66,0.64,0.72,,,0.66,0.68,0.64,0.64,0.67,0.71,0.72,0.69,0.69,0.73
Debt to Equity Ratio,2.43,2.85,2.29,2.41,2.00,1.94,1.81,2.57,,,1.99,2.14,1.81,1.78,2.07,2.49,2.57,2.25,2.32,2.75
Interest Coverage Ratio,2.47,2.64,2.24,,3.74,3.55,7.65,1.80,,,,8.36,10.0,1.22,6.50,6.93,,4.59,,0.034
Cash and Short Term Investments,"1,692","1,483","1,766","2,215","2,578","1,987","2,690","2,982",,,"1,997","2,657","2,690","2,279","2,126","2,703","2,982","3,078","3,007","2,595"
"Total Receivables, Net","2,127","2,730","4,731","3,915","3,036","2,934","4,055","5,333",,,"3,694","3,388","4,055","4,325","4,945","6,452","5,333","4,862","4,566","4,678"
Total Inventory,"4,840","8,143","5,250","3,535","4,375","3,345","4,070","4,818",,,"4,092","5,823","4,070","3,426","4,936","6,935","4,818","3,863","3,819","3,824"
Total Current Assets,"8,840","12,613","12,047","10,022","10,586","8,920","11,197","13,710",,,"10,229","12,354","11,197","10,328","12,417","16,543","13,710","12,147","12,140","12,819"
"Property/Plant/Equipment, Total - Net","12,255","12,861","14,435","15,121","15,246","15,732","15,646","16,666",,,"15,203","15,599","15,646","15,428","15,857","15,854","16,666","16,509","17,429","17,746"
Total Assets,"23,312","28,095","29,602","28,243","29,098","28,557","31,458","35,804",,,"30,119","32,606","31,458","30,634","33,779","38,045","35,804","34,103","35,356","38,020"
Accounts Payable,"1,899","3,325","1,860","2,024","2,828","2,707","3,068","2,437",,,"2,725","3,451","3,068","3,409","4,658","5,511","2,437","4,304","3,128","3,847"
Accrued Expenses,403.0,430.0,590.0,494.0,641.0,671.7,459.8,673.8,,,392.0,449.0,459.8,590.0,402.0,449.1,673.8,546.2,454.0,
Debt Due,"7,399","7,838","9,157","8,112","6,681","3,512","4,084","9,337",,,"4,606","5,256","4,084","4,084","6,296","9,486","9,337","4,056","6,396","6,909"
Total Current Liabilities,"10,175","12,288","12,583","11,985","10,863","7,705","8,405","13,103",,,"8,308","10,150","8,405","8,805","11,976","16,362","13,103","9,586","10,406","13,171"
Long Term Debt,"3,516","5,265","3,778","3,335","3,669","5,883","6,451","6,950",,,"6,275","6,512","6,451","5,271","5,183","5,073","6,950","8,231","8,106","8,453"
Total Liabilities,"16,490","20,774","20,519","19,874","19,324","18,757","20,150","25,676",,,"19,944","22,126","20,150","19,484","22,648","27,031","25,676","23,492","24,564","27,727"
Common Stock,950.0,950.0,918.9,918.9,918.9,918.9,918.9,918.9,,,918.9,918.9,918.9,918.9,918.9,918.9,918.9,918.9,918.9,918.9
Additional Paid-In Capital,"1,874","1,874","1,874","1,874","1,874","1,874","1,874","1,874",,,"1,874","1,874","1,874","1,874","1,874","1,874","1,874","1,874","1,874","1,874"
Retained Earnings (Accumulated Deficit),"4,347","4,997","6,035","4,907","5,655","6,361","8,391","7,884",,,"7,117","7,502","8,391","8,492","8,339","8,618","7,884","8,444","7,930","7,534"
Shareholders' Equity,"6,774","7,289","8,976","8,258","9,656","9,676","11,139","9,987",,,"10,036","10,331","11,139","10,976","10,942","10,850","9,987","10,457","10,593","10,089"
Cash from Operating Activities,"-1,959",-380.5,"2,237","3,143","2,494","3,969","2,732","-1,127",,,43.7,947.1,"1,739","1,266",-396.6,"-1,226",-770.0,"4,224","-1,521",656.8
Cash from Investing Activities,"-2,789","-1,453","-1,479",-789.8,-677.6,"-2,952","-2,553","-2,932",,,3.06,-749.8,-500.8,-543.5,-871.6,-860.8,-656.2,-153.0,-538.4,-542.3
Cash from Financing Activities,"5,356","1,775",-529.4,"-2,087","-1,511","-1,407",532.8,"4,318",,,-193.6,463.4,"-1,194","-1,134","1,116","2,622","1,714","-3,942","1,990",-525.5
Net Change in Cash,590.8,-58.3,228.3,266.8,313.7,-390.8,710.9,258.5,,,-146.7,660.4,42.5,-411.6,-152.1,535.1,287.2,128.6,-71.1,-410.8
Free Cashflows,"-3,428","-1,887",803.3,"2,460","1,524","1,560","1,054","-3,497",,,-232.9,225.7,"1,319",996.8,-785.8,"-1,954","-1,755","4,047","-2,072",435.7
Free Cashflow per Share,-1.86,-1.03,0.44,1.34,0.83,0.85,0.57,-1.90,,,-0.13,0.12,0.72,0.54,-0.43,-1.06,-0.95,2.20,-1.13,0.24
