,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Return on Equity,0.3%,-4.4%,-0.1%,5.2%,-7.3%,-5.0%,-6.3%,5.1%,,,0.0%,-1.0%,-5.1%,1.8%,0.6%,2.3%,0.5%,-0.7%,-10.0%,-10.3%
Return on Total Capital,0.3%,-4.1%,-0.1%,4.9%,-7.1%,-3.7%,-6.2%,4.2%,,,0.0%,-2.8%,-6.2%,-3.4%,-3.0%,-0.2%,4.2%,2.4%,-6.8%,-19.0%
SG&A to Sale,8.4%,7.5%,7.2%,6.1%,12.0%,16.1%,11.2%,10.5%,,,13.8%,12.0%,9.7%,8.9%,8.5%,8.2%,15.7%,10.8%,16.5%,11.0%
Depreciation & Amortisation,59.7,72.5,40.1,49.7,58.0,171.5,182.6,192.0,,,40.0,47.5,51.3,48.8,48.6,51.9,42.7,38.2,36.8,39.8
Tax Rate,42.6%,322.4%,-280.9%,38.6%,3.4%,23.3%,12.5%,-129.7%,,,43.7%,10.1%,14.8%,38.3%,-234.7%,85.9%,-31.5%,-82.7%,5.6%,14.3%
Current Ratio,3.14,3.10,2.34,2.86,3.79,3.26,1.48,2.62,,,1.56,1.55,1.48,2.20,2.31,2.43,2.62,1.88,1.87,1.67
Quick Ratio,1.28,0.98,0.64,1.07,1.25,1.23,0.80,0.96,,,0.66,0.69,0.80,0.96,0.90,0.89,0.96,0.51,0.52,0.49
Days Inventory Outstanding,113.5,113.6,157.0,195.8,229.2,158.6,111.5,111.7,,,128.0,131.2,126.6,133.8,139.8,129.6,121.5,107.3,87.9,80.4
Days Sale Outstanding,117.3,95.7,61.5,83.3,138.1,125.5,138.9,106.2,,,145.3,134.7,138.9,100.7,105.6,105.9,106.2,97.6,81.3,85.6
Days Payable Outstanding,22.2,25.4,22.5,33.7,49.8,36.7,44.2,58.7,,,60.1,60.2,58.5,61.9,62.4,60.5,63.1,65.0,53.6,40.7
Cash Conversion Cycle,178.7,188.7,211.8,225.7,309.6,242.2,169.1,173.2,,,221.7,204.2,195.8,192.8,181.4,178.4,178.5,156.1,151.7,140.6
Debt to Asset Ratio,0.22,0.28,0.33,0.29,0.21,0.32,0.35,0.35,,,0.32,0.33,0.35,0.36,0.35,0.35,0.35,0.40,0.37,0.38
Debt to Equity Ratio,0.30,0.45,0.60,0.51,0.44,0.79,0.86,0.79,,,0.77,0.78,0.86,0.88,0.83,0.84,0.79,0.96,0.81,0.87
Interest Coverage Ratio,10.6,2.56,3.68,8.87,,,,4.09,,,,,,3.17,1.85,6.44,4.93,,,
Cash and Short Term Investments,313.2,434.8,781.1,857.4,"1,179",991.8,814.6,"1,059",,,946.5,816.1,814.6,999.6,834.3,946.0,"1,059","1,530","1,066",788.9
"Total Receivables, Net",554.7,510.4,347.6,506.7,597.9,670.3,950.9,923.4,,,851.7,834.0,950.9,710.5,792.0,883.6,923.4,826.0,646.5,592.3
Total Inventory,485.4,611.1,951.3,"1,017",937.0,625.8,793.8,841.1,,,642.4,809.0,793.8,943.5,984.0,937.7,841.1,795.9,573.9,582.0
Total Current Assets,"1,360","1,666","2,120","2,421","2,824","2,350","2,641","3,030",,,"2,503","2,532","2,641","2,779","2,688","2,990","3,030","3,383","2,348","2,026"
"Property/Plant/Equipment, Total - Net",728.2,792.3,715.1,683.4,"1,226","1,798","1,886","1,625",,,"1,855","1,843","1,886","1,894","1,883","1,652","1,625","1,604","1,582","1,555"
Total Assets,"2,676","3,155","3,985","4,255","5,355","5,928","6,053","5,864",,,"6,140","6,146","6,053","6,170","6,043","6,134","5,864","6,158","5,159","4,802"
Accounts Payable,122.2,122.6,101.5,237.2,187.3,174.5,389.1,470.5,,,315.2,351.3,389.1,415.3,445.0,453.1,470.5,521.2,314.2,271.2
Accrued Expenses,20.0,26.0,61.8,54.9,44.4,69.6,55.7,54.9,,,49.0,50.5,55.7,52.4,74.0,58.2,54.9,52.9,41.9,42.2
Debt Due,240.0,266.7,572.1,448.0,386.2,337.5,"1,159",451.4,,,"1,017","1,042","1,159",599.9,419.6,546.8,451.4,"1,023",680.7,704.8
Total Current Liabilities,432.8,537.1,907.2,846.4,744.9,721.8,"1,786","1,154",,,"1,600","1,629","1,786","1,265","1,162","1,232","1,154","1,798","1,255","1,212"
Long Term Debt,114.4,148.7,175.4,132.7,77.2,863.1,33.9,602.5,,,52.8,41.8,33.9,625.7,619.0,608.6,602.5,303.3,293.0,287.0
Total Liabilities,601.3,882.2,"1,304","1,221","1,126","1,922","2,137","2,047",,,"1,995","2,015","2,137","2,214","2,107","2,170","2,047","2,450","1,894","1,844"
Common Stock,505.6,505.6,630.2,630.2,745.1,745.1,745.1,745.1,,,745.1,745.1,745.1,745.1,745.1,745.1,745.1,745.1,745.1,745.1
Additional Paid-In Capital,639.9,639.9,776.3,776.3,891.3,891.3,891.3,891.3,,,891.3,891.3,891.3,891.3,891.3,891.3,891.3,891.3,891.3,891.3
Retained Earnings (Accumulated Deficit),693.1,665.8,642.4,830.8,603.9,479.2,319.4,452.4,,,476.0,449.4,319.4,364.5,379.0,438.6,452.4,433.6,198.7,-18.9
Shareholders' Equity,"1,986","1,972","2,189","2,377","2,560","2,444","2,473","2,594",,,"2,578","2,588","2,473","2,526","2,530","2,575","2,594","2,563","2,328","2,111"
Cash from Operating Activities,-135.6,77.2,-39.0,-31.7,-29.1,-20.5,-114.4,102.5,,,156.9,-149.4,-54.4,80.3,-8.04,-32.2,62.5,76.3,-62.2,-65.5
Cash from Investing Activities,-75.7,-407.1,-585.0,90.6,-961.7,-704.9,-592.0,-35.8,,,62.0,-378.4,-222.0,-22.8,250.9,-215.2,-48.6,27.0,148.7,8.91
Cash from Financing Activities,284.3,279.7,642.8,31.3,"1,414",724.8,229.7,-108.9,,,-3.54,226.1,130.6,51.1,-209.2,159.7,-110.7,273.5,-352.3,16.4
Net Change in Cash,73.0,-50.2,18.7,90.1,423.2,-0.57,-476.6,-42.3,,,215.4,-301.7,-145.8,108.6,33.0,-87.8,-96.2,376.7,-265.7,-41.3
Free Cashflows,-291.6,-12.0,-111.6,-64.6,-282.1,-301.7,-306.9,32.3,,,107.5,-167.6,-112.1,37.7,-26.3,-37.9,58.9,64.2,-71.2,-76.2
Free Cashflow per Share,-0.58,-0.024,-0.18,-0.10,-0.38,-0.40,-0.41,0.043,,,0.14,-0.22,-0.15,0.051,-0.035,-0.051,0.079,0.086,-0.096,-0.10
